Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_age,HOST,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25176463,WGS,290,2087368640,PRJNA991269,SAMN36291119,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",953762687,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924494,Spain,Europe,Spain,Infants,Homo sapiens,Inf 20,Illumina MiSeq,40.41 N 3.70 W,Inf 20,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,LA 020,SRP447710
SRR25176464,WGS,293,2144649215,PRJNA991269,SAMN36291118,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",987831076,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924493,Spain,Europe,Spain,Infants,Homo sapiens,Inf 19,Illumina MiSeq,40.41 N 3.70 W,Inf 19,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 019,SRP447710
SRR25176465,WGS,258,994982510,PRJNA991269,SAMN36291117,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",458354277,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924492,Spain,Europe,Spain,Infants,Homo sapiens,Inf 18,Illumina MiSeq,40.41 N 3.70 W,Inf 18,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 018,SRP447710
SRR25176466,WGS,274,1695629968,PRJNA991269,SAMN36291116,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",776116027,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924491,Spain,Europe,Spain,Infants,Homo sapiens,Inf 17,Illumina MiSeq,40.41 N 3.70 W,Inf 17,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 017,SRP447710
SRR25176467,WGS,293,2102339738,PRJNA991269,SAMN36291115,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",975367696,SAN PABLO CEU,2018,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924490,Spain,Europe,Spain,Infants,Homo sapiens,Inf 16,Illumina MiSeq,40.41 N 3.70 W,Inf 16,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 016,SRP447710
SRR25176468,WGS,293,1854001300,PRJNA991269,SAMN36291114,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",860435012,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924489,Spain,Europe,Spain,Infants,Homo sapiens,Inf 14,Illumina MiSeq,40.41 N 3.70 W,Inf 14,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 014,SRP447710
SRR25176469,WGS,293,1954374667,PRJNA991269,SAMN36291113,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",895727286,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924488,Spain,Europe,Spain,Infants,Homo sapiens,Inf 13,Illumina MiSeq,40.41 N 3.70 W,Inf 13,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 013,SRP447710
SRR25176470,WGS,293,2042447382,PRJNA991269,SAMN36291112,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",942395677,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924487,Spain,Europe,Spain,Infants,Homo sapiens,Inf 12,Illumina MiSeq,40.41 N 3.70 W,Inf 12,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 012,SRP447710
SRR25176471,WGS,292,1510659857,PRJNA991269,SAMN36291111,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",695972493,SAN PABLO CEU,2018,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924486,Spain,Europe,Spain,Infants,Homo sapiens,Inf 11,Illumina MiSeq,40.41 N 3.70 W,Inf 11,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 011,SRP447710
SRR25176472,WGS,288,1835392930,PRJNA991269,SAMN36291066,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",836031581,SAN PABLO CEU,2017,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924485,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 06,Illumina MiSeq,40.41 N 3.70 W,Gran 06,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,AA 006,SRP447710
SRR25176473,WGS,293,1283534734,PRJNA991269,SAMN36291110,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",593650631,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924484,Spain,Europe,Spain,Infants,Homo sapiens,Inf 09,Illumina MiSeq,40.41 N 3.70 W,Inf 09,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,LA 009,SRP447710
SRR25176474,WGS,293,2013002917,PRJNA991269,SAMN36291109,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",918921020,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924483,Spain,Europe,Spain,Infants,Homo sapiens,Inf 08,Illumina MiSeq,40.41 N 3.70 W,Inf 08,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,LA 008,SRP447710
SRR25176475,WGS,293,1838975499,PRJNA991269,SAMN36291108,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",835624825,SAN PABLO CEU,2017,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924482,Spain,Europe,Spain,Infants,Homo sapiens,Inf 07,Illumina MiSeq,40.41 N 3.70 W,Inf 07,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,LA 007,SRP447710
SRR25176476,WGS,289,1585355608,PRJNA991269,SAMN36291107,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",726482269,SAN PABLO CEU,2017,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924481,Spain,Europe,Spain,Infants,Homo sapiens,Inf 06,Illumina MiSeq,40.41 N 3.70 W,Inf 06,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,LA 006,SRP447710
SRR25176477,WGS,286,1709404089,PRJNA991269,SAMN36291106,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",770421123,SAN PABLO CEU,2017,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924480,Spain,Europe,Spain,Infants,Homo sapiens,Inf 05,Illumina MiSeq,40.41 N 3.70 W,Inf 05,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,LA 005,SRP447710
SRR25176478,WGS,291,2048134310,PRJNA991269,SAMN36291105,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",925528840,SAN PABLO CEU,2017,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924479,Spain,Europe,Spain,Infants,Homo sapiens,Inf 04,Illumina MiSeq,40.41 N 3.70 W,Inf 04,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,LA 004,SRP447710
SRR25176479,WGS,284,2477889610,PRJNA991269,SAMN36291104,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1119727738,SAN PABLO CEU,2017,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924478,Spain,Europe,Spain,Infants,Homo sapiens,Inf 03,Illumina MiSeq,40.41 N 3.70 W,Inf 03,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:30:00Z,1,LA 003,SRP447710
SRR25176480,WGS,288,2128198593,PRJNA991269,SAMN36291103,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",977369964,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924477,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 67,Illumina MiSeq,40.41 N 3.70 W,Gran 67,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AC 009 010,SRP447710
SRR25176481,WGS,283,2162470505,PRJNA991269,SAMN36291102,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",995484998,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924476,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 66,Illumina MiSeq,40.41 N 3.70 W,Gran 66,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AC 005 006,SRP447710
SRR25176482,WGS,283,1982440441,PRJNA991269,SAMN36291101,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",907365425,SAN PABLO CEU,2019,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924475,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 58,Illumina MiSeq,40.41 N 3.70 W,Gran 58,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AC 016,SRP447710
SRR25176483,WGS,279,2006149016,PRJNA991269,SAMN36291065,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",913623828,SAN PABLO CEU,2017,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924474,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 05,Illumina MiSeq,40.41 N 3.70 W,Gran 05,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 005,SRP447710
SRR25176484,WGS,292,2144439602,PRJNA991269,SAMN36291100,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",977402579,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924473,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 56,Illumina MiSeq,40.41 N 3.70 W,Gran 56,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AC 014,SRP447710
SRR25176485,WGS,285,2243549182,PRJNA991269,SAMN36291099,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1019507598,SAN PABLO CEU,2018,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924472,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 55,Illumina MiSeq,40.41 N 3.70 W,Gran 55,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AC 013,SRP447710
SRR25176486,WGS,291,2107606117,PRJNA991269,SAMN36291098,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",963158266,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924471,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 54,Illumina MiSeq,40.41 N 3.70 W,Gran 54,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AC 012,SRP447710
SRR25176487,WGS,288,1959535357,PRJNA991269,SAMN36291097,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",899520350,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924470,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 53,Illumina MiSeq,40.41 N 3.70 W,Gran 53,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AC 011,SRP447710
SRR25176488,WGS,291,2024405411,PRJNA991269,SAMN36291096,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",933847982,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924469,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 51,Illumina MiSeq,40.41 N 3.70 W,Gran 51,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AC 007,SRP447710
SRR25176489,WGS,290,2014978231,PRJNA991269,SAMN36291095,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",930845233,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924468,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 50,Illumina MiSeq,40.41 N 3.70 W,Gran 50,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AC 004,SRP447710
SRR25176490,WGS,290,2090170046,PRJNA991269,SAMN36291094,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",966288215,SAN PABLO CEU,2017,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924467,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 49,Illumina MiSeq,40.41 N 3.70 W,Gran 49,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AC 003,SRP447710
SRR25176491,WGS,292,2039038693,PRJNA991269,SAMN36291093,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",945038474,SAN PABLO CEU,2017,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924466,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 44,Illumina MiSeq,40.41 N 3.70 W,Gran 44,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AC 002,SRP447710
SRR25176492,WGS,288,2138607733,PRJNA991269,SAMN36291092,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",982499619,SAN PABLO CEU,2019,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924465,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 36,Illumina MiSeq,40.41 N 3.70 W,Gran 36,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 036,SRP447710
SRR25176493,WGS,284,1847174056,PRJNA991269,SAMN36291091,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",837045374,SAN PABLO CEU,2019,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924464,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 34,Illumina MiSeq,40.41 N 3.70 W,Gran 34,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 034,SRP447710
SRR25176494,WGS,267,1997365882,PRJNA991269,SAMN36291064,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",907205491,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924463,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 04,Illumina MiSeq,40.41 N 3.70 W,Gran 04,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 004,SRP447710
SRR25176495,WGS,278,2148873836,PRJNA991269,SAMN36291090,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",986038524,SAN PABLO CEU,2019,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924462,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 33,Illumina MiSeq,40.41 N 3.70 W,Gran 33,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 033,SRP447710
SRR25176496,WGS,273,1958785850,PRJNA991269,SAMN36291089,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",890039039,SAN PABLO CEU,2019,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924461,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 32,Illumina MiSeq,40.41 N 3.70 W,Gran 32,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 032,SRP447710
SRR25176497,WGS,290,2118903330,PRJNA991269,SAMN36291088,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",967661412,SAN PABLO CEU,2019,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924460,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 31,Illumina MiSeq,40.41 N 3.70 W,Gran 31,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 031,SRP447710
SRR25176498,WGS,274,1872304436,PRJNA991269,SAMN36291087,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",849956042,SAN PABLO CEU,2019,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924459,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 30,Illumina MiSeq,40.41 N 3.70 W,Gran 30,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 030,SRP447710
SRR25176499,WGS,293,1422567746,PRJNA991269,SAMN36291086,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",647840871,SAN PABLO CEU,2019,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924458,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 29,Illumina MiSeq,40.41 N 3.70 W,Gran 29,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 029,SRP447710
SRR25176500,WGS,284,1373924811,PRJNA991269,SAMN36291085,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",623789537,SAN PABLO CEU,2019,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924457,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 28,Illumina MiSeq,40.41 N 3.70 W,Gran 28,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 028,SRP447710
SRR25176501,WGS,290,2068920181,PRJNA991269,SAMN36291084,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",939205626,SAN PABLO CEU,2019,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924456,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 27,Illumina MiSeq,40.41 N 3.70 W,Gran 27,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 027,SRP447710
SRR25176502,WGS,292,2241248278,PRJNA991269,SAMN36291083,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1018134597,SAN PABLO CEU,2019,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924455,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 26,Illumina MiSeq,40.41 N 3.70 W,Gran 26,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 026,SRP447710
SRR25176503,WGS,291,2179004772,PRJNA991269,SAMN36291082,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1007214627,SAN PABLO CEU,2017,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924454,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 25,Illumina MiSeq,40.41 N 3.70 W,Gran 25,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:30:00Z,1,AC 001,SRP447710
SRR25176504,WGS,290,2248569024,PRJNA991269,SAMN36291081,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1031536425,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924453,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 24,Illumina MiSeq,40.41 N 3.70 W,Gran 24,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 024,SRP447710
SRR25176505,WGS,285,2213723491,PRJNA991269,SAMN36291063,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1007539367,SAN PABLO CEU,2017,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924452,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 03,Illumina MiSeq,40.41 N 3.70 W,Gran 03,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 003,SRP447710
SRR25176506,WGS,289,1953372535,PRJNA991269,SAMN36291080,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",907266422,SAN PABLO CEU,2018,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924451,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 22,Illumina MiSeq,40.41 N 3.70 W,Gran 22,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 022,SRP447710
SRR25176507,WGS,271,1607241675,PRJNA991269,SAMN36291079,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",732775751,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924450,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 21,Illumina MiSeq,40.41 N 3.70 W,Gran 21,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 021,SRP447710
