"","2-Hydroxybutyric acid","3-Hydroxybutyric acid","3-Phosphoglyceric acid","5-Aminovaleric acid","6-Phosphogluconic acid","AMP","Adenine","Adenosine","Ala","Arg","Asn","Asp","Betaine","Butyric acid","CMP","Carnosine","Cholic acid","Choline","Citric acid","Citrulline","Creatine","Creatinine","Cytidine","Cytosine","Deoxycholate","Fructose 6-phosphate","Fumaric acid","GABA","Gln","Glu","Gluconic acid","Glucose 1-phosphate","Glucose 6-phosphate","Gly","Glycerol 3-phosphate","Glycocholic acid","Guanine","Guanosine","His","Homoserine","Hydroxyproline","Hypoxanthine","Ile","Inosine","Isocitric acid","Lactic acid","Leu","Lys","Malic acid","Met","N,N-Dimethylglycine","NAD+","Ornithine","Phe","Pro","Propionic acid","Putrescine","Ribulose 5-phosphate","S-Adenosylmethionine","Sarcosine","Sedoheptulose 7-phosphate","Ser","Spermidine","Spermine","Succinic acid","Taurocholic acid","Thr","Thymidine","Thymine","Trimethylamine","Trimethylamine N-oxide","Trp","Tyr","Tyramine","UDP","UMP","Uracil","Uridine","Val","dTMP","dTTP","β-Ala"
"09_T2",0,62.0714897036031,0,229.256930695653,0,77.4091648395345,23.4444987616978,30.1216576323261,900.588929084044,542.825830262094,27.274124391015,2220.54078200459,0,47517.8905710057,0,0,108.322121563015,216.922396977027,71.3399843630352,517.17759242674,6.45773480442655,4.49580394610073,0,6.51673780673269,4537.53418696878,0,0,35.5491922540232,85.599102232544,14755.8527874962,24.7740687080907,0,0,550.274389106764,0,10.7631765675319,71.0857369730087,14.1202091636161,252.225080060536,51.6349884313747,32.3087440842729,109.691477245126,110.720048310394,231.791424735513,0,764.537715624523,161.973481786066,2170.44444985261,205.76453391442,66.3299060434442,0,476.508975754841,210.529995255755,66.9905473440642,758.727111922722,47304.5631889684,30.9578960981253,0,11.7651807652424,19.2681253773118,0,169.48504177797,31.6801551708303,0,1521.62309066126,7.68841346399457,111.839803240091,106.545705635606,120.845341171168,19.9172437005978,0,62.4952765591924,194.483496626055,7.11540872156703,0,15.7932149356543,89.6462180009552,142.059852246591,308.112815555685,19.7775957743324,0,109.141040906282
"09_T3",0,93.7866658273562,0,159.464572065142,0,78.2179575806647,26.9371610911469,21.8839761476685,727.438409284156,524.03571877479,14.9842549708101,1578.21884871334,0,25631.4578414337,22.038097692854,20.6354758668078,93.7640935472921,35.2443219720346,0,431.170592700193,6.01838561842852,6.35148323395086,0,4.96143010717319,4374.2807382684,0,0,24.9463778911552,147.055528960234,9593.97245825196,0,0,0,358.285595173042,0,10.3192689783213,77.4840837364428,5.83143888995542,174.098081549446,54.2242278764685,10.5649772036811,51.2353583908946,69.6802705158768,42.2043529755737,0,561.796791951567,97.9078324172358,2001.25753237803,64.192670921425,50.9210299812854,0,493.416333305951,270.535526370274,40.9970866763036,564.154792250278,34762.7718267638,25.1841978661203,0,16.770788907941,0,0,152.882990298493,20.464118010859,0,972.32737039089,7.25498395550647,97.8919690065357,91.3860100917832,45.1694295900227,13.1757658730857,0,26.0144669505253,115.400294262571,8.49630141186821,0,0,45.6785090885626,115.682074818146,219.527103585414,16.8314664096545,0,80.9225336056885
"10_C1",0,39.045337654839,0,182.482735167537,0,0,5.67921627926034,7.24191315717765,753.447838056438,350.312516272794,0,1182.89142347963,0,30140.1511037447,0,0,119.435820519256,76.7509912451587,0,377.864362868804,5.74020648243588,4.70032649375015,4.89663423927059,4.19103469485156,5617.55600254179,0,0,29.3819416268398,22.7435675375616,11331.1506201066,0,0,0,568.520115330924,0,8.98723814655326,14.345383389732,26.6117916982419,126.414226233377,16.3912596456519,10.2968006322045,76.6541151248087,121.707109818715,267.335068171852,0,666.01117647184,182.354425056811,1172.74511432595,51.7473918613254,74.9791549765627,9.88553618264914,59.3522117846521,83.728777114919,52.1918501981779,884.927585318476,35974.1654401802,56.0222958672625,0,7.03839530025188,0,0,277.16047224999,68.7638665380794,0,1206.57560797844,0,71.1757665348995,71.0545259377245,0,0,0,30.7081514439952,104.956849838309,4.50138044397882,0,0,107.15613505674,252.147541608812,275.442383092313,0,0,65.3808244625919
"10_C2",0,44.0257543303858,0,219.17731015311,0,14.7866538683793,6.3648827047786,7.05753519756708,706.901788218927,105.770042066405,0,785.250054979096,0,17351.9255524259,0,0,166.045605785216,56.7217637477717,0,419.060049509899,55.253990169115,15.2116742208423,0,4.5096840498919,9065.29763205942,0,0,26.1948507698605,16.7666096388213,8343.09404002338,0,0,0,522.967422649898,0,8.27921751679701,17.3862786175776,17.4580188280619,96.9059847530488,15.5661332157903,0,48.635406599633,120.926153593237,171.944389939581,0,648.612388076589,191.255952672066,898.630563909378,45.5644807855677,72.8814994344785,10.8727992818409,43.548589537924,65.4140322803323,66.9611220650223,736.848928325671,21093.5328181573,23.210463541184,0,4.91393864931872,19.3221007790522,0,273.767905583088,22.7377858019334,0,796.231999782883,6.91262331765511,81.2152106238294,67.8949115356725,45.8379214153261,0,0,24.8147501663631,92.7994364781855,4.15421365734811,0,0,95.0461385690869,236.159080927422,272.265220093872,0,0,44.5408115972274
"10_C3",0,0,0,220.804931524736,0,28.0141927468284,6.83332703412434,11.5824908749269,622.934440390001,193.020941585189,7.17668688823395,489.536845394162,0,16830.9868373854,0,0,135.736782463497,29.8009818393276,15.9275863972791,333.118874388193,11.7632431740703,5.17630569193888,0,0,5244.29985537752,0,0,25.3047037425557,18.7952486675845,7702.85333914437,18.9129097260316,0,0,477.370731283049,0,17.1260732951145,8.95921789616058,11.3801431171445,116.928738746152,17.6075807820055,9.42638068409513,12.2372535817907,108.590591446623,87.4501609255843,0,721.296924624592,172.670267281052,725.658645713699,24.8663119034469,71.0101166408743,10.6511235439418,122.664147480781,76.3454155817699,62.7327622398567,578.234722490581,16042.0898023143,14.0326906167997,0,3.47851626350366,12.9086570149526,0,293.30850972299,18.2753146147702,0,436.608542893643,8.8548032426365,50.186331051657,58.1513116992379,55.8189936064201,0,0,24.3591867226483,112.805352351627,4.4807456533656,0,0,62.5083414409468,202.691951621615,290.793243078263,0,0,45.2662827689834
"10_T1",67.6930990528827,69.4485392427151,0,703.160626722422,0,35.2112320220841,6.71330914568487,13.5523822586674,1325.44649623681,147.12135814072,0,2491.15963505124,0,115734.882444134,0,0,190.944231674594,246.719942676135,91.7321045810799,771.206808122203,19.8613058292847,2.48626996202991,3.49243446471192,4.18052319524418,9789.864426356,0,0,191.667422668836,35.7666455564476,12113.2948570373,0,0,0,1093.25742860814,0,26.588283398789,88.3880284539652,37.1806566704551,213.606030183792,54.7217009306018,0,113.234096992064,269.705406267416,1288.25333676388,0,814.774789810545,293.851991108357,1638.19743788789,221.534569795293,125.1966729798,13.282931033513,67.660611072434,180.854152786764,129.537056910022,794.497980863977,195288.944348513,213.079161764059,0,23.7148424760637,30.9118842066632,0,461.114498178781,325.638969754914,11.8452477741803,3118.08534253895,19.6210109302999,339.648464241584,83.4871090264669,245.711325301654,0,0,115.553861779683,277.472386151934,20.7938263700813,0,0,172.05533795833,266.602809030053,463.270232704126,0,0,125.484778055624
"10_T2",41.527181850662,92.9451005572317,0,838.400373726166,0,0,17.1766400274552,6.75149387993845,2214.88600707982,50.0167353367186,0,2098.49060860028,45.2412286049849,93986.9811419883,0,10.5838841169583,887.352270551878,226.216405944581,231.962024595476,811.724590566776,74.6912553301363,45.9997953828873,8.60046758396955,12.3561194099534,10123.8155913325,0,131.468785287081,47.7935477807928,37.6694013452398,11819.3911650566,118.813266322906,24.0473093124338,275.094559574943,1631.14730483918,0,23.7365672739737,383.447345596687,33.9597470803064,114.813913791114,53.0840897012922,48.8349659000058,486.327529909548,367.474997343783,307.913829692202,0,1189.91161658528,577.92308377365,1358.4345369579,1088.08457543165,210.263687007314,13.9424607592319,18.3062071683434,183.489576206109,253.034884398934,863.645384804729,195877.085102238,107.721401630068,0,13.5631221560676,155.633045224295,29.8831031403201,934.885418439644,93.3527156740685,0,3003.98478190756,24.2000575353477,526.318963661795,69.3437238067273,281.479960575395,15.6296471190916,0,68.658979230237,299.921557257444,12.9959724829857,0,0,338.267463183239,238.59718983098,666.05638351567,0,0,95.3653865373789
"10_T3",34.1468300239288,47.7539162470299,0,572.919196186095,0,18.3280948887611,7.15381240966805,6.36729365921944,1819.61143794822,112.678382318995,13.7929463504178,3389.71156846182,0,57094.6629297038,0,5.80841882322511,198.915543766057,140.314925415117,41.0600888444456,1043.0005142738,5.22465320736392,10.0160890839028,0,7.87414936877437,16694.1367457028,41.9220630814693,0,35.4581396235061,20.856137581289,13490.3513294077,0,0,0,1219.887622418,0,20.9897005546001,14.1344984578166,23.494782794533,181.968741377815,33.0532924373492,101.444526112599,187.614135570485,317.513972482191,536.913004940879,0,942.476800040377,450.122451317172,2157.9459117688,211.765878202878,179.797427830021,0,29.7103956634573,217.339717614635,180.90228007496,946.929723998889,98759.3103710657,157.976889815512,0,18.4174437068358,19.8092986779897,0,422.912389210328,106.388271414463,0,3047.20264787595,11.136192264952,323.752593831512,113.0627944059,172.349304071727,12.0149849327488,0,77.8682743312983,257.695321873237,16.2946504776202,0,0,294.623754577534,197.355420477468,554.193547991185,0,0,108.460207769743
"12_C1",0,75.220379296765,0,367.66790104416,0,0,8.39546595749903,6.93148068484112,1185.41172611166,31.9146537365073,13.9386533072343,1148.85595489351,0,24473.4340033327,0,0,680.572947079722,30.0157081163197,0,452.16488765217,6.98103837407345,4.88735903251991,0,13.417102488856,16064.9496949443,0,0,68.4960327053945,30.1362060081097,7042.53036979595,0,0,0,561.3218865329,0,9.16057910729309,48.5836578714552,8.68512701491412,151.407889926982,23.0601677037603,11.2143716509029,146.299247587321,300.102864422788,33.7373968922778,0,934.765421689181,439.767332175557,1519.50729867151,165.612894319853,183.229848674441,0,0,205.084464013559,199.372898712957,751.619474363085,38332.4069963106,42.3992275104591,0,7.61774780111108,0,0,270.105436308423,5.02074475846114,0,1449.50615722285,9.57759085393782,226.129520567071,79.172856360111,109.782909126365,0,0,40.9841556909956,300.502027604981,10.4226924069983,0,0,318.276757774814,136.06428770882,503.568598727691,0,0,46.1883583580262
"12_C2",0,91.9154042356905,0,171.364227607215,0,22.2192674876088,10.4258627913998,9.31651757642044,800.843368145088,38.9473836970687,0,1321.54418491551,0,41954.8617314198,0,0,361.662305987674,68.8749598430435,41.0481535205329,597.330580819308,3.92874640333614,0,0,3.93942970635558,4522.14204207907,0,0,15.1268654194611,28.9817851843718,10171.4539038796,0,0,0,408.802508372707,0,12.1191840727298,65.5775136145075,7.11348921990638,203.533026249961,21.1980608201445,0,103.849857927877,102.411821600301,199.373297046246,0,615.333376944307,149.180929181079,1475.86959691473,94.3437446663048,85.7739549478101,0,104.612806706959,134.662971374558,75.3967967617282,606.438586714862,99555.1386868406,47.1874382177732,0,8.33951634805245,0,0,185.905996639958,18.1175990714791,0,1828.50477591008,13.1299847726872,113.537058959972,83.4173958646336,136.93649930824,13.9508179191826,0,48.9131398502114,249.993109395952,3.94477600313515,0,0,99.7918227833237,102.928699783109,262.851521578,0,0,39.0831511994426
"12_C3",20.9215530105666,53.8139474549075,0,147.687909097331,56.8978451151615,0,10.3394412444916,22.5511748999757,495.918452566685,64.035123316829,0,704.706216810933,0,45778.6406116392,0,0,961.084209249629,41.9258608313096,52.8894886714095,216.197520958236,3.89475186311666,2.40271846353959,0,1.8204720398491,7157.61362886885,0,0,36.1405178934882,14.4691438479924,5443.23607143982,0,0,0,301.788407200129,0,13.7172014800551,135.128226789982,11.8258165819059,102.786794704245,0,12.9348321048621,7.88928112090466,74.1956607218645,149.908694015503,0,707.816534875809,93.689836606632,1166.31187986314,99.557354846179,51.7675575147599,9.79695764466593,80.479422768255,79.1160196524776,52.4090155850426,518.546933115173,88041.026145669,14.5465367265852,0,6.92791649548016,0,0,125.571195148378,61.1090487399575,0,1846.70992857351,13.4432022374795,57.9319568081849,81.1386619864995,97.1183848573284,0,0,35.7493483950607,188.914539501753,8.05393738434888,0,0,0,149.176357571741,194.055443802379,0,0,27.9031420327898
"12_T1",0,48.5783175271817,0,135.177870088294,0,13.0141727555475,9.02364475617273,6.50084412572817,269.197692973327,18.1914973312206,0,465.376573842013,0,20042.3513702083,0,0,312.286199402546,28.4693490757338,0,117.183092303334,6.80895287780602,2.6209684531661,0,2.32499781667993,4545.3780284103,0,0,17.3645647852958,16.6577504735766,5513.65501740432,0,0,15.1002937217538,180.228048987389,0,14.3534107753593,10.4574534807587,6.26110490707808,54.6567369954727,0,0,12.3308131731142,42.4058986235397,49.3950644519257,0,743.612564318806,60.6469924950278,608.407002901381,48.6547180938821,30.6299349623593,14.7528450305106,103.432492178238,43.5223239367897,30.7645591860849,577.387613413143,35989.8298459883,5.95783858447709,0,3.0127296514377,0,0,133.033802053304,12.4988668422013,0,1553.90115338746,12.8165106877752,42.0532733469797,68.3120061879299,45.0726667493133,0,0,24.7050185270451,176.247604141129,5.20065630921797,0,0,52.7257137505845,100.327630112583,122.608694583283,0,0,23.606468277093
"12_T2",0,0,0,202.10076184863,0,0,7.18854891612126,6.25980956035618,531.345455093464,62.3780796577248,15.7636750940809,750.431803234443,0,31875.2128362273,0,7.58964777468624,637.396555407889,52.8250678131763,0,286.71502907405,20.0870945454598,10.7936201810926,0,4.26661520908963,12742.7299487901,0,0,21.7142721302205,51.844708322714,6645.40158515329,0,0,0,263.147271751652,0,11.2353513790711,11.0836368916583,7.63326654031179,113.377523804997,16.376995393932,21.6337609673988,53.2230024055902,75.2567777028279,165.287518055356,0,767.974589056333,103.081416960985,944.09577554011,79.8446153797042,55.6383110683739,0,28.3258257247348,87.6370109723822,54.0088100031507,557.708559335711,48753.3171267741,11.4980138052984,0,5.61981521566173,0,0,97.2856396651746,12.8931937193036,0,1634.70892075438,8.92377636647001,83.3143625111324,95.4251411446135,153.699495287584,0,0,41.5037952186612,156.068190024381,7.22513275873632,0,0,82.060049628271,102.386770855708,204.860841894609,0,0,48.5910550238181
"12_T3",0,0,0,193.987975676436,0,0,9.39653672142882,7.90976496335149,609.845996578006,119.877157270898,0,1548.16154582267,0,47334.1194313004,0,4.02129749511327,936.174258523636,53.807596170884,48.5964307376563,535.680203439155,4.47948707819281,2.04873332137045,6.03743228155812,3.77236875618695,6324.94463351934,0,0,25.2591534461791,22.330344707673,10971.4245550548,0,0,0,340.712389633916,0,13.3407934665125,178.461058161966,15.068695914262,180.573126777969,18.1442242244863,10.0058874711073,31.9886934665122,90.8011725871504,278.757881106596,0,710.077237237351,123.425296712513,1355.40642660818,114.351242055164,55.4665435887372,0,63.4455727898976,93.7038010846088,73.7545095991197,699.940209259095,93784.3335256138,25.4415265951943,0,8.82431874786788,19.5673170433614,0,141.130747547765,68.9577693577814,0,2982.96581721906,10.1231438081764,70.3087706484278,84.7338899632995,96.7350253129332,0,0,50.5077904258955,187.65441558645,5.55871101195907,0,0,88.2358242452719,120.988938433677,216.55472259368,0,0,50.4075629894339
"14_C1",0,91.7244996897444,0,123.178057199141,0,0,34.2793174705248,5.8778201858045,1277.86648241036,53.035811346881,0,602.021393953634,0,21198.9342246764,0,6.18491532237514,207.894259045146,45.4035820202936,0,803.145505498389,5.46038164686882,6.2434511917777,0,5.03339995525894,15641.1672885415,0,0,31.23568137345,27.343464031403,4292.77941295557,0,0,0,664.114404374772,0,26.1005184330443,16.3071206656826,4.06707373632412,149.269246015019,19.4582483345607,9.60448560794913,204.876033088652,338.098728962617,0,0,672.985178101792,526.153564859545,2132.30615753948,298.551231655824,165.347710663767,0,0,254.755368812474,262.557729114061,628.482042107528,27705.5291255177,36.3059210184794,0,7.91415819609046,14.7590015818899,0,347.706342552092,12.0111240105827,0,0,15.3112611381545,234.788624737992,77.0346095587649,115.797205035189,24.0695162181913,0,33.4764076778402,376.809037089688,12.5313094778155,0,0,179.947090897631,81.2540496512577,595.437255131813,0,0,40.4232557930136
"14_C2",0,133.696657786164,0,159.161037648942,0,0,17.5080276860826,4.97000142861449,902.655250320157,51.3388154099319,0,778.634076200169,0,12973.6366363987,0,0,106.915318826257,60.9933693956945,0,499.515555847462,0,0,0,10.2033652956141,8431.0866039217,0,0,35.1856707267186,25.6559120892836,5975.07671215085,0,0,0,496.691717653412,0,0,19.3007000201196,3.59949630141863,153.079257661168,17.6608692829781,8.95640937368218,213.85333675499,146.961069978316,0,0,966.349504966067,235.695474609122,1721.1488717991,371.977269174067,105.385029486615,0,0,307.662009431184,109.900604906798,420.925492169156,15657.2614228253,39.6301853500729,0,13.0379195413806,0,0,256.245973088742,2.77242119642091,0,646.455371052899,0,158.902662931488,74.6607558282012,163.568955155382,13.9150147785084,0,24.0011288666169,206.595428376683,8.52421837988928,0,0,188.515243440904,83.7638549580042,308.914737949057,0,0,147.041617281276
"14_C3",0,374.647050558846,0,206.600638562359,0,0,9.46796066857414,3.58887135191027,802.708778485648,47.8266869751687,0,755.531182030406,0,28203.9893116856,0,0,101.019235335963,48.9394298209757,0,388.115118611263,5.66747960650212,11.3776653290805,0,0,10572.2995371671,0,0,25.6465264263979,28.0637460846167,5291.05808060062,34.2148889360898,0,0,446.286685834367,0,13.0427223492158,10.4713840377933,3.63521576733329,125.556851626882,0,0,130.764651911872,108.07752501976,10.8929205477491,0,1177.09308681964,191.34865609672,1435.6108283093,241.694876369434,81.9669002304022,0,0,204.934104552979,82.71639417625,404.879665920149,35390.2699851344,55.071810486356,0,6.45019685166738,0,0,264.352057042502,4.91046783714227,0,0,0,77.5146854067697,81.2012851123509,171.010473969019,15.6097349620804,0,23.0232254880062,152.96122711385,9.86321995184175,0,0,130.848948874291,71.3225034608988,262.094740723156,0,0,51.8736944343305
"14_T1",0,216.543741106454,0,108.83866470013,0,0,9.97087100842856,5.60967293474861,1231.38857508418,27.5585647814987,0,727.144576724489,0,13935.921559015,0,0,134.160020981393,80.9012493222747,0,656.915720383161,0,10.8729054200549,0,6.85259647446678,6081.09248901603,0,0,32.2190928026216,60.6770660318939,4743.5667085042,0,0,0,582.041911328108,0,19.2027012705268,55.2217217605717,0,141.761271963668,24.2376615699066,12.2182418210379,297.865588513833,327.801809142747,0,0,913.20808530133,471.81867162935,2009.83834382373,812.217891860558,189.946740542107,0,0,373.874608911075,218.344773271899,498.879558920935,22518.354665582,42.2753598124614,0,7.26857459758104,0,0,446.961453273674,7.75969668707198,0,0,14.6963515865273,293.987967130476,118.74851840049,397.455806095916,0,0,40.0703010359619,288.006917067498,7.6881157434795,0,0,267.493242250891,101.171890108867,534.582532187541,0,0,41.6477600273713
"14_T2",0,85.2029499935639,0,66.261656465877,0,0,10.0750703311033,4.69396866038916,435.35605738302,38.3156011251506,0,178.009774326525,0,10786.5368916561,0,0,168.435570160434,18.9191706731338,0,188.601380542327,0,0,0,5.0995803893078,11301.1905068335,0,0,14.2617707511668,14.1053878160462,1929.894117287,0,0,0,231.366637046688,0,18.3016990669933,9.8781272146331,2.66564433503331,54.3834488848328,0,0,26.3429838255618,100.746963184266,0,0,861.99635448777,145.578831052875,816.735917291369,91.3904489424341,57.802485982514,0,18.5315910418569,116.485970122752,55.6660428026047,392.726069072003,13113.3990399248,6.70895185749426,0,3.42465705214464,0,0,147.63353914215,2.13662239019463,0,0,13.9138902307316,87.1527113142947,92.088543726825,78.4449873801261,12.6856930065353,0,16.1166388624103,79.0393957518499,0,0,0,95.557360860189,92.5742714010855,210.004061352993,0,0,23.1273371102948
"14_T3",166.406722599414,246.726561728427,0,9358.3401485008,0,0,37.2593830091613,4.91079818925163,5558.79285822781,95.15126747487,19.6324382444605,5392.13779832863,142.766417619878,154044.946522409,0,10.1476170356768,18978.7619089727,495.994789679411,308.655518432752,1061.3342361029,460.853894711593,170.45879552661,4.08786441391235,4.37017458622936,22834.9877321502,449.105374539891,142.525039729623,1223.80920625074,1123.43962973617,12739.1539009176,198.572934216615,0,282.227383688613,7648.05839406753,57.002713078815,98.3334691098632,215.140770746405,5.30770110933633,755.216271467858,111.522984712996,28.2876782423947,955.336947229617,735.023781423065,26.659941599292,0,1427.56398042148,1070.17513188419,1954.67635993043,1536.09534444167,540.400652637913,0,0,696.56373292199,825.619491609317,553.899972331214,201534.084008603,1751.99683318561,0,47.3181609306811,357.27257281822,0,632.125420610359,73.0299227252129,0,30639.8457460995,654.01105735991,895.786189038526,76.7666248801788,357.506957823937,112.60550298502,0,116.372681176747,787.988387161335,14.6217979999811,0,0,362.863992081969,111.491494857791,1450.77900599544,0,0,1037.62203674672
"15_T1",0,45.1729497149432,0,194.175079638642,0,17.7485907024764,6.02956229270849,8.71580293895328,468.886866544518,115.283273260783,31.3530172816018,770.865683273903,0,23308.8202198933,0,0,132.688054825525,58.1468260926916,60.8581905596462,599.067750460224,4.79408704860063,2.31459199920939,0,0,4601.30038283565,0,0,46.7264072756843,26.9346436363641,7753.32085414424,0,0,0,445.838901421566,0,11.9148972241548,9.95842295145231,7.5865011657054,97.8380364414467,21.4350836687495,0,141.300342024187,68.0315908201236,278.486423975994,0,817.801768862009,81.1873316108289,1329.87287267013,92.6526874477705,31.5171190729326,0,69.3382852181756,125.290734640955,64.6842335922339,475.305254740454,76396.2282274629,72.758156390411,0,6.83442569968616,0,0,186.74158640325,29.4754452670098,0,2470.19903914413,11.5054763130469,42.1672669893433,54.307679682965,194.018333000898,0,0,55.0243759002462,92.3425565349678,7.30488648702253,0,0,126.270343855347,85.8171032181095,125.166439533682,0,0,35.342389634039
"15_T2",0,0,0,154.582226108259,0,0,7.16910579455428,5.62074655233188,840.225225184542,148.561307531629,0,837.841684133705,0,53411.5273556854,0,0,190.618828382195,38.4732508392221,32.2766874254118,653.480116490173,5.2687293061977,0,0,5.20493296306004,3506.50963351375,0,0,32.9685296747723,13.4774184102785,8453.73591684607,0,0,0,653.4653407158,0,12.7435100943075,54.6713218505287,6.2787057327287,83.8276065948715,20.8071370763684,0,130.76953552616,127.790846978428,85.1156343084851,0,1503.49359333494,199.191931764207,1525.4711098638,46.8661661538352,58.1730264880254,0,35.3832612404173,162.84151877767,78.4804358474146,853.347037568297,114107.774516316,51.292868212306,0,4.11587293200235,0,0,463.830053333102,39.5060784286352,0,1198.56464153086,0,91.3956979958207,48.7084145425103,98.1534907448215,0,0,48.4613611018046,164.765039878235,0,0,0,165.03863632622,78.1405581316283,292.486763986743,0,0,53.6816699755712
"15_T3",0,132.214526104258,0,184.197405797885,0,27.1058366559025,11.0602677532224,7.37062876311546,451.268927595079,27.4627084690553,17.2070118972588,735.453421372348,0,18874.9333476314,0,0,130.804937040435,24.074933135988,67.6947502282027,350.290578593212,7.65254643661379,0,0,0,2004.30119476071,0,0,36.5962566718016,0,8053.79688394679,0,0,0,387.203377441008,0,0,27.2014525825431,4.97835244891788,51.8790626407575,20.0729672921573,0,55.4201819397474,95.5712473469074,31.0711481758104,0,2170.76756659138,138.424365563909,803.842766562169,112.055287387793,47.7684574412401,0,44.4859795829082,93.3421775126798,55.7330911037352,656.314678335278,33376.1106408297,0,0,1.97485489830762,0,0,261.534781154837,6.70417349831281,0,1458.19841001429,0,40.3184922031694,59.8366724190835,136.548231189077,0,0,32.3164725635373,110.400906822645,0,0,0,148.225716766627,108.855870088404,217.222831792147,0,0,39.0340154087142
"15_C1",0,41.4227345334092,0,96.6430891454024,0,0,5.64724232778008,3.87699012130182,480.809111946504,34.5911795904601,0,486.172821230772,0,16574.8405914052,0,0,209.177738763461,20.6787559260041,0,384.823540714628,5.97948665448251,2.85240500120744,0,0,5573.7325605165,0,0,27.3402917951448,8.01897593606325,6304.24098672711,0,0,0,367.691164487614,0,0,20.9888298643265,3.28661193367611,41.2019877977752,0,0,135.980710882095,93.9151852710036,24.9173716138749,0,1073.00070545701,157.964999448497,744.909869452305,44.8383102267873,41.446617307035,8.48246596787807,33.4523605067438,68.7479887395076,53.9988183188772,676.154644387302,28182.1624359703,4.95266371092875,0,2.45423610843325,0,0,172.166215686242,7.47738330046711,0,1142.15540475568,6.32079106481096,33.2288542253449,43.612571019369,71.1276826677711,0,0,20.5629088144407,100.208740677803,5.23530352315353,0,0,105.734233995916,82.6572635597792,214.209382282324,0,0,26.9065809792516
"15_C2",0,0,0,227.12316469727,0,28.8190889081903,7.38175490681634,7.20005963555348,741.474038047411,45.8991460961862,0,1851.9149233433,0,49904.7241673023,0,0,143.540294950644,76.2475915966386,79.1867513216876,918.468237579537,8.82829535997108,2.91733061241604,0,7.32157361706133,1996.89574112871,0,0,36.9276563747103,10.6281225839322,10451.6724332759,0,0,34.5263038224532,646.542260755185,0,11.3550382918868,16.470226328111,11.0805229580806,188.195519071844,24.8111376165056,0,209.733818999094,79.1071413552472,457.366741854045,0,1123.64812261819,98.856806539701,1465.25103104564,113.514916205143,38.4184795211469,0,78.8246479355959,147.164843167039,59.2431093182489,905.968627857808,110523.542064819,77.0113606989255,26.2790537747292,5.20720477044711,0,0,156.884461855318,27.9348693572061,0,5630.67353589344,8.39892982407817,76.5752496056266,96.9314167593038,137.708392405175,0,0,72.4753508812882,221.417156996298,0,0,0,165.667478090079,124.175310556283,203.099558579255,0,0,64.2483519670036
"15_C3",0,44.5202615267943,0,155.299888324419,0,0,0,5.77371780077917,580.869789678729,22.9684848129212,0,1041.79699437201,0,34451.3433677112,0,0,208.83178949279,36.9489160757126,0,359.624610187189,11.5206788945281,0,0,0,6609.50901733228,0,0,33.2778215262831,10.1208936689014,9348.29703833016,37.6975381215447,0,48.2265448740798,431.15665574297,0,0,8.70396490672736,5.0274209878509,84.1205509257245,16.7422157630711,8.58464819235482,249.337765832506,98.6737983187293,98.000829910134,0,743.772525606425,159.73296829988,978.613711742295,200.745807115668,49.6140891403574,9.99005376453924,24.8725308948173,192.971983247642,89.2804202039335,675.163461760711,61712.7014912635,31.783240670653,0,2.50071045477048,0,0,194.152245577121,8.51706464517542,0,1954.32534052026,0,60.5512541094895,42.5464424750168,112.170706516917,0,0,38.3227469497156,142.762511156896,0,0,0,156.236800290305,70.3492689128642,209.124252176983,0,0,47.2308515301821
"16_T1",0,0,0,233.015126229954,0,26.0031123758592,7.8299094194598,10.8321363751111,1092.72497535786,831.402759679319,39.604990328372,1605.1880471754,0,61953.3039991207,0,0,236.043426986973,289.98500647011,107.049805222475,372.7487099439,5.8391121717993,0,4.92360492402373,2.82271242069333,8068.1481681872,0,0,39.1658482710037,46.4354294814437,15290.014371252,0,0,0,584.490564480392,0,24.5055332492554,1704.94646774409,35.8547521012046,100.078488116858,39.5804331052828,0,135.107216825334,172.140394010527,613.232283528888,0,1719.92637299048,223.853916868516,2243.61721440901,212.295908742671,61.5642696424185,0,46.1952277718863,113.340811982703,380.379153096367,881.430764520926,135856.506398517,57.7997228843472,0,11.0550966914979,40.5667887043132,0,339.058294126328,255.700560300965,0,3893.93713899326,0,141.193093773205,101.905316911021,108.294870728483,0,0,98.6328039541482,501.874441569721,22.3531013570756,0,0,176.972749865338,190.737855968325,344.332302905328,0,0,78.5995774339579
