Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,3-oxolithocholic_acid,Acetate,alloisolithocholic_acid,Butyrate,cholic_acid,deoxycholic_acid,glycocholic_acid,isodeoxycholic_acid,lithocholic_acid,propionate,succinate,taurocholic_acid,adapter,DNAconc,ForwardBarcode,Group,libraryname,mouse.number,nseqs,reads.in,reads.out,ReverseBarcode,sampleid,treatment
SRR22802081,WGA,291,2152825569,PRJNA912122,SAMN32225328,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1134702432,UNIVERSITY OF CHICAGO,2021-10-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761984,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-024.12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:45:00Z,1,LiverD-024.12,SRP413645,0,47.09,0,4.53,924.617,0.214,227.812,0,0,3.64,0,765.214,,,,,,,,,,,,
SRR22802082,WGA,283,2708765267,PRJNA912122,SAMN32226113,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1553762467,UNIVERSITY OF CHICAGO,2021-09-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761980,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverT-077.05,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:09:00Z,1,LiverT-077.05,SRP413645,0,4.66,0,0.57,368.72,0.26,268.46,0,0,0.74,3.61,236.41,,,,,,,,,,,,
SRR22802083,WGA,283,2743000018,PRJNA912122,SAMN32226112,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1574276073,UNIVERSITY OF CHICAGO,2021-09-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761979,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverT-077.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:30:00Z,1,LiverT-077.04,SRP413645,0,6.13,0,0.59,1024.87,0.53,403.78,0,0,0.96,7.72,477.51,,,,,,,,,,,,
SRR22802084,WGA,284,2508289807,PRJNA912122,SAMN32225780,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1426581716,UNIVERSITY OF CHICAGO,2021-09-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761978,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-183.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:59:00Z,1,LiverD-183.01,SRP413645,0,2.11,0,0.58,5.68,0.12,141.75,0,0,0.61,1.1,271.59,,,,,,,,,,,,
SRR22802085,WGA,278,2353820684,PRJNA912122,SAMN32225775,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1377156008,UNIVERSITY OF CHICAGO,2021-09-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761977,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-179.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:02:00Z,1,LiverD-179.03,SRP413645,0,80.62,0,20.17,116.2613043,1.129980475,0,0.2928761,0.350610379,7.67,0,0.097852349,,,,,,,,,,,,
SRR22802086,WGA,280,2682936199,PRJNA912122,SAMN32225769,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1562152559,UNIVERSITY OF CHICAGO,2021-09-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761975,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-178.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:35:00Z,1,LiverD-178.01,SRP413645,5.863606293,75.38,9.221463548,24.75,1.145268642,192.995655,0,29.93809909,140.7788878,12.62,0,0,,,,,,,,,,,,
SRR22802087,WGA,289,2051514712,PRJNA912122,SAMN32225322,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1135932943,UNIVERSITY OF CHICAGO,2021-04-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761974,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-024.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:27:00Z,1,LiverD-024.04,SRP413645,0,7.05,0,0.23,77.512,0,283.003,0,0,1.2,28.98,202.008,,,,,,,,,,,,
SRR22802088,WGA,284,2633153197,PRJNA912122,SAMN32225768,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1506569829,UNIVERSITY OF CHICAGO,2021-09-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761973,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-177.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:28:00Z,1,LiverD-177.02,SRP413645,0.690049023,32.78,0.890658266,37.38,138.3055132,63.73830503,0.452290852,1.551957259,41.67745963,7.48,0,0.458346494,,,,,,,,,,,,
SRR22802089,WGA,281,2388033532,PRJNA912122,SAMN32225774,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1375639744,UNIVERSITY OF CHICAGO,2021-09-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761976,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-179.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:39:00Z,1,LiverD-179.01,SRP413645,0.285758032,47.39,0,3.39,53.22530638,0.225351657,0,0,0.010390458,13.88,0,0.364147414,,,,,,,,,,,,
SRR22802090,WGA,284,2430441839,PRJNA912122,SAMN32225767,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1389293022,UNIVERSITY OF CHICAGO,2021-09-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761972,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-177.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:38:00Z,1,LiverD-177.01,SRP413645,0.800481616,30.37,0.565829278,31.21,116.1205988,55.66368474,0.370966698,1.008438628,37.59331311,5.93,0,0.35233942,,,,,,,,,,,,
SRR22802091,WGA,284,2334402713,PRJNA912122,SAMN32225766,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1327066775,UNIVERSITY OF CHICAGO,2021-09-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761907,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-174.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:55:00Z,1,LiverD-174.01,SRP413645,0,3.63,0,0,0.584079635,0.031003805,44.56629636,0,0,0,0,16.55441808,,,,,,,,,,,,
SRR22802092,WGA,313,3085255556,PRJNA912122,SAMN32225474,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1295940892,UNIVERSITY OF CHICAGO,2021-08-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761970,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-074.16,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:46:00Z,1,LiverD-074.16,SRP413645,10.376,140.85,0,23.03,31.71,234.118,0.879,40.464,80.737,29.55,32.74,0.448,,,,,,,,,,,,
SRR22802093,WGA,292,1139867667,PRJNA912122,SAMN32225302,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",589210965,UNIVERSITY OF CHICAGO,2021-04-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761969,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-014.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:22:00Z,1,LiverD-014.03,SRP413645,16.93156913,24.62,2.714306458,2.99,0.510925823,19.69977769,0,1.890905943,57.63852451,8.23,1.79,0,,,,,,,,,,,,
SRR22802094,WGA,313,3054668334,PRJNA912122,SAMN32225462,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1274595855,UNIVERSITY OF CHICAGO,2021-08-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761967,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-073.13,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:46:00Z,1,LiverD-073.13,SRP413645,0.006,23.39,0,1.02,48.897,0.144,753.527,0.01,0,1.24,17.91,225.389,,,,,,,,,,,,
SRR22802095,WGA,313,3975737657,PRJNA912122,SAMN32225458,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1650904916,UNIVERSITY OF CHICAGO,2021-08-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761966,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-072.11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:36:00Z,1,LiverD-072.11,SRP413645,13.101,40.07,4.556,2.44,13.387,122.723,0,12.641,66.087,16.42,1.98,1.417,,,,,,,,,,,,
SRR22802096,WGA,313,3929611395,PRJNA912122,SAMN32225430,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1647427321,UNIVERSITY OF CHICAGO,2021-08-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761965,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-060.19,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:27:00Z,1,LiverD-060.19,SRP413645,0.021,46.97,0,3.45,313.595,0.396,160.09,1.175,0,4.09,6.21,77.258,,,,,,,,,,,,
SRR22802097,WGA,313,3201848885,PRJNA912122,SAMN32225473,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1333334879,UNIVERSITY OF CHICAGO,2021-08-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761968,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-074.15,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:35:00Z,1,LiverD-074.15,SRP413645,3.201,71.35,0.059,15.57,10.031,659.333,0,77.794,338.215,15.75,9.17,0,,,,,,,,,,,,
SRR22802098,WGA,313,3816995688,PRJNA912122,SAMN32225429,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1589588406,UNIVERSITY OF CHICAGO,2021-08-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761964,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-060.12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:31:00Z,1,LiverD-060.12,SRP413645,0.091,36.06,0,2.37,409.724,0.688,67.819,0.416,0.032,2.19,11.43,39.972,,,,,,,,,,,,
SRR22802099,WGA,313,3355978843,PRJNA912122,SAMN32225428,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1395118671,UNIVERSITY OF CHICAGO,2021-08-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761963,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-060.11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:18:00Z,1,LiverD-060.11,SRP413645,0.031,18.23,0,3.08,408.951,0.46,38.891,0.326,0,1.26,15.9,49.493,,,,,,,,,,,,
SRR22802100,WGA,314,3217313686,PRJNA912122,SAMN32225407,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1329923170,UNIVERSITY OF CHICAGO,2021-08-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761962,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-051.14,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:14:00Z,1,LiverD-051.14,SRP413645,0.059,21.89,0,0.24,450.818,0,9.484,0,0,1.33,6.46,4.099,,,,,,,,,,,,
SRR22802101,WGA,313,3491061033,PRJNA912122,SAMN32225403,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1451912330,UNIVERSITY OF CHICAGO,2021-07-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761961,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-051.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:24:00Z,1,LiverD-051.03,SRP413645,0.412,62.31,0,23.67,85.226,0.833,1.356,0.878,5.418,36.68,0.32,0.259,,,,,,,,,,,,
SRR22802102,WGA,313,2984541175,PRJNA912122,SAMN32225337,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1254336880,UNIVERSITY OF CHICAGO,2021-08-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761960,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-028.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:52:00Z,1,LiverD-028.06,SRP413645,0.154,18.52,0,1.05,729.253,0.184,11.078,0,0,1.82,4.35,210.504,,,,,,,,,,,,
SRR22802103,WGA,313,3573233643,PRJNA912122,SAMN32225336,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1491361840,UNIVERSITY OF CHICAGO,2021-08-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761959,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-028.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:12:00Z,1,LiverD-028.03,SRP413645,0.103,11.58,0,1.06,563.408,0.278,5.981,0,0.064,1.27,1.9,12.373,,,,,,,,,,,,
SRR22802104,WGA,292,2051657632,PRJNA912122,SAMN32225301,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1074182930,UNIVERSITY OF CHICAGO,2021-04-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761958,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-014.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:50:00Z,1,LiverD-014.02,SRP413645,10.1120347,33.11,0,3.09,0.662824875,8.095160533,0,0.874762645,19.33856545,8.07,1.43,0,,,,,,,,,,,,
SRR22802105,WGA,313,2775400563,PRJNA912122,SAMN32225313,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1146399740,UNIVERSITY OF CHICAGO,2021-08-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761957,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-020.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:02:00Z,1,LiverD-020.06,SRP413645,1.461,78.22,0,4.15,2.28,115.496,2.819,3.924,32.879,15.72,1.17,0.473,,,,,,,,,,,,
SRR22802106,WGA,313,1009210879,PRJNA912122,SAMN32225312,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",416314772,UNIVERSITY OF CHICAGO,2021-08-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761956,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-020.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:17:00Z,1,LiverD-020.04,SRP413645,0.025,8.51,0,0.55,4.397,0,256.065,0,0,0.45,4.21,66.917,,,,,,,,,,,,
SRR22802107,WGA,292,1936993174,PRJNA912122,SAMN32225630,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1027508434,UNIVERSITY OF CHICAGO,2021-07-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761954,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-126.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:46:00Z,1,LiverD-126.01,SRP413645,4.562,33.96,0.799,5.06,0.621,27.513,0.217,1.582,41.946,15.86,0,0.365,,,,,,,,,,,,
SRR22802108,WGA,291,2419999649,PRJNA912122,SAMN32225629,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1280004339,UNIVERSITY OF CHICAGO,2021-07-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761953,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-124.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:23:00Z,1,LiverD-124.01,SRP413645,0.828,2.39,0.251,0.63,3.663,0.179,0.879,0.05,0.668,0.56,0.06,0.226,,,,,,,,,,,,
SRR22802109,WGA,291,2033626001,PRJNA912122,SAMN32225608,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1092004308,UNIVERSITY OF CHICAGO,2021-07-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761952,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-123.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:24:00Z,1,LiverD-123.02,SRP413645,0.945,54.65,0.347,20.8,6.362,11.132,0.121,0.448,11.643,32.7,2.65,0.176,,,,,,,,,,,,
SRR22802110,WGA,291,2045798701,PRJNA912122,SAMN32225632,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1098807175,UNIVERSITY OF CHICAGO,2021-07-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761955,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-127.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:31:00Z,1,LiverD-127.01,SRP413645,224.67,93.31,1.716,16.8,4.208,2169.212,0.169,123.127,1449.547,41.91,0,0.205,,,,,,,,,,,,
SRR22802111,WGA,292,2084581806,PRJNA912122,SAMN32225607,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1109518960,UNIVERSITY OF CHICAGO,2021-07-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761951,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-123.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:36:00Z,1,LiverD-123.01,SRP413645,1.291,61.63,0.356,19.68,1.272,23.098,0.13,1.664,8.902,29.99,1.84,0.151,,,,,,,,,,,,
SRR22802112,WGA,287,3067090055,PRJNA912122,SAMN32225567,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1791264372,UNIVERSITY OF CHICAGO,2021-07-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761950,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-110.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:35:00Z,1,LiverD-110.01,SRP413645,0.119,35.47,0,4.77,1.222,0.004,0,0,0.103,5.59,17.99,0,,,,,,,,,,,,
SRR22802113,WGA,290,1526179107,PRJNA912122,SAMN32225300,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",829780035,UNIVERSITY OF CHICAGO,2021-04-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762333,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-012.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:29:00Z,1,LiverD-012.01,SRP413645,1.25,42.45,0,12.04,0,23.55,0,0.81,22.15,22.63,1.08,0,,,,,,,,,,,,
SRR22802114,WGA,292,2090779631,PRJNA912122,SAMN32225605,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1115266401,UNIVERSITY OF CHICAGO,2021-07-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761864,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-121.05,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:33:00Z,1,LiverD-121.05,SRP413645,0.998,77.7,0.339,8.2,8626.58,12.693,473.934,6.269,1.099,10.23,11.96,295.153,,,,,,,,,,,,
SRR22802115,WGA,287,3446695568,PRJNA912122,SAMN32225560,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2009178454,UNIVERSITY OF CHICAGO,2021-07-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761949,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-109.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:24:00Z,1,LiverD-109.02,SRP413645,0.181,83.96,0,20.63,4.677,35.857,0.328,1.513,31.752,29.88,1.54,4.11,,,,,,,,,,,,
SRR22802116,WGA,287,3176403773,PRJNA912122,SAMN32225559,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1851614686,UNIVERSITY OF CHICAGO,2021-07-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761948,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-109.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:05:00Z,1,LiverD-109.01,SRP413645,0.995,74.19,0,15.42,0.364,20.71,0,1.084,11.753,27.72,0.63,0,,,,,,,,,,,,
SRR22802117,WGA,287,3010021085,PRJNA912122,SAMN32225558,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1751802202,UNIVERSITY OF CHICAGO,2021-07-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761947,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-107.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:16:00Z,1,LiverD-107.01,SRP413645,0.041,82.2,0,31.73,136.401,71.675,0.051,5.161,18.456,10.57,7.99,0.087,,,,,,,,,,,,
