"sample_id","(+/-)-Tryptophan","(1E,4Z,6E)-5-hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,4,6-trien-3-one","(2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid","(2S)-2-[[(2S)-2-azaniumyl-4-methylpentanoyl]amino]-3-phenylpropanoate","(7r)-4,7-Dihydroxy-N,N,N-Trimethyl-10-Oxo-3,5,9-Trioxa-4-Phosphaheptacosan-1-Aminium 4-Oxide","(R,S)-ANATABINE","(R)-(+)-Atenolol","(R)-Baclofen","[3-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] hexadecanoate","1-(9Z,12Z-Octadecadienoyl-2-hydroxy-sn-glycero-3-phosphocholine","1-Isomangostin","1-linolenoyl-GPC (18:3)","1-O-palmitoyl-sn-glycero-3-phosphocholine","1-Oleoyl-sn-glycero-3-phosphocholine","1-Oleoylglycerophosphocholine","1-oxo-1,2-dihydroisoquinoline-3-carboxylic acid","1-Palmitoylglycerophosphocholine","1-phenyl-1H-pyrazole-5-carboxylic acid","1,5-isoquinolinediol","1453-93-6","15861-40-2","1H-Indole-3-carboxaldehyde","2-(1H-imidazol-2-yl)benzoic acid","2-Amino-1-phenylethanol","2-methyl-3-(pyridin-2-yl)benzoic acid","2-oxo-1,2,3,4-tetrahydroquinoline-4-carboxylic acid","2-phenyloxazole-5-carboxylic acid","2,3-Diaminonaphthalene","2,3-Diaminonaphthalene (Chimeric precursor selection)","2,6-DIMETHYLQUINOLINE","2'-deoxyguanosine","2'-deoxyinosine","2227803-25-8","23012-16-0","3-(2-aminocyclohexyl)propanoic acid","3-Acetamidobenzoic acid","3-Acetamidophenol","3-Cyclopropylquinoline-2-carboxylic acid","3-Dehydrosphinganine","3-isomangostin","34014-51-2","4-Aminoquinoline-2-carboxylic acid","4-hydroxyisoquinoline-3-carboxylic acid","4-methyl-2-propyl-1,3-oxazole-5-carboxylic acid","4-methylquinoline-6-carboxylic Acid","5-methyl-1-(4-methylphenyl)-1H-pyrazole-4-carboxylic acid","5-methyl-2-(3-methylphenyl)-1H-imidazole-4-carboxylic acid","76474-56-1","8-Aminooctanoic acid","8-Hydroxyquinoline","8-HYDROXYQUINOLINE (Chimeric precursor selection)","8-methylquinoline-5-carboxylic acid","883715-21-7","98483-00-2","abacavir","Ala-phe","amitriptyline","amoxicillin","Asp-Phe methyl ester","atenolol","atorvastatin","baclofen","Benzododecinium","BEPHENIUM","berberine","Bisdemethoxycurcumin","Butylscopolamine","C18:0 LPE","CA","celecoxib","Cer 18:1;2O/16:0","Cer 18:5;2O/9:0;O","Cer 27:5;3O","Cer 34:1;2O","cetirizine","Chalconaringenin","CHEMBL5028245","CID 6993119","ciprofloxacin","Columbamine","Cratoxyarborenone E","Cratoxylone","curcumin","D-erythro-Dihydrosphingosine","D-phenylalanine","D-Sphingosine","D-Tryptophan","D-tyrosine","daidzein","Demethoxycurcumin","Deoxycholic acid glycine conjugate","diphenhydramine","diprotin A","doxepin","doxycycline","enoxolone","famotidine","Fendizoic acid","feruloylputrescine","fluconazole","gabapentin","gamma-glutamylphenylalanine","gamma-Mangostin","Garcinone C","GARCINONE D","GCA","genistein","glycitein","GLYCOCHENODEOXYCHOLIC ACID","glycoursodeoxycholate","H-ILE-TRP-OH","Hispidol","hydroxyzine","INDOLE-3-CARBOXALDEHYDE (Chimeric precursor selection)","Indolizine-1-carboxylic acid","Jatrorrhizine","Jineol","L-(-)-Phenylalanine.1","L-tyrosine","LETESTUIANIN B","Levocetirizine","LEVOFLOXACIN","lisinopril","loperamide","LPC 16:0","LPC 16:1","LPC 18:0","m-tyramine","METHYL NICOTINATE","metoprolol","minocyclin","minocycline zwitterion","montelukast","Moxacin","mycophenolic acid","N-(5-acetamidopentyl)acetamide","N-Valylphenylalanine","NCGC00024645-01","NCGC00380823-01!2-(14-methylpentadecanoylamino)-3-phenylpropanoic acid","NCIOpen2_005816","nortriptyline","octopamine","oleamide","Omeprazole sulfide","PAF C-16-d4","Phe-ala","Piperin","Piperolein B","protriptyline","ranitidine","Robinetin","SCHEMBL3706","SCHEMBL424527","sertraline","solanidine","Sulfachloropyridazine","sulfadimethoxine","Sulfadimidine","sulfamethizole","sulfapyridine","taurochenodeoxycholate","taurocholate","taurodeoxycholate","taurohyodeoxycholate/ tauroursodeoxycholate","Tert-butyl N-[2-(1H-indol-3-yl)-1-(methylcarbamoyl)ethyl]carbamate","trans-Zeatin","trazadone","trimethoprim","tryptamine","tyramine","tyramine (Chimeric precursor selection)","Val-Tyr","valsartan","Vidarabine","VORTIOXETINE","Z2961795382"
"PLCL19006",0,0,0,36442,2517,0,1888,0,0,0,4980,0,3776,1888,18880,0,5664,0,0,0,0,0,0,0,4776,0,0,0,0,0,2712,14488,0,0,0,0,12090,796,0,2490,0,0,0,0,0,0,0,23004,0,0,0,0,7478,6904,0,0,0,8296,39088,7552,0,0,116520,0,0,22670,0,4074,2556,0,609,0,4064,609,0,8620,0,0,6824,3724,2490,15346,0,0,2324,NA,0,2832,0,38300,0,0,0,0,0,2072,0,0,7320,0,6050,16752,0,0,19284,0,0,0,0,0,0,0,0,0,0,5586,0,9296,6608,15336,0,0,0,6940,944,0,839,6412,0,0,0,0,4856,2074,0,0,0,0,0,0,0,10890,0,0,5873,0,NA,0,0,17610,0,0,0,9710,0,0,0,0,0,5310,0,0,0,0,0,3316,0,7460,0,6412,3206,7902,0,2712,0,1629
"PLCL19009",0,0,0,0,3147,0,5774,0,0,0,5640,684,2140,711,7110,0,3210,5126,23940,0,0,0,17941,0,5976,0,0,0,0,0,0,49760,0,0,0,0,20940,996,0,2820,0,2563,0,4872,0,0,0,3126,697,0,0,0,8652,6798,0,0,0,12032,77770,23096,0,0,58398,0,0,40860,0,4120,4084,0,572,0,8416,572,0,0,0,0,9056,7848,2820,2820,0,0,0,NA,0,15474,0,39970,0,0,25110,85300,0,2984,0,503,12130,0,6980,33330,0,0,0,0,0,0,0,0,0,0,0,0,71820,11772,143640,0,36106,2084,0,0,0,0,535,0,1049,4880,0,0,0,0,4456,3008,8560,33130,0,0,0,0,0,17526,0,0,7343,0,NA,0,0,10360,0,0,0,89940,0,41090,0,0,0,0,0,0,0,0,0,8100,6890,13530,0,4880,2440,40280,0,0,0,0
"PLCL19011",0,0,10808,110070,2757,18836,0,0,82180,0,5504,0,10244,2727,27270,0,15366,0,0,0,0,0,0,43850,7146,4632,0,0,0,35309,2884,0,0,0,0,0,14300,1191,0,2752,0,0,0,9168,0,0,0,0,824,0,0,0,7720,0,468000,0,0,15312,15330,0,6168,0,161160,0,0,31780,0,3016,40380,0,504,590,11620,504,0,6440,0,0,16472,10804,2752,2752,0,0,0,NA,0,0,0,75410,0,0,0,0,0,5140,0,0,12470,0,13340,24945,0,0,0,0,0,3732,0,0,1426,0,25730,0,0,16206,0,0,0,0,0,0,0,8420,2561,0,919,3924,0,0,0,0,0,3828,0,0,0,0,0,0,0,6396,0,0,6433,0,8300,0,0,5930,0,0,0,47940,0,0,0,0,0,329700,0,0,0,0,11408,3284,0,0,28254,3924,1962,3796,0,2884,0,0
"PLCL19014",0,0,0,23422,3450,24276,0,0,18810,0,7696,0,6980,564,5640,0,10470,0,0,0,0,0,0,24540,0,0,0,0,0,0,0,2888,4488,0,0,0,7230,0,0,5518,0,0,0,4080,0,2244,2244,0,0,0,0,0,8454,3048,34810,2955,0,21920,7504,0,4072,0,69960,0,0,68590,0,3235,331004,0,574,0,94160,574,0,0,0,0,9704,13532,4182,3514,0,0,0,NA,0,0,3006,11160,0,0,0,0,0,0,0,0,7560,0,12090,3216,6390,4260,0,0,0,24624,0,0,889,2004,0,0,0,20298,0,0,0,0,0,0,0,14330,1745,0,1150,0,0,0,0,0,5456,5480,5450,0,0,0,0,0,0,8610,0,0,8050,1182,NA,0,0,7910,0,0,0,94480,0,0,0,0,0,617800,0,0,0,0,7112,3736,0,0,36414,0,0,0,0,0,0,0
"PLCL19017",0,0,0,0,2562,0,1188,0,0,0,4120,0,5448,1304,13040,0,8172,0,0,4872,0,0,0,1919,8802,0,0,0,0,0,0,18612,0,0,0,0,12960,1467,0,2060,0,0,0,5960,0,0,0,16368,770,0,0,0,9704,12284,0,3435,0,42984,11011,4752,6728,0,101340,0,0,30350,0,4492,8044,0,658,0,112700,658,0,0,0,0,15944,7736,2060,4728,0,0,0,NA,0,3657,0,6550,0,0,0,0,0,0,0,0,8770,0,8530,4719,0,0,4002,0,0,6582,0,0,0,0,0,0,0,11604,0,0,8533,10912,0,4560,0,14000,1362,0,854,2808,0,0,0,0,0,10746,0,0,0,0,0,0,0,14460,0,0,5978,1374,NA,0,0,20170,0,0,0,24140,0,0,0,0,76690,0,0,0,0,0,0,0,0,9940,0,2808,1404,9618,0,0,0,0
"PLCL19021",0,0,0,5247,3480,7928,0,0,8654,0,5104,0,13200,726,7260,0,26350,0,0,0,0,0,0,36300,0,0,0,0,0,0,0,3696,0,0,0,0,6150,2444,0,2552,0,0,0,0,0,0,0,3900,0,0,0,0,5982,3372,29570,0,0,24960,5761,0,0,0,63420,0,0,22980,0,2352,2300,0,658,0,7619,658,0,0,0,0,0,0,2552,2552,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,5220,0,7080,2469,3336,2224,0,0,0,6468,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,3955,0,1160,0,0,0,0,0,0,6240,0,0,0,0,0,0,0,9666,0,0,8120,0,NA,0,0,10570,0,0,0,30370,0,0,0,0,0,42640,0,0,0,0,0,0,0,0,11892,0,0,2224,0,0,0,0
"PLCL19024",0,0,0,0,2835,0,0,0,0,0,4696,0,16202,2947,29470,0,31538,0,0,2172,0,0,0,0,3306,0,0,0,0,0,0,22864,0,0,0,0,9910,2587,0,2348,0,0,0,4048,0,0,0,9240,534,0,0,0,7850,4438,0,3090,0,45424,8519,0,0,0,178140,3206,111000,32010,0,3640,7044,0,633,0,22730,633,0,0,0,0,11600,3284,2348,5492,0,0,0,NA,0,1674,22200,7300,0,28854,0,0,21150,0,0,0,5790,0,7260,3651,0,0,4716,0,0,0,0,0,29820,14800,0,0,0,4926,0,0,3906,6160,0,5144,0,23610,4774,0,945,0,0,0,0,0,0,11356,174290,0,0,34380,0,0,0,8592,0,0,6615,1236,NA,0,0,0,5138,0,0,13990,0,5000,0,0,1650000,0,0,0,0,0,238560,0,65730,0,0,0,0,4304,0,0,0,0
"PLCL19219",0,0,0,0,2601,0,2458,0,0,0,5040,0,19884,4634,46340,0,29826,0,1155,0,0,0,0,0,11238,0,0,0,0,0,0,18312,0,0,0,0,25930,1873,0,2520,0,0,0,15688,0,0,0,23898,2210,0,0,0,9814,5644,0,0,0,34512,32704,9832,14584,0,365700,0,0,37560,0,5635,8540,0,639,0,121900,639,0,0,0,0,21400,3512,2520,11700,0,0,1976,NA,0,4839,0,14230,0,0,0,0,0,0,0,0,23960,0,7790,14016,0,0,13770,0,0,8556,0,0,0,0,13640,0,3465,5268,6930,7904,11291,15932,0,6312,0,25950,4971,0,867,3028,0,0,0,0,0,8628,0,0,0,0,0,0,0,24528,0,0,6069,0,NA,0,0,12500,0,0,0,7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028,1514,13894,0,0,0,0
"PLCL19246",0,0,0,30884,3114,0,1410,0,0,0,4608,0,26754,4681,46810,0,54916,0,0,0,6426,1638,0,699,7854,0,0,0,0,0,7564,58400,0,0,0,0,21610,3981,0,2304,0,0,0,7160,0,0,0,8490,582,1638,2772,0,9548,6808,0,3210,0,29192,14273,5640,4800,0,340620,0,0,37220,0,5337,7100,0,605,0,14480,605,0,23520,0,0,16808,9680,2304,4704,0,0,0,NA,0,5796,0,25320,0,0,0,0,0,3348,0,0,5360,0,7750,6117,0,0,3600,21147,0,4572,0,0,0,0,52170,1638,0,14520,0,0,13524,5660,0,4448,0,7070,8167,0,1038,3536,0,0,0,0,6144,7298,0,0,0,0,0,0,0,13764,0,0,7266,1284,NA,0,0,16450,0,26960,0,32910,0,0,0,0,0,0,13110,107840,8740,21850,0,0,0,0,0,3536,1768,7730,0,7564,0,0
"PLCL19273",0,0,0,0,2817,7760,1644,0,0,0,5088,1405,7612,1570,15700,0,20508,0,0,0,1641,547,0,7327,0,0,0,0,0,6390,0,17480,0,0,0,0,8450,0,0,2544,0,0,0,0,0,0,0,0,0,547,1094,0,10638,4040,61720,0,0,5520,18753,6576,0,0,118380,0,0,39220,0,5875,3928,0,784,0,1491,784,0,0,0,0,4416,4024,2544,2544,0,0,0,NA,0,3777,0,28640,0,0,0,0,0,4208,0,0,0,0,7190,8037,0,0,0,0,0,0,0,0,0,0,7070,547,0,6036,0,0,8813,0,0,0,0,0,2812,0,939,20020,0,0,0,0,0,1380,0,0,0,0,0,0,0,5160,0,0,6573,0,NA,0,0,10700,0,0,0,75940,0,7100,0,0,0,34800,0,0,0,0,0,4036,0,0,11640,20020,10010,5634,0,0,0,0
"PLCL19276",0,0,0,0,2961,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,0,14592,4864,0,0,0,0,0,0,0,0,3272,21872,0,0,0,0,7390,2728,0,2866,0,0,0,0,0,0,0,3306,0,4864,9728,0,7594,1000,0,0,0,0,13405,0,6376,0,13308,0,0,48430,0,4063,2436,0,637,0,1781,637,0,0,0,0,0,2752,2866,2866,0,0,0,NA,0,4422,0,5660,0,0,0,0,0,0,0,0,0,0,7880,5745,0,0,0,0,0,0,0,0,0,0,16070,4864,0,4128,0,0,10318,2204,0,0,0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5766,0,0,6909,0,NA,0,0,0,0,0,0,52980,0,0,0,0,0,0,0,0,0,0,0,3068,0,0,0,0,0,2840,0,3272,0,0
"PLCL19278",0,0,0,18914,2754,5124,1062,0,0,0,5988,0,2280,1817,18170,0,3420,0,0,0,0,0,0,5422,6348,0,0,0,0,3145,0,15832,0,0,0,0,10770,6154,0,2994,0,0,0,4832,0,0,0,0,713,0,0,0,10380,3110,48100,0,0,15824,21140,4248,0,0,101280,0,0,24060,0,4727,4172,0,555,0,2044,555,0,0,0,0,8104,2728,2994,2994,0,0,1474,NA,0,2121,0,10680,0,0,0,0,0,2480,0,0,7910,0,7730,11860,0,0,0,12978,0,0,0,0,0,0,55930,0,0,4092,0,5896,4949,0,0,0,0,0,570,0,918,0,0,0,0,0,0,3956,0,0,0,0,0,0,0,17640,0,0,6426,0,NA,0,0,13140,0,0,0,58050,0,0,0,0,0,132900,9156,0,6104,15260,0,3712,0,0,7686,0,0,5860,0,0,0,0
"PLCL19283",0,0,0,0,2934,0,0,0,0,0,5816,0,4220,1193,11930,0,6330,0,0,0,30240,10080,0,0,0,0,0,0,0,0,0,41880,0,0,0,0,5270,0,0,2908,0,0,0,0,0,0,0,3420,0,10080,20160,0,6540,2772,0,0,0,15392,3948,0,6768,0,84180,0,0,31140,0,2900,28176,0,582,0,9923,582,0,0,0,0,0,36020,2908,2908,0,0,0,NA,0,2787,0,17920,0,0,0,0,0,3420,0,0,0,0,6420,1692,0,0,0,0,0,0,0,0,0,0,7730,10080,0,54030,0,0,6503,2280,0,0,0,0,1055,0,978,8408,0,0,0,0,0,3848,0,0,0,0,0,0,0,9678,0,9220,6846,0,NA,0,0,18280,0,0,0,98770,0,0,0,88830,0,0,0,0,0,0,0,3148,0,8960,0,8408,4204,4626,0,0,0,0
"PLCL19286",0,8649,0,0,3006,0,0,0,0,2898,6128,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48720,0,0,0,0,5470,0,0,3064,0,0,0,0,0,0,0,0,0,0,0,0,11112,1090,0,4320,0,0,0,0,10400,0,4278,0,0,40320,0,23490,0,0,0,0,0,0,12186,0,0,0,0,5812,3064,3064,20181,0,0,NA,0,3936,0,135610,0,0,0,0,0,4356,0,0,0,0,6140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8718,0,0,9184,0,28434,0,0,0,0,0,1002,27684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7014,1728,NA,0,0,5160,0,0,0,17060,0,0,0,0,0,0,0,0,0,0,0,2032,0,0,0,27684,13842,2332,0,0,0,0
"PLCL19291",0,0,0,16275,3357,0,0,0,0,0,5412,0,2996,757,7570,0,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,7236,12532,0,0,0,0,7050,0,0,2706,0,0,0,0,0,0,0,0,0,0,0,0,7118,0,0,0,0,5176,4305,0,0,0,76920,0,0,39620,0,3780,2668,10806,671,0,21850,671,0,0,0,0,6952,2184,2706,2706,0,0,0,NA,0,3375,0,34880,0,0,0,0,0,12980,0,0,0,0,7390,1845,0,0,0,5103,9582,5892,0,0,0,0,37780,0,0,3276,0,0,7875,0,0,0,0,0,749,0,1119,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,3732,0,0,7833,0,NA,0,0,0,0,40560,0,91450,0,0,0,0,0,0,1662,162240,1108,2770,0,0,0,0,0,0,0,2550,0,7236,0,0
"PLCL19460",0,0,0,0,2481,0,0,0,0,0,5312,0,2588,0,0,0,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13712,0,0,0,0,0,0,0,2656,0,0,0,0,0,0,0,4314,0,0,0,0,9878,1296,0,0,0,0,0,0,12016,0,36552,0,0,27130,0,5491,2256,0,889,0,6093,889,0,5940,0,0,0,6172,2656,2656,0,0,0,NA,0,0,0,6570,0,0,0,0,0,0,0,0,0,0,8820,0,0,0,0,0,0,0,0,0,0,0,26610,0,0,9258,0,0,0,2876,0,0,0,0,647,0,827,48200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5789,0,NA,0,0,7830,0,0,0,16340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48200,24100,2046,0,0,0,0
"PLCL19578",0,0,0,15085,3345,0,0,0,0,0,6820,0,3080,887,8870,0,4620,0,3903,0,0,0,0,0,0,0,0,0,0,0,3320,12300,0,0,0,0,0,0,0,3410,0,0,0,0,0,0,0,0,0,15682,47046,0,6516,0,0,0,0,17144,4571,0,8760,0,73500,0,0,31710,0,3101,8532,0,554,0,18260,554,0,5440,0,0,4656,3484,3410,3410,0,0,0,NA,0,1521,0,20610,0,0,0,0,7270,3472,0,0,0,0,6550,1959,0,0,0,0,0,11802,0,0,731,0,25930,0,11709,5226,23418,0,3549,0,0,0,0,88300,770,0,1115,2460,0,0,0,0,0,4286,15490,0,0,0,0,0,0,9294,0,0,7805,0,NA,0,0,0,0,0,0,48270,0,0,0,0,0,0,0,0,0,0,5848,3596,8270,0,0,2460,1230,5216,0,3320,0,0
"PLCL19579",0,0,0,46179,3309,0,0,0,0,0,5380,0,2784,1687,16870,0,11136,0,0,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,0,0,2690,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,34056,0,0,0,0,111840,0,0,27700,0,2944,13356,0,657,0,58750,657,0,17860,0,0,5560,8680,2690,2690,0,0,1372,NA,0,0,0,9470,0,0,0,0,0,9356,0,0,0,0,6330,0,0,0,0,0,0,16752,0,0,0,0,30390,0,0,13020,0,5488,0,0,0,0,0,49380,1392,0,1103,2596,0,0,0,0,4744,8514,0,0,0,0,0,0,0,4386,0,0,7721,0,NA,0,0,9490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3836,0,0,0,2596,1298,1966,0,0,0,0
"PLCL19580",0,0,0,14133,3207,0,3370,0,0,0,5160,0,16556,4039,40390,0,24834,0,2178,0,1941,647,0,6367,12258,0,0,0,0,0,0,17092,0,0,6110,0,25330,2043,0,2580,0,0,0,14496,0,0,0,26436,1967,647,1294,0,7174,4472,0,0,0,45104,32998,13480,8352,0,224520,0,5740,33520,0,4048,7408,0,626,0,7784,626,0,0,0,0,27224,0,2580,8328,0,0,0,NA,0,5799,3828,14930,0,0,0,0,14240,0,0,0,33630,0,9190,14142,3330,2220,8622,3542,0,11646,0,0,4785,2552,29770,647,6534,0,13068,0,13531,17624,0,5880,0,11590,4139,0,1069,0,0,0,0,0,0,11276,41290,0,0,0,0,0,0,34176,0,0,7483,0,NA,0,0,44440,0,0,0,30600,0,34460,0,0,0,0,0,0,0,0,38280,7728,20270,0,0,0,0,29620,0,0,0,0
"PLCL19591",0,0,0,0,3168,0,0,0,0,0,5900,792,0,0,0,0,0,0,0,0,7566,2522,0,0,0,0,0,0,0,0,0,7828,0,0,0,0,0,0,0,2950,0,0,0,0,0,0,0,0,0,2522,5044,0,6342,0,0,0,0,0,0,0,6128,0,36984,0,0,26260,0,2527,0,0,680,0,846,680,0,0,0,0,0,2724,2950,2950,0,0,0,NA,0,0,0,17090,0,0,0,4958,0,3436,0,0,0,0,8150,0,0,0,0,0,0,0,0,0,1695,0,9710,2522,0,4086,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,10380,0,0,0,0,0,0,0,0,0,7392,0,NA,0,0,0,0,0,0,89490,0,0,0,0,0,0,0,0,0,0,13560,0,7080,0,0,0,0,1334,0,0,0,0
"PLCL19593",0,0,0,13153,3159,0,0,0,0,0,5296,0,3572,0,0,0,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,44280,0,0,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,0,0,6370,1536,0,0,0,17024,4739,0,0,0,38772,0,5070,36960,0,3247,18388,0,605,0,8764,605,0,6750,0,0,0,11348,2648,2648,0,0,0,NA,0,2811,4170,7600,0,0,0,0,0,0,0,0,0,0,8590,2031,0,0,0,0,0,4992,0,0,0,2780,0,0,0,17022,0,0,6559,0,0,0,0,18890,893,0,1053,6608,0,0,0,0,14496,4256,19520,0,0,0,0,0,0,10368,0,0,7371,0,NA,0,0,0,0,0,0,51400,0,0,0,0,0,0,0,0,0,0,0,4420,9690,0,0,6608,3304,6366,0,2144,0,0
"PLCL19598",0,0,0,0,3588,0,0,0,0,0,5568,0,0,1859,18590,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,5952,0,0,0,0,0,0,0,2784,0,0,0,0,0,0,0,0,0,0,0,0,7432,0,0,3020,0,5616,3689,0,0,0,183360,0,5970,31350,0,3744,2764,224600,582,0,9262,582,0,0,0,0,4472,7072,2784,2784,0,0,0,NA,0,0,0,0,10204,0,0,0,0,0,0,0,0,0,6590,1581,0,0,0,0,0,0,10204,5102,2175,0,8960,0,0,10608,0,0,0,0,0,0,0,6270,0,0,1196,0,0,0,0,0,0,1404,14840,0,0,0,0,0,0,0,0,0,8372,1208,NA,0,0,5260,0,0,0,0,0,0,0,0,0,0,2262,0,1508,3770,17400,3228,7240,0,0,0,0,0,0,0,0,7194
"PLCL19603",0,0,0,27741,2700,0,1238,0,775,0,5324,0,0,1729,17290,0,0,0,0,0,0,0,0,1435,7422,0,0,0,0,0,3472,42880,0,0,0,0,16650,1237,0,2662,0,0,0,8512,0,0,0,0,1452,0,0,0,10606,6642,0,0,0,25744,22155,4952,6696,0,98220,0,0,0,0,4525,15108,0,762,0,11440,762,0,7270,0,0,12168,12956,2662,2662,0,0,0,NA,0,3984,0,0,0,0,0,0,0,4000,0,0,16100,0,5490,9495,0,0,0,0,0,0,0,0,0,0,6200,0,0,19434,0,0,9296,0,0,4776,0,62210,0,0,900,8980,0,0,0,0,10736,6436,0,0,0,0,0,0,0,19614,0,0,6300,0,NA,0,0,10660,0,0,0,28100,5088,0,0,0,0,8980,0,0,0,0,0,4428,5500,0,0,8980,4490,8238,0,3472,0,0
"PLCL19604",0,1596,0,0,3591,0,0,0,0,0,5216,0,2866,0,0,0,11464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,6586,0,0,0,0,0,0,0,0,0,27408,0,0,44130,0,2680,0,0,574,0,3596,574,3075,0,0,0,0,0,2608,2608,3724,0,0,NA,0,0,0,40580,0,0,0,0,0,0,0,0,0,0,7360,0,0,0,0,5369,0,0,0,0,0,0,5690,0,0,0,0,0,0,0,7175,0,0,0,1433,0,1197,45080,0,0,0,0,4288,0,0,0,0,0,0,0,0,0,0,0,8379,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,0,0,0,45080,22540,1282,0,0,0,0
"PLCL19611",0,0,0,0,3489,0,0,0,0,0,5772,683,0,0,0,0,0,0,0,0,4863,1621,0,0,0,0,0,0,0,0,0,5696,0,0,0,0,0,0,0,2886,0,0,0,0,0,0,0,0,0,1621,3242,0,6684,0,0,0,0,0,0,0,5320,0,38118,0,0,32630,0,3644,0,0,606,0,978,606,0,0,0,0,0,3232,2886,2886,0,0,0,NA,0,0,0,14930,0,0,0,2986,0,3404,0,0,0,0,6420,0,0,0,0,0,0,0,0,0,0,0,6170,1621,0,4848,0,0,0,0,0,0,0,0,0,0,1163,0,0,0,0,0,0,0,7110,0,0,0,0,0,0,0,0,0,8141,0,NA,0,0,0,0,0,0,79740,0,0,0,0,0,0,0,0,0,0,0,0,6170,0,0,0,0,1104,0,0,0,0
"PLCL19613",0,0,0,56882,3414,0,0,0,0,0,5480,0,8616,1882,18820,0,12924,0,0,3642,0,0,0,761,4668,0,0,0,0,0,4436,24672,0,0,0,0,13780,4902,0,2740,0,0,0,0,0,0,0,3888,0,0,0,0,6738,4008,0,0,0,32968,9149,0,5664,0,149400,0,0,37090,0,2671,7780,0,641,0,29760,641,0,6590,0,0,8064,14020,2740,2740,0,0,0,NA,0,3903,0,14970,0,0,0,0,0,7176,0,0,5870,0,7320,3921,0,0,0,0,0,6834,0,0,0,0,5820,0,0,21030,0,0,9107,2592,0,0,0,73480,2154,0,1138,0,0,0,0,0,7824,8242,0,0,0,0,0,0,0,26064,0,0,7966,0,NA,0,0,22030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3836,0,0,0,0,0,13326,0,4436,0,0
"PLCL19615",0,0,0,15876,1986,0,0,0,0,0,5332,0,3968,0,0,0,5952,0,0,0,5478,913,0,1293,0,0,0,0,0,0,2316,157120,0,0,0,0,5760,0,0,2666,0,0,0,0,0,0,0,0,0,913,913,0,10440,27560,0,3175,0,23432,5131,0,0,0,38544,864,15960,43160,0,8546,11392,2178,607,0,14320,607,0,6070,0,0,0,14296,2666,2666,0,0,0,NA,0,2934,5022,29670,0,7776,0,12916,0,2576,0,0,0,0,6960,2199,0,0,0,0,0,0,0,0,4547,3348,0,913,0,21444,0,0,6846,0,0,0,0,54460,992,0,662,6492,0,0,0,0,5816,5858,22140,0,0,0,0,0,0,5136,0,0,4634,1270,NA,0,0,8250,0,0,0,46460,0,0,0,0,0,0,0,0,0,0,36376,2876,12570,0,0,6492,3246,0,0,2316,0,0
"PLCL19620",0,0,0,143285,2580,10224,0,0,70490,0,5192,0,0,1649,16490,0,0,0,0,4564,0,0,0,20820,4860,0,0,0,0,22385,28116,3072,3172,0,0,0,11570,810,3602,2596,0,0,0,0,0,1586,1586,0,0,0,0,0,10484,0,267400,3075,0,14128,6573,0,9632,0,153960,0,0,27900,0,4903,11524,0,616,1399,2878,616,0,0,0,0,8920,3868,2596,2596,0,0,0,36020,0,4569,0,19210,0,0,0,0,6690,5152,0,0,0,0,9300,7272,0,0,0,0,0,0,0,0,0,0,39420,0,0,5802,0,0,10661,0,0,4280,0,36110,0,0,860,4764,0,0,0,0,0,3532,6490,0,0,0,0,0,0,9522,0,0,6020,1230,17550,21370,0,15650,0,0,0,137200,0,0,0,0,0,510800,0,0,0,0,0,3120,0,0,15336,4764,2382,5506,0,28116,0,0
