"sample_id","12-keto Lithocholic Acid","13.36_acetic acid","16.89_propanoic acid","19.04_2-methylpropanoic acid","20.13_butanoic acid","26.93_hexanoic acid","3-dehydrocholate","3-oxoLCA","3<U+03B2>-Cholic Acid","3<U+03B2>-Ursodeoxycholic Acid","6-keto Lithocholic Acid","7_DHCA","7-ketolithocholic acid","b-D-Glucopyranosiduronic acid, (3a,5b)-24-[(carboxymethyl)amino]-24-oxocholan-3-yl","CA","CDCA","chenodeoxycholate/deoxycholate","Deoxycholic acid glycine conjugate","GCA","glycochenodeoxycholate","glycoursodeoxycholate","HCA","hyodeoxycholate/ursodeoxycholate","Isovalerate","LCA","LCA-S","Norca","T-<U+03B2>MCA","taurochenodeoxycholate","taurocholate","taurodeoxycholate","TBA","Valerate","<U+03B1>-hyodeoxycholic acid"
"QCS-017-1f",10693.0928842105,0.7491,1.1015,0.0204,0.6352,4e-04,33272.5264210526,739.752694736842,157339.090547368,107909.167642105,6136.52237894737,252126.544652632,122292.405810526,23.4919957894737,1240870.99191579,369763.564614632,195605.783473684,2.67461052631579,1098.81915789474,908.698926315789,638.193275368421,11632.0297684211,371171.264140947,0.0185,89097.1459157895,12973.6463551579,1040.49778947368,9734.24501052631,947.63085431579,2977.88164210526,392.201915789474,3.00028876237305,0.01,900.897978947368
"QCS-017-2f",146542.817309524,0.1665,0.2811,0.0453,0.2534,9e-04,173.005023809524,125155.564880952,78.2261666666667,2537.43502380952,1539.23216666667,1.26035714285714,100.324428571429,878.645378571429,231.401571428571,2790.26266666667,811543.040023809,804.696023809524,257.869071428571,784.782380952381,125.660968095238,1227.92395238095,1732.739,0.0656,1530181.39346971,371.309616666667,1085.25152380952,2777.99519047619,138.58551047619,17.3089047619048,149.898476190476,2.64267646958638,0.056,11449.8405
"QCS-017-3f",28966.219380531,0.5421,1.119,0.0328,0.126,4e-04,25026.5437168142,9952.21722123894,21452.2600884956,96695.7242831858,42157.683840708,460052.182513274,260766.616884956,88.2712205309735,878104.143292035,375830.875486195,404963.74299115,8620.94100884956,25383.6910088496,24893.441079646,4694.79109646018,4663.83895575221,627674.321868584,0.0227,89833.4744778761,23360.0175012389,748.772601769911,5576.63198230088,97.5190743362832,95.501610619469,41.1612566371681,3.42152138654823,0.0286,1780.80210619469
"QCS-018-1f",178829.107431818,0.6882,1.0431,0.1487,1.1834,0.0013,162.494409090909,95749.8706590909,677.648204545454,19514.8887727273,2408.46229545455,913.369363636363,5470.11040909091,231.013954318182,2323.60588636364,11958.2571136364,1271567.99672727,1170.82595454545,816.161454545454,2149.40161363636,989.203563409091,1619.40997727273,35655.5723181818,0.2181,1404514.61367673,321.684390909091,1082.60095454545,822.577818181818,82.3091127272727,8.26106818181818,14.7576363636364,3.04245944915264,0.0528,3405.24438636364
"QCS-018-2f",150455.046673077,1.2853,1.1725,0.0488,1.6978,8e-04,1068.67621153846,34720.6094230769,1260.05659615385,3467.85328846154,872.138057692308,2832.76901923077,11221.33775,520.532929230769,36415.0044807692,239115.492019038,439820.559442308,411.603557692308,406.445788461538,8369.29496153846,4944.07199307692,429.995076923077,35013.85575,0.0419,402980.108969212,45219.6246665385,514.35175,323.242826923077,731.649246346154,34.8149423076923,92.5005192307692,1.42350067099652,0.1548,2259.03505769231
"QCS-018-3f",203636.5676284,1.9836,1.147,0.1552,2.4216,0.0017,2266.66135652174,45920.7596,5247.22406956522,47845.0772695652,9064.62008695652,22097.4932695652,58899.8692347826,82.794636173913,37388.6809565217,101048.465391304,861382.439947826,136.679704347826,208.180313043478,345.473756521739,59.1006233043478,2126.72883478261,164968.068001478,0.2437,789684.750779548,6823.17481634783,372.969269565217,755.083252173913,82.6099006956522,15.9572173913043,117.408295652174,2.36237711920334,0.2767,1800.28099130435
"QCS-019-1f",1061612.92602636,0.5622,0.8033,0.1619,0.7167,0.0025,63.8223404255319,442650.721552851,146.566127659574,5125.91004255319,2090.44444680851,181.180361702128,1623.71542553191,3298.70647021276,2051.92578723404,8918.68402127659,2381888.48859574,4055.64693617021,55.4878936170213,138.306765957447,192.198350212766,2657.41208510638,7911.5674893617,0.2259,4218779.47596257,6132.2291706383,1866.841,708.653234042553,2.96135659574468,3.529,7.35834042553191,8.16201081895328,0.2975,9846.06017021277
"QCS-019-2f",32086.51496,1.3362,1.58,0.0162,2.4821,2e-04,1149.95994,4807.41554,17672.5262,42459.30466,1533.63282,14324.63448,32399.749,393.7361764,188289.4421,788496.9820695,1178679.2949,191.41296,231.99646,987.55536,342.0440902,4360.57356,345373.6600578,0.0105,554846.55783098,192666.7727636,883.16754,983.5323,658.698437,90.41298,414.23402,3.40567527704548,0.0165,1351.46584
"QCS-020-1f",451362.786114021,0.5274,0.676,0.1584,0.5548,7e-04,34925.8513125,57432.8575416667,51324.6731875,12239.895375,5186.67422916667,320085.8140625,61341.519125,126.09558125,260851.3285,67737.831625,1629371.94325,1353.88614583333,197.624,62.8603125,54.472320625,4224.213,31523.8217916667,0.1824,420415.210762229,79491.2756710417,690.80175,2203.8605,118.467794791667,766.969333333333,9507.05247916667,3.50535805193146,0.3809,2760.26616666667
"QCS-020-2f",158667.103376344,1.5269,1.7784,0.0958,3.2639,0.0056,95.0932688172043,36700.7651827957,677.871569892473,5199.46922580645,986.753935483871,329.221548387097,2678.92840860215,46.317176344086,3204.71146236559,19385.138516129,1050611.75967742,72.9326666666666,123.628838709677,250.748731182796,59.7258584946237,710.277655913978,11627.4099139785,0.0894,1122606.38262641,13824.4347789247,745.871225806451,135.012709677419,72.4128032258064,8.42406451612903,265.168301075269,2.43392234261974,0.3945,4836.77909677419
"QCS-020-3f",3673.80534065934,1.3207,2.3719,0.0156,0.4033,1e-04,142156.806769231,152.794065934066,336477.662769231,34866.6751208791,2423.22081318681,119531.340703297,47362.5926593407,5.60994659340659,3175841.02569231,1241925.52565473,68082.2436043956,2.79217582417582,1894.25861538462,2062.40964835165,277.477126153846,11478.7123736264,282532.932103956,0.0104,15399.9355164835,11384.687403956,998.823340659341,24647.5442857143,860.187157362637,2397.70342857143,5.89459340659341,5.52725913965648,0.0372,816.478747252747
"QCS-021-1f",644160.9491205,0.3875,0.1685,0.0505,0.0342,0.0038,85.0795869565217,656319.86246113,20.3301086956522,2246.97567391304,3822.13715217391,123.898586956522,2484.03241304348,1115.87286869565,140.239391304348,4361.30697826087,627211.011217391,301.806217391304,4.06602173913043,175.529391304348,276.898381956522,2049.12152173913,3873.69123913043,0.0841,2381983.28198046,374.513590652174,595.326956521739,536.408,11.009712826087,0.0767173913043478,0.153434782608696,4.33854016211622,0.0572,6266.58339130435
"QCS-021-2f",167131.548164948,0.8497,1.1918,0.1251,1.722,0.2455,48.8966597938144,162480.908268041,58.792412371134,894.61969072165,516.834783505155,36.1631546391753,52.8258556701031,483.876106391753,290.687731958763,2460.11319587629,714771.227340206,360.976680412371,36.8180206185567,241.645546391753,28.3447824742268,405.507567010309,1418.658,0.1089,1862401.0008014,1158.36041525773,1525.25562886598,303.13018556701,50.2449560824742,0.0727628865979381,7.85839175257732,2.92050003611316,0.3438,3335.66901030928
"QCS-021-3f",201920.97341266,0.4815,0.2533,0.1189,0.1384,0.0031,137.376329896907,426540.621660825,55.2270309278351,180.015381443299,1336.87251546392,6.54865979381443,47.5141649484536,548.018046185567,141.232762886598,636.820783505155,125743.145113402,2.61946391752577,47.3686391752577,19.7187422680412,23.5264241237113,1074.78059793814,1162.82369072165,0.1687,1107197.06006386,141.372467628866,169.828577319588,235.38793814433,1.46544453608247,25.3214845360825,15.5712577319588,1.86955822514868,0.1029,2147.01449484536
"QCS-022-3f",1312908.90578573,0.4596,0.4066,0.1139,0.3838,0.0307,70.0987727272727,677340.172091045,188.159863636364,668.344477272727,3840.19363636364,236.844022727273,768.600159090909,871.782504772727,345.200363636364,7537.54297727273,1007280.38468182,576.510272727273,88.1447954545454,110.040636363636,295.119041363636,1739.47618181818,2360.17915909091,0.1526,1935347.51559784,7720.36843659091,538.814136363636,790.736613636364,31.3543629545454,5.93513636363636,29.5954772727273,4.96945093182029,0.1354,7760.91263636364
"QCS-023-1f",152362.369375,1.8008,1.2266,0.1346,2.4588,0.0063,937.075535714286,161666.991020071,2410.37001785714,16548.4892857143,5866.58439285714,3659.131875,24234.52525,1340.97147625,5415.12446428571,24203.5834821429,763872.026660714,1434.979625,163.972464285714,629.485375,272.14324625,6080.34096428572,48475.3522857143,0.1274,1450001.01553525,411968.943953571,1197.21325,1438.82371428571,0.649714107142857,0.0630178571428572,0.126035714285714,3.08851585455264,0.3299,4335.50253571429
"QCS-023-2f",870540.266497816,2.0792,0.8549,0.1175,0.1697,0.0161,9567.24068965517,714564.819265701,1928.86216091954,25389.9786666667,36183.9322068965,104489.795931034,306198.917655172,444.506349885057,17179.0908735632,68793.1902298851,561269.764436782,2.92055172413793,35.695632183908,81.0453103448276,86.892903908046,1139.82643678161,109461.710735632,0.1782,1351071.16029069,53654.6539616092,20.2816091954023,2614.70505747126,91.7028903448276,78.2058850574713,1383.368,4.23774140949329,0.0514,1468.87526436782
"QCS-023-3f",17378.748212766,0.7785,1.184,0.0312,0.824,0.0021,10658.3308510638,676.291553191489,64701.9624468085,100003.075042553,4606.39619148936,65571.2978085106,68153.6998723404,22.3363174468085,662154.904787234,336738.004809894,442257.884085106,44.5254680851064,463.04985106383,680.120893617021,229.110188510638,4464.86076595745,642647.723193511,0.0363,77400.6559787234,394867.918440638,1294.61740425532,3485.15029787234,371.123155319149,448.858765957447,262.572617021277,2.90187857070106,0.1413,2295.35170212766
"QCS-024-1f",681511.048600458,1.1024,1.0429,0.1587,1.1886,0.0042,520.821583333333,256887.982120833,5130.28375,29991.2800208333,4835.09760416667,1253.4566875,8770.07964583333,1385.03104125,6068.1155,25582.5297291667,1792902.78889583,1982.41575,952.903520833333,1438.508625,388.280430625,5076.31945833333,54859.4813333333,0.1763,3031398.40235225,38225.3876452083,2103.725125,2264.0740625,179.309960416667,68.8155,8494.303,5.96632599815104,0.2469,4055.55620833333
"QCS-024-2f",57719.459755102,1.256,1.002,0.0496,2.2941,0.0026,60474.2403673469,4506.31693877551,157158.757510204,128029.167163265,10564.3855918367,203035.90155102,185362.741571429,5.20923612244898,1127234.0442449,550648.766714694,469886.061918367,2.59273469387755,554.773204081633,1228.30806122449,383.00669122449,16663.6499183673,435748.369003469,0.0332,175160.978734694,4174.30933897959,1235.36606122449,7172.15234693877,622.614988163265,1695.2883877551,445.806326530612,3.60179553068694,0.0341,2083.26232653061
"QCS-024-3f",71893.9263870968,1.3166,0.4938,0.0145,1.3139,3e-04,499.600150537634,12434.5263655914,3082.97993548387,8027.07098924731,763.554172043011,2774.02167741935,4232.97858064516,110.783278709677,37313.1415483871,73278.9640215054,923170.993827957,785.259419354839,1900.2716344086,3466.00924731183,309.372630967742,1161.53430107527,46698.9913763441,0.0121,851985.187170194,50911.7332290322,1300.3416344086,162.409892473118,218.719830752688,52.0622365591398,257.047806451613,2.09924121448374,0.0199,2449.73313978495
"QCS-025-1f",494826.056890778,0.4575,0.6035,0.0523,0.2969,0.0035,132.768822222222,369555.543371644,20.7818888888889,6023.53246666667,2288.75255555556,193.3892,793.711311111111,801.322187777778,185.546977777778,3514.1782,745053.615955555,947.497288888889,113.947488888889,691.213466666667,82.0186653333333,1427.04917777778,1304.3184,0.0581,1514696.88890071,11194.8506444444,4.62691111111111,373.603466666667,35.2162831111111,3.68584444444444,15.1354888888889,3.1638558599438,0.072,9576.60808888889
"QCS-025-2f",132086.906059406,1.0391,1.088,0.0917,1.6362,0.0236,3699.92938613861,33805.8633267327,4025.78536633663,3015.37326732673,1542.97663366337,10864.2885544554,15548.2848316832,208.802194851485,155108.005623762,199767.674278515,563018.476910891,254.856693069307,162.334,1575.89067326733,2657.61792237624,2814.46485148515,43631.2282574257,0.1735,635417.033294317,15545.3679908911,798.182930693069,1390.35611881188,110.57510039604,9.29419801980198,39.1334653465347,1.83182930895956,0.2757,4730.60702970297
"QCS-025-3f",832829.42523,0.4478,0.4443,0.17,1.3832,0.0083,119.329441860465,295948.775098512,21.748488372093,301.360186046512,2889.18409302326,95.5292093023256,473.542558139535,143.476008837209,341.656441860465,2977.73737209302,609473.400837209,360.368348837209,278.380651162791,607.972837209302,74.5907495348837,832.926069767442,3053.81604651163,0.2371,1813039.22622433,2554.86715046512,255.565255813953,627.915790697674,10.4048051162791,3.44693023255814,0.164139534883721,3.573483666104,0.3222,6168.85613953488
"QCS-026-1f",665883.69810408,0.3204,0.3713,0.1751,0.3654,0.0142,41.43046,1044448.34862784,172.00346,420.6568,5395.98216,94.85952,1281.23874,1231.0408324,202.84692,2988.78068,379062.5944,137.9839,23.43256,73.96784,72.8392658,3489.89868,3732.69388,0.2312,1846997.89289928,365.5034706,4.16422,527.16202,26.3658648,7.7638,16.30398,3.9650389035648,0.2094,8339.45048
"QCS-026-3f",1700.73179069767,0.3683,0.2293,6e-04,0.0213,1e-04,86229.8018837209,258.437697674419,286502.029139535,32934.8438837209,12913.0213488372,18664.0603023256,149985.454511628,5.93610627906977,1545482.62751163,737797.534097442,5640.65511627907,2.95451162790698,11163.6221860465,8061.46704651163,1239.14269418605,12858.5270232558,148682.843162791,0.0011,1514.84376744186,3607.35364837209,493.321372093023,6202.83302325581,2245.50434139535,3340.89609302326,0.164139534883721,3.08004486546907,0.0052,2516.25906976744
"QCS-027-2f",108265.899614679,0.9464,0.6271,0.0205,0.6024,5e-04,16761.9082201835,8160.40779816514,62073.1674311927,50106.425559633,3882.35326605505,59376.2991559633,73617.1415779816,26.408575412844,539261.24506422,473166.254725596,964842.521743119,259.397688073394,264.642623853211,699.583779816514,130.584655412844,10205.7384954128,272589.653418349,0.0121,390413.034884422,60648.7141009174,629.45704587156,8354.47042201835,224.068836697248,348.302587155963,533.364642201835,3.10646050077479,0.032,1619.45486238532
"QCS-028-1f",856422.025091918,1.0281,0.6881,0.2708,1.3489,0.1369,26.7195714285714,836432.828217306,19.0854081632653,1084.1952244898,5401.02646938775,422.471714285714,3864.68712244898,55.0696848979592,7135.34991836735,6980.72210204082,468737.192367347,581.060653061224,30.2485714285714,104.285551020408,68.4215483673469,408.643795918367,3084.49004081633,0.3241,1047193.02902314,482.103892040816,46.4531632653061,152.17912244898,17.4260579591837,7.77820408163265,37.0905102040816,3.24069829847482,0.4973,1903.71544897959
"QCS-028-2f",629744.875958299,1.082,0.7239,0.0923,1.3674,0.0017,3412.70790654206,258469.632257346,7796.12168224299,141714.481757009,26563.9373457944,22282.0400373832,151172.201757009,613.999166542056,49204.4842056075,233798.550776075,1610831.90474766,1313.64551401869,751.709981308411,1055.73168224299,318.556563551402,5236.70618691589,427768.049311869,0.1014,1874762.80738004,99203.8812680374,523.347401869159,1247.28712149533,373.366221121495,137.729943925234,4665.9316635514,5.5606374488655,0.0926,7673.76102803738
"QCS-028-3f",288520.182723927,0.8952,0.8968,0.1545,1.4859,0.0029,296.695009174312,127990.160513761,358.403944954128,6844.90020183486,1266.16634862385,1867.32664220183,2774.63577981651,312.491978715596,5219.03486238532,8890.81366972477,859860.534697248,304.983302752294,266.067174311927,542.559467889908,123.303907522936,797.294990825688,8292.11396330275,0.1806,1575042.71693789,19658.2757218349,1973.84416513761,778.387321100917,43.9726350458716,18.0658899082569,21.8862752293578,2.91789407860218,0.2506,5829.26047706422
"QCS-029-1f",251293.240246646,0.5158,0.6318,0.067,0.1926,1e-04,3520.37355555556,411560.995846424,6628.81656565657,27255.572040404,18949.518020202,22360.8133939394,87390.8014343434,661.851473737374,29217.7673333333,54178.2773939394,726373.927414141,2883.51381818182,1430.63521212121,8646.54905050505,1647.81201090909,3931.80505050505,90814.1453131313,0.1054,968946.791074768,287020.863979596,1499.71806060606,1234.36577777778,30.0791997979798,7.34317171717172,0.142585858585859,3.01071799785208,0.0026,3232.27882828283
"QCS-029-2f",1142679.09435595,1.4411,1.2559,0.0588,2.2905,0.0061,1448.15885393258,308975.002510787,1963.15494382022,46021.6493483146,10466.0623595506,10475.8166741573,64757.6258202247,457.892904719101,14765.2566966292,53952.3036404494,2227216.61155056,778.759101123595,130.612651685393,150.279887640449,166.948663146067,8137.71539325843,135477.754876404,0.0511,2067196.01030728,1037.48000404494,2083.8546741573,1185.50608988764,13.0921934831461,0.237910112359551,14.7504269662921,6.1035741367147,0.3082,4022.50487640449
"QCS-030-1f",780680.108488385,0.0153,0.0042,0.0311,0.003,9e-04,135.527173076923,1409222.23608069,89.8537692307692,4711.28286538462,14513.4196923077,178.078769230769,2404.74203846154,690.02537,114.081711538462,1836.03011538462,135983.567788462,275.533461538461,31.4216730769231,120.189596153846,273.1181325,927.109019230769,5814.77401923077,0.0436,1970767.07186333,759.934181346154,92.3647884615385,1027.75338461538,35.9930853846154,0.0678653846153846,73.0231538461538,4.33567639475933,0.0132,4919.08667307692
"QCS-030-2f",464910.518605191,0.6491,0.6039,0.0539,0.5848,0.0011,88.7404719101123,267110.642365079,245.285325842697,1427.93649438202,840.932943820225,256.149887640449,891.369887640449,921.421106966292,847.435820224719,6216.9084494382,1034430.7894382,1264.41294382022,270.186584269663,608.256853932584,246.259171235955,507.303662921348,1515.80462921348,0.065,1787540.78231551,7226.83449730337,1401.92498876404,906.596134831461,203.071348539326,29.6594606741573,68.5974157303371,3.58378755473566,0.0902,3809.73393258427
"QCS-030-3f",132991.0708,1.0555,0.904,0.0826,1.3151,0.0061,88222.1768,19671.1660631579,159072.683936842,78163.0409052632,14094.826,80601.0226947368,119368.982210526,9.13379494736842,1166326.32757895,780569.910377053,510988.947326316,301.265157894737,4293.34425263158,4243.49248421053,693.32591368421,13256.9299578947,304669.070446632,0.0829,264191.128483032,4563.50963368421,1060.33448421053,13507.3032210526,704.739071157895,721.996252631579,268.575473684211,3.76365423689914,0.08,1099.93357894737
"QCS-031-1f",149332.405075269,0.2971,0.1565,0.038,0.067,7e-04,775.241612903226,635917.139985785,191.780279569892,2699.03991397849,2445.93851612903,1371.37698924731,4610.01238709677,1562.3930316129,481.006494623656,4165.43427956989,147076.80488172,202.708795698925,34.758752688172,99.6468172043011,78.5130402150537,3976.76559139785,2787.37875268817,0.066,871872.625559806,315.055459354839,116.722623655914,130.003806451613,2.43159483870968,30.9641290322581,45.6872688172043,1.83131481275763,0.0331,992.97711827957
"QCS-031-2f",191276.678706769,0.5742,0.5211,0.1118,0.5988,0.0024,161.946197802198,190428.097538462,223.916989010989,617.691340659341,828.345494505494,263.317692307692,1013.55982417582,707.361291648352,691.916681318681,4151.73276923077,478021.586945055,643.131164835165,681.13578021978,1014.10274725275,200.69073978022,231.13010989011,1132.2272967033,0.1167,905746.618718242,196.773937582418,476.531340659341,106.955846153846,266.67063010989,96.7178681318681,59.4888571428571,1.78158988147468,0.1394,2351.55496703297
"QCS-031-3f",29535.8432079208,0.6218,0.5346,0.0727,0.3723,3e-04,19687.137960396,9849.19441584158,28580.6372475248,74810.8167722772,80415.7073465346,113482.22770297,214680.111227723,5.05450633663366,122882.715009901,154768.313168317,63569.658970297,2.51572277227723,401.048138613861,442.627445544554,281.839916237624,1780.57267326733,173714.361128713,0.1089,22484.9012079208,4274.59454138614,372.187207920792,1932.28473267327,148.209614257426,268.343762376238,2.58560396039604,1.12089990382574,0.0102,2526.41459405941
"QCS-032-1f",237953.993108667,0.3878,0.2551,0.126,0.2473,0.002,105.608592592593,592169.56738487,69.3383148148148,850.162240740741,1846.18981481481,78.945037037037,251.343222222222,532.810380555556,46.9879814814815,1795.41142592593,298202.918018518,35.0939444444444,26.924962962963,95.1522962962963,151.844374259259,2037.27862962963,547.191055555555,0.2105,2152533.46747994,260.989155555555,3.85575925925926,150.570666666667,15.7837792592593,0.0653518518518518,0.130703703703704,3.29344465799644,0.1597,3683.03431481481
"QCS-032-2f",607663.722172591,0.5364,0.5203,0.0791,0.3846,0.0018,62.63975,681932.079942318,98.9724090909091,6456.14509090909,4521.61145454545,165.943204545455,3088.11561363636,1071.29291568182,728.337477272727,10703.7778181818,1211317.29952273,1402.85770454545,683.182318181818,549.481340909091,215.491166590909,1114.84318181818,8779.18954545454,0.092,2849057.26098895,6131.70406977273,1214.77804545455,1279.74372727273,96.6633202272727,65.6875227272727,5.53411363636364,5.41334477182614,0.1367,14938.4174090909
"QCS-033-1f",57356.0401290323,0.8202,0.9827,0.0784,0.718,0.0048,2702.68275268817,22941.8392688172,30160.0482795699,88377.7715483871,3025.30165591398,25935.8732258064,41597.6511182796,218.319118494624,227128.337311828,261329.109336839,1372362.30122581,1141.65047311828,258.793333333333,340.908989247312,313.486761935484,6986.81286021505,336691.993621505,0.1192,1362069.31929161,28133.1917946237,2194.50675268817,1181.1904516129,231.434096774194,171.365204301075,683.411720430107,3.88226598363469,0.2842,8732.64331182795
"QCS-033-2f",78743.0275106383,0.7245,0.6373,0.0418,1.198,0.0042,3824.23463829787,14669.6775744681,59297.5617446808,62050.407,2735.05008510638,57901.3541914894,55148.0584255319,78.4218885106383,418243.564680851,343697.363628511,1300361.11455319,801.233170212766,516.660617021277,693.561127659574,301.990045319149,4680.12976595745,245392.730961915,0.0429,650248.802955723,5858.49590340425,1156.01029787234,1070.86378723404,157.33858787234,107.747127659574,445.855361702128,3.31054523512019,0.194,2363.9794893617
"QCS-034-1f",574010.182566833,0.3672,0.4452,0.0868,0.8272,0.0027,117.50262962963,162814.636206815,271.863703703704,3371.30598148148,1801.4237962963,307.676518518518,414.003981481481,956.355078888889,1364.41596296296,4699.64772222222,1385740.66433333,1930.95116666667,155.668111111111,129.658074074074,135.218863148148,1553.54422222222,1612.68764814815,0.1128,1917094.48189989,33029.3408985185,1311.48096296296,933.355148148148,60.6968394444444,20.1283703703704,9926.75024074074,4.1083916630202,0.1426,4628.02209259259
"QCS-034-2f",300650.33877593,0.5502,0.4311,0.2353,1.1611,0.0423,85.5987674418605,65068.1123488372,27.1650930232558,908.348186046512,915.32411627907,59.993,220.849744186047,284.75501,209.11376744186,2316.41918604651,1344285.63811628,475.266023255814,163.318837209302,273.292325581395,25.9102462790698,1506.63679069767,2080.38653488372,0.3246,1781499.01712449,132.106883953488,988.858627906977,587.865744186047,34.3027006976744,11.8180465116279,0.164139534883721,3.50830738695065,0.3473,5496.78681395349
"QCS-034-3f",258553.537615286,0.4795,0.5143,0.0595,0.8448,0.0021,107.298404761905,59826.9689523809,256.272619047619,1617.29028571429,1295.143,564.051833333333,1086.84797619048,75.393724047619,3720.40623809524,7782.20121428571,1315934.85971429,218.12580952381,113.768238095238,368.360380952381,163.839706666667,653.201095238095,2429.29638095238,0.0838,968106.584750714,208493.621645476,636.9845,184.600309523809,67.5173321428571,9.32664285714286,2160.16811904762,2.83679244915529,0.1668,2366.78266666667
"QCS-035-1f",375253.835517735,0.4829,0.5129,0.0355,0.4245,0.0201,183.652040816326,268007.374707,205.11412244898,1182.07095918367,668.997571428571,1181.06267346939,2337.78244897959,1627.80454510204,2285.56765306122,7601.10589795918,769651.637408163,1177.24559183673,143.176571428571,403.170244897959,107.833276326531,1378.83071428571,2769.11267346939,0.047,2275985.90441167,9416.35291795918,2194.46183673469,717.179224489796,49.1604104081633,18.7973265306122,140.511816326531,3.72952304872498,0.0899,4835.30616326531
"QCS-035-2f",134863.188495238,0.7731,0.7207,0.0281,0.5437,4e-04,4758.57081904762,35742.5186285714,21500.0123809524,27195.4822857143,5978.86540952381,24667.9788761905,46554.030247619,285.601633904762,89578.7244,90554.7449714286,553882.599714286,422.337276190476,1510.54643809524,3681.25114285714,510.415738666667,4174.77339047619,91984.0908,0.0253,572656.633692571,3509.3901872381,767.977619047619,966.20659047619,375.660369523809,160.989619047619,61.7743047619048,1.71698899569809,0.0105,644.630666666667
"QCS-035-3f",142916.860752941,0.3508,0.3594,0.087,0.7308,0.0052,83.7826117647059,78892.9954352941,22.0043529411765,1749.80275294118,1054.96341176471,105.953035294118,583.239905882353,252.879836470588,66.7603764705882,1752.45988235294,519177.346117647,23.0007764705882,53.9729411764706,69.1684,63.0669665882353,812.749458823529,3299.57348235294,0.1239,1111385.77155755,71.149622117647,1251.67402352941,249.936235294118,26.0797251764706,8.4696,0.166070588235294,1.86467398093144,0.171,700.1536
"QCS-036-1f",240782.149538022,1.0132,2.4878,0.0367,0.8914,0.0109,2824.04389130435,51366.1293478261,6014.33660869565,26897.270826087,4632.80982608696,15509.3412608696,71314.6457391304,126.448673043478,98399.6440217391,382294.610714543,1886272.67132609,79.4792173913043,131.723760869565,299.734847826087,65.1016110869565,3838.01765217391,181786.845326087,0.0328,2408617.96712798,6845.45063152174,1206.9947173913,656.777586956522,344.019194782609,128.961934782609,2546.02006521739,5.39857596464315,0.4742,5594.76919565217
"QCS-036-2f",78197.3465,0.7163,0.6042,0.0407,0.7064,0.0019,454.815086206897,33788.2888103448,897.278672413793,1838.24393103448,1796.13931034483,1293.92610344828,11128.5189655172,98.6592794827586,6413.16651724138,41692.336137931,108584.166068965,13.2033275862069,165.802155172414,763.54174137931,66.9171413793104,1842.07715517241,7209.13855172414,0.0382,389875.866091862,62098.8242715517,814.347172413793,193.121482758621,382.221122413793,48.7367068965517,51.9006379310345,0.752017400768758,0.1077,2308.81782758621
"QCS-037-2f",119822.32498,0.9857,0.8908,0.0422,0.9523,8e-04,8308.53644,3543.25716,55149.58866,78912.53364,5562.0569,28783.37096,20226.8164,5.1050514,90602.76962,78449.52884,999399.88386,2.54088,114.12786,295.3773,197.0755934,6115.47468,174500.50982,0.0486,186082.00404096,226.9845742,884.7203,514.5282,105.4592244,160.85182,1434.8914,1.85987087506436,0.0304,470.55686
"QCS-038-1f",93418.6021538461,1.5554,2.1645,0.1748,2.5857,0.0047,424.769442307692,67213.334,3209.35403846154,37971.0220192308,4418.64732692308,2927.44123076923,28163.0487692308,85.5775713461538,35020.7780192308,206285.7205245,791203.971692308,2.44315384615385,95.0794038461538,500.846538461538,203.842505192308,1846.54925,159531.363211538,0.2215,1856173.9852185,15661.1984388462,1639.01690384615,535.050692307692,393.366092884615,10.4512692307692,120.732519230769,3.31686830502435,0.3697,9812.11303846154
"QCS-038-2f",144911.744408602,1.4754,1.7123,0.0803,3.0762,0.0034,124.919010752688,38428.1537634409,115.204774193548,1792.65610752688,1013.69576344086,305.011849462366,1943.98569892473,40.1289040860215,1529.53690322581,9359.7428172043,842326.081483871,133.115397849462,532.158021505376,851.968903225806,120.652335913978,346.904494623656,5282.49559139785,0.0979,802898.93073529,32237.4430802151,882.401784946236,175.235720430108,175.777592688172,113.838709677419,413.841655913978,1.89127239821809,0.1187,5216.77270967742
"QCS-038-3f",361145.665723034,1.396,1.6156,0.3373,1.9936,0.0043,94.1877931034483,439646.016543862,45.0860172413793,2615.77998275862,3434.87305172414,256.947706896552,6660.86581034483,220.933653448276,1023.77506896552,17106.097362069,910699.216034483,451.22524137931,169.392,605.040965517241,209.968807068966,392.875051724138,4714.80484482759,0.378,1979896.52278795,10806.2865839655,938.166396551724,134.284534482759,57.8342255172414,24.398775862069,58.7761034482759,3.75466528365243,0.4164,13256.2625862069
"QCS-039-1f",53767.1445585586,0.6307,0.39,0.0363,0.6773,6e-04,177.02227027027,42481.021045045,746.494774774775,2211.25232432432,2224.41454054054,190.756756756757,866.607945945946,58.417985045045,1106.38918918919,3402.78261261261,193016.334126126,2.28908108108108,105.615657657658,348.512594594595,148.43737027027,286.07154954955,3032.58733333333,0.0341,364825.374203784,7609.44789855856,736.003153153153,461.059081081081,30.6088291891892,4.89609009009009,0.127171171171171,0.681615952485045,0.0543,3776.28434234234
