"","Acetate","Propionate","Isobutyrate","Butyrate","Isovalerate","Valerate","Hexanoate","TBA","Glycoursodeoxycholic acid","glycolithocholate","LCA-S","GCA","taurocholic acid","dehydrolithocholic acid","lithocholic acid","7-ketolithocholic acid","12-keto Lithocholic Acid","chenodeoxycholic acid","Deoxycholic acid","6-keto Lithocholic Acid","3β-Ursodeoxycholic Acid","ursodeoxycholic acid","α-hyodeoxycholic acid","Norcholic Acid","7_DHCA","3-dehydrocholic acid","3β-Cholic Acid","Tauro-β-muricholic Acid","Hyocholic acid","cholic acid","glycochenodeoxycholate","glycodeoxycholic acid","taurochenodeoxycholate","taurodeoxycholate"
"QCS-045-3f",0.6002,0.6634,0.1613,0.9764,0.2036,0.2526,0.0036,5.36076122965216,102.441095272727,542.801264727273,8608.099134,73.5956909090909,0.0641636363636364,187651.132685073,2887993.35670587,4276.4422,451387.9481634,42273.1852,1727465.06990909,2637.63876363636,3527.20341818182,11484.9700909091,5738.02567272727,1498.02841818182,2943.76347272727,407.182436363636,927.934509090909,1194.14943636364,1082.76136363636,17480.2277818182,242.410218181818,1027.38814545455,43.2777310909091,152.131981818182
"QCS-046-3f",0.5317,0.4535,0.1449,0.5383,0.2141,0.2561,0.0027,3.09009610433854,18.3107410810811,702.714191531531,2666.96385765766,49.6603423423423,19.5843603603604,260460.223863928,1456006.99676681,672.862666666667,550647.589204378,14408.8752072072,793293.638594595,2517.16257657658,397.98218018018,619.196432432432,2788.67302702703,172.507693693694,168.946900900901,77.1929009009009,72.5511531531532,219.751783783784,1620.79657657658,1337.26845045045,73.3141801801802,1013.10913513514,27.5656230630631,42.6659279279279
"QCS-047-1f",0.4641,0.5654,0.0279,0.355,0.0272,0.0558,0.0022,4.61530058670784,130.018143366337,510.094937425743,823.437293267327,132.774257425743,0.0698811881188119,509646.254984891,2583301.65512168,1100.76847524752,466712.10506602,6731.16568316832,1030188.12584158,2508.45512871287,270.999247524752,4598.53158415842,4855.48471287129,393.50097029703,332.424811881188,36.0586930693069,26.6247326732673,566.037623762376,1366.80615841584,279.804277227723,312.368910891089,465.199069306931,11.6813394059406,0.139762376237624
"QCS-047-2f",1.0491,0.8508,0.3452,1.9254,0.4285,0.4091,0.1446,4.21956769523023,25.3086748837209,177.369181395349,347.05663255814,514.413302325581,50.0625581395349,337939.385307744,1651493.1216796,2015.63348837209,1198080.438228,9148.89146511628,1000007.39546512,2973.30560465116,798.292627906977,4086.91027906977,5505.73241860465,332.62876744186,442.848465116279,81.3311395348837,35.7824186046512,536.900418604651,1392.14946511628,2192.41176744186,412.893,796.569162790698,87.2221074418605,93.6416046511628
"QCS-047-3f",1.2098,0.946,0.3652,1.9602,0.4506,0.4494,0.176,4.99625002119918,85.252291827957,181.224395483871,394.724341935484,1058.7,149.280494623656,386994.891779527,1875858.88433723,3142.40374193548,1660239.5789491,10719.9636129032,1033902.43797849,3992.62711827957,927.861376344086,4812.94886021505,6684.83670967742,259.779935483871,485.635935483871,76.9549677419355,30.7364516129032,700.032172043011,1564.14387096774,1161.68608602151,1067.80709677419,1441.42574193548,138.386889032258,177.816064516129
"QCS-048-1f",0.2737,0.2813,0.0495,0.4157,0.0838,0.0974,0.0323,2.8565134686539,75.8653561538462,1696.63461538462,160.790741153846,27.7569423076923,0.0678653846153846,132831.831461538,1400560.8309945,630.469423076923,203860.011814788,4047.49153846154,1077678.89413462,2046.41280769231,2628.35848076923,1718.41940384615,9292.80711538462,39.9048461538461,545.637692307692,250.151807692308,35.5614615384615,338.987596153846,5502.32178846154,9488.32728846154,14.0481346153846,2799.44711538462,12.5781703846154,229.860057692308
"QCS-048-3f",0.639,0.7491,0.0814,0.8499,0.1048,0.2603,0.1124,2.10559574603406,40.0561859615385,267.298675769231,546.7038575,189.68375,92.9077115384615,187391.223171404,745069.309833289,395.180134615385,307916.992951096,4828.07919230769,846907.811519231,913.943134615385,497.181807692308,891.615423076923,3684.61532692308,329.350711538461,313.741673076923,81.2348653846154,77.9773269230769,294.060711538462,1432.50253846154,1133.75911538462,221.105423076923,751.609134615385,79.0109167307692,1248.79094230769
"QCS-049-2f",0.6901,0.5244,0.0111,0.313,0.0099,0.0276,3e-04,1.35694015061371,188.252400550459,47.0930480733945,155952.963861101,525.335357798165,86.3148073394495,25837.1364220183,126192.636844037,23606.4199082569,157787.417706422,186777.956053706,231947.895779816,7739.25888073394,12167.538733945,55635.6886605505,1345.29365137615,437.336990825688,30272.992293578,17130.3487706422,26704.1696330275,3033.38594495413,4055.75990825688,287632.601926606,692.720036697248,489.786348623853,430.386479633027,223.460165137615
"QCS-049-3f",0.64,0.4144,0.0525,0.4391,0.0676,0.0646,0.0038,1.9314428279483,55.464699009901,511.416390693069,3449.48778653465,130.328415841584,27.6729504950495,208044.083261564,875019.426728792,354.08798019802,370827.458644277,3695.45699009901,455948.127742574,1457.3022970297,525.995702970297,1058.7,4318.30801980198,639.412871287129,636.268217821782,129.280198019802,135.150217821782,454.437366336634,926.135386138614,2351.36221782178,264.919584158416,430.887405940594,33.7672889108911,17.8895841584158
"QCS-050-2f",0.6213,0.6401,0.0696,1.1621,0.1146,0.177,0.0022,2.93335695516452,512.250524583333,215.2072425,182.657363958333,140.351270833333,21.7621666666667,131581.779354167,1449050.90970269,8646.12352083333,216541.970734125,16949.2723541667,1082611.03358333,6859.42022916667,5697.20289583333,5078.37804166667,741.384083333333,1046.71610416667,1166.18745833333,127.191041666667,1703.69827083333,421.127333333333,859.237979166666,1509.16214583333,550.009354166667,314.96325,49.3442425,779.614916666667
"QCS-050-3f",0.9027,0.7679,0.0502,1.181,0.0745,0.1531,0.017,1.23182920669462,67.5055352,149.9775594,492.281384,292.5541,50.95876,64281.86428,676555.55947302,1001.03614,111509.342,8437.76842,355183.33358,904.55328,888.39046,1750.0311,2747.96172,687.02572,371.2508,129.5143,356.21726,247.87696,613.62252,4312.7909,479.02646,175.0384,103.565563,40.16002
"QCS-051-1f",0.6844,0.4963,0.101,0.7783,0.1258,0.1745,0.0032,2.05882885682004,65.9479354285714,1251.8660327619,3850.43274723809,72.1932571428571,0.0672190476190476,315027.057277638,1053905.1646392,1529.70386666667,220927.9660632,5458.58998095238,442508.771314286,1309.69592380952,575.058952380952,2268.71007619048,4645.44116190476,601.072723809524,470.130019047619,66.9501714285714,145.663676190476,577.814933333333,950.880647619048,1393.2492,306.249980952381,886.283142857143,24.4852102857143,9.41066666666667
"QCS-051-2f",0.7718,0.7212,0.1096,0.9602,0.1088,0.1643,0.0017,7.21717425353778,220.425893548387,1464.91370344086,73381.0454692473,604.104086021505,47.8881505376344,248052.270929871,3441174.98847155,2017.7531827957,724208.981370774,19192.599311828,2662923.90030108,2318.59094623656,12979.8896774194,5081.76,5258.74124731183,1601.86243010753,1317.26565591398,263.422774193548,431.828172043011,633.702150537634,602.434451612903,8616.52782795699,1222.85541935484,3400.05868817204,58.6178283870968,97.8253978494623
"QCS-051-3f",0.9035,1.0722,0.1115,1.7923,0.1407,0.2724,0.115,2.33502754849322,236.446426213592,553.635687184466,119636.733842136,299.039922330097,14.4586213592233,38658.5846796116,953394.388447398,22154.7879029126,126478.26361165,75135.4250679612,800426.331902912,6199.80201941748,42266.7987378641,114350.289786408,564.914097087379,651.802873786408,4010.1774368932,919.116058252427,5598.15891262136,271.835786407767,1840.35636893204,18735.1526407767,720.121572815534,1535.49188349515,111.821333009709,263.612873786408
"QCS-052-1f",1.1846,1.0831,0.0249,0.6345,0.0335,0.0064,5e-04,3.47310442598962,500.759610444444,5.67227933333333,169.555118222222,598.753666666667,751.990688888889,97.3219777777778,1379.68215555556,115819.6626,180.292688888889,851963.780628067,938.478733333333,6947.26782222222,100262.967955556,359238.93096,724.307644444444,667.451533333333,351810.2448,74634.2720444444,179600.612777778,9120.66128888889,3313.33888888889,1401574.58153333,10680.4792888889,2.8232,2120.37926022222,0.156844444444444
"QCS-052-2f",1.1547,0.979,0.0436,1.0365,0.0344,0.0479,6e-04,5.09237409315249,342.94822,240.237851333333,4056.90154155556,541.897555555556,165.314044444444,114715.948244444,1317881.031626,149001.673266667,782842.5490068,316641.910133467,1646084.09131111,26457.3051111111,89665.1456888889,316343.528164444,2066.50397777778,420.264688888889,63921.1691111111,13841.0516888889,24484.2804222222,3194.37237777778,6125.40293333333,209469.911933333,1069.36542222222,809.866288888889,244.018586666667,1747.40395555556
"QCS-052-3f",0.8159,0.5412,0.0812,0.8973,0.1131,0.1423,0.0084,2.99190010482716,179.982781071429,4.55808160714286,62005.1923176786,464.252553571429,1184.92476785714,6287.85876785714,116795.405892857,140833.000339286,203608.593396643,321782.818219446,501629.641982143,21381.7068571429,75270.5451428571,207878.517785714,2053.18480357143,269.716428571429,316630.576464286,190591.207142857,117326.079267857,22254.8192678571,5104.50944642857,677163.110267857,387.559821428571,2.26864285714286,279.716102142857,530.358285714286
"QCS-053-1f",0.3657,0.5031,0.1414,0.5787,0.2502,0.2207,0.0153,4.46877784567852,183.243126741573,2507.49883213483,596.751520898876,127.678426966292,0.0793033707865168,140462.923370787,2814711.24712571,833.002606741573,101138.681595506,6791.93719101123,1374636.30235955,1312.47078651685,2853.01806741573,6779.72447191011,7633.90107865168,1406.52458426966,37.3518876404494,160.51002247191,28.7078202247191,687.956741573034,1277.18078651685,234.896584269663,888.594269662921,3400.13202247191,12.4308033707865,75.1002921348314
"QCS-053-2f",0.3895,0.3726,0.0915,0.3817,0.1384,0.1124,0.0021,2.03242965370198,15.65552625,299.651066041667,4.22671270833333,55.4347083333333,0.0735208333333333,273696.210490875,1003647.836443,182.184625,270074.720032687,2466.329875,476320.158125,733.8114375,378.632291666667,889.013916666667,1257.72089583333,231.3700625,146.012375,72.5650625,49.1854375,108.51675,1366.23764583333,209.901979166667,60.434125,147.409270833333,16.2142845833333,0.147041666666667
"QCS-053-3f",1.1945,0.8321,0.1265,2.1919,0.1669,0.2612,0.0132,2.15802430556138,90.5207473118279,409.257750537634,2304.79673032258,121.276172043011,14.9508172043011,32276.5375698925,1079857.32308439,1115.23989247312,98671.4471397849,20276.2679354839,901169.234623656,930.745290322581,1624.63017204301,6778.1844516129,6372.76686021505,1422.83208602151,242.17288172043,97.2941505376344,136.075204301075,274.730752688172,1314.76120430108,1562.17066666667,181.914258064516,728.795419354839,38.7681520430108,11.6115483870968
"QCS-054-1f",0.2065,0.2119,0.0335,0.1131,0.0361,0.0294,0.0072,1.02829312200067,50.566108045977,84.8136333333333,2900.76579747126,22.1475172413793,0.0811264367816092,49979.0771494253,574305.480018138,950.882965517241,69066.9108275862,4878.8627816092,311536.388183908,539.085172413793,2307.80374712644,3622.70103448276,2910.0864137931,1472.44482758621,403.279517241379,137.590436781609,78.9360229885057,461.528298850575,777.353517241379,1691.56733333333,103.436206896552,2.92055172413793,5.73563908045977,2.6771724137931
"QCS-054-2f",0.8471,0.8099,0.0463,1.4495,0.0569,0.1304,0.0016,1.89964528183615,118.896096210526,190.259905684211,15216.7069871579,341.458610526316,42.6451789473684,30855.7186315789,848658.380135937,1782.33073684211,44802.6981052632,19278.3697894737,914562.118357895,672.293073684211,2616.58633684211,7243.14248421053,2685.16037894737,997.778315789473,625.3388,108.841789473684,337.966757894737,307.654505263158,533.361915789474,6363.78997894737,418.502252631579,571.475115789474,109.868542736842,203.939052631579
"QCS-054-3f",0.6777,0.5725,0.1287,1.0594,0.1737,0.2112,0.0027,2.83402936077021,38.1329887850467,678.325250841122,160.856437383178,41.9522242990654,6.53029906542056,38753.631046729,1687987.34757264,67.4137943925234,83234.2024485981,1221.29785046729,1011552.09826168,280.011308411215,115.500542056075,1783.0354953271,2544.83775700935,551.183626168224,30.2108785046729,91.0943738317757,58.0471028037383,142.347327102804,976.906355140187,2662.0533271028,141.819626168224,876.643177570093,19.3039598130841,14.577738317757
"QCS-056-1f",1.0326,0.9107,0.2058,1.4859,0.2376,0.4228,0.3007,2.80321710662237,84.6745191304348,1032.17189326087,189.437487173913,18.6423260869565,2.22480434782609,228689.366358543,1706464.14227948,318.990913043478,183369.908695652,2635.85613043478,668857.353956522,2194.9612826087,428.620065217391,1652.10902173913,1898.44856521739,1573.09010869565,48.6388260869565,37.9751086956522,94.6692608695652,631.537565217391,1611.44880434783,330.038217391304,88.225,959.657847826087,4.76415,0.153434782608696
"QCS-056-2f",0.6378,0.7422,0.0645,0.3857,0.0652,0.1992,0.0087,9.03252447029583,785.420788659794,9.4155175257732,5905.42132371134,20717.4128865979,240.626865979381,393.210639175258,34030.1106185567,40980.0577319588,25021.8469690722,1797059.93009171,429955.969670103,5471.33249484536,65093.6055876289,429159.943690722,1273.56880412371,3772.82843298969,104101.425278351,121131.287835052,645006.389958763,28467.6789896907,26689.7906185567,5235237.01039175,10823.6249072165,1004.05507216495,188.357646391753,4.14748453608247
"QCS-056-3f",0.3007,0.7026,0.0914,0.3895,0.1392,0.0503,0.003,9.96377111723673,739.229896181818,4.64095581818182,3.68876745454545,8497.76783636364,130.444672727273,76.5472181818182,4072.33767272727,635578.7884894,1622.18505454545,1417803.01871133,3116.94112727273,24492.4149454545,260016.912490909,914689.953934545,2148.39103636364,2357.82114545455,1090169.69709091,177035.621509091,911479.038745455,41828.0178909091,22803.1147272727,4441468.05703636,3573.72205454545,2.30989090909091,60.3260092727273,0.128327272727273
"QCS-057-1f",1.095,0.8869,0.0409,1.44,0.038,0.0875,0.0283,4.31433767613525,158.707375327103,385.241471028037,3037.68668336449,734.427775700935,486.474299065421,27184.9753831776,1532007.63515753,61714.8881495327,165010.820378131,393020.922769682,1511701.43723365,4363.36114018692,35804.3105233645,202187.570874766,1849.06407476636,1188.11865420561,46342.828,5163.75153271028,16531.6169906542,2488.96742056075,858.37153271028,298243.705514019,1134.22719626168,1371.56069158878,380.732266542056,986.273046728972
"QCS-057-2f",1.1858,0.6216,0.0302,1.5724,0.0266,0.0777,0.0012,1.26188306690405,67.1799910344828,114.169234482759,31667.7784227586,143.67491954023,0.0811264367816092,18788.1526206897,453270.315862897,4543.5672183908,112144.643126437,11943.7585287356,581043.441011494,1598.67756321839,4755.3072183908,24853.3272873563,4014.37947126437,468.018413793103,2981.47767816092,298.545287356322,1183.31020689655,450.819609195402,856.451793103448,6516.39990804598,84.2092413793104,45.7553103448276,19.5279445977012,30.097908045977
"QCS-057-3f",1.225,0.7899,0.0359,2.6439,0.0329,0.0247,0.0014,2.78164639821649,125.051928971963,3687.36371009346,89861.8108856075,180.869495327103,934.09661682243,53775.3637383178,788974.967754841,7059.71502803738,143655.299831776,574481.772296972,951554.876654206,668.465158878505,1530.66252336449,8857.1963364486,3215.94142056075,507.582336448598,619.916672897196,399.997308411215,438.849289719626,135.619140186916,864.506056074766,38068.6752336449,50283.1708785047,37101.3334579439,695.909565233645,23967.3848971963
"QCS-059-3f",0.8707,1.2938,0.0445,1.1224,0.0528,0.2306,0.0646,1.32842867840841,73.5565289655172,422.199013563218,25430.3609731034,119.661494252874,15.0895172413793,69368.620045977,730621.033611172,3071.85252873563,172396.030827586,12850.5087126437,299394.032137931,774.108459770115,1172.03363218391,5116.72549425287,2486.2007816092,432.56616091954,599.037609195402,134.264252873563,59.7090574712644,151.21967816092,494.709011494253,1765.31126436782,851.98983908046,433.296298850575,153.754879310345,40.8065977011494
"QCS-061-1f",0.4258,0.3855,0.1014,0.4279,0.1517,0.2257,0.0091,2.7395585930647,168.047697209302,627.858341860465,62.8629797674419,73.2883023255814,0.0820697674418605,136871.690511628,1934473.78256888,137.713069767442,115610.860697674,2110.99855813953,530595.326651163,4833.08860465116,1826.95509302326,1780.33946511628,7103.95906976744,1084.79818604651,69.5130930232558,98.6478604651163,155.193930232558,319.497604651163,755.370139534884,354.377255813953,251.625906976744,150.43388372093,42.1173839534884,0.164139534883721
"QCS-061-3f",1.1684,0.9885,0.0517,2.2537,0.046,0.2826,0.0018,4.06812802992838,34327.6392662069,1700.37016017241,32231.1364222414,51991.7834827586,8377.17670689655,4375.83831034483,173206.384571431,44581.6744655172,141327.992568966,1032167.45365453,846205.767517241,2780.60862068966,13286.6241551724,206734.101331035,7584.2469137931,643.799120689655,20711.2142413793,10312.6506724138,11357.4172068966,1844.08503448276,8971.32644827586,637031.289672414,519361.591413793,213993.692413793,18538.5720055172,24483.5935517241
"QCS-062-1f",0.5871,0.4782,0.1448,0.6122,0.1976,0.2796,0.0183,1.7333546641772,35.9297946296296,837.804205555556,323.214574814815,70.9067592592592,6.27377777777778,81716.4130185185,1036314.54468628,231.084148148148,118062.106833333,1651.63735185185,483407.256037037,838.594962962963,1038.89838888889,939.236814814815,3357.18998148148,854.540814814815,82.6700925925926,40.4527962962963,65.8093148148148,462.756462962963,1355.65881481481,831.014148148148,148.021944444444,657.047518518518,25.4702307407407,0.130703703703704
"QCS-062-2f",0.9264,0.6655,0.0332,1.0472,0.0323,0.0512,0.0017,2.19837147331744,86.354993814433,235.966403092784,32248.1897282474,126.243608247423,0.0727628865979381,73382.1715257732,1008720.84870687,2472.26459793814,252652.633967691,8419.68465979381,792100.494412371,1455.76707216495,4907.92946391753,7958.87729896907,5883.31595876289,677.859051546392,641.91418556701,200.971092783505,1526.71088659794,593.454103092784,962.798515463918,2139.88373195876,353.991443298969,295.853896907216,22.7813321649485,304.439917525773
"QCS-062-3f",1.1118,0.9755,0.0719,2.1516,0.074,0.2888,0.0022,2.08955684770373,206.724454226804,68.7492857731959,4079.30716659794,172.448041237113,10.4050927835052,25624.0326185567,915614.335299588,22588.8743298969,143065.296185567,201475.725158165,655925.843587629,3112.5052371134,9894.51560824742,47434.7806391753,11060.249814433,330.052453608247,6979.34331958763,1067.94088659794,1861.78397938144,347.006206185567,1746.23651546392,36367.9094020619,435.776927835052,2.61946391752577,37.3812053608247,47.004824742268
"QCS-063-1f",1.0108,0.6705,0.0459,1.1461,0.0408,0.1005,0.0014,4.20108575781723,255.663285531915,394.572984893617,39730.0609061702,873.765382978723,68.3274468085106,103873.937531915,2016617.54523236,6428.33629787234,231698.163466149,45077.5688723404,1700455.18240426,2018.96342553191,14176.8940212766,16639.9107659574,7403.91708510638,1071.01395744681,1943.87831914894,221.651234042553,347.493872340425,793.874829787234,475.063468085106,8050.02442553191,1216.97940425532,1069.36208510638,124.289878297872,59.3172340425532
"QCS-063-2f",1.0495,0.5987,0.1253,1.5427,0.1543,0.298,0.4394,3.92603719691811,101.072061702128,875.042580638298,343.068356170213,562.237276595745,31.761,199544.096463234,2129309.09667606,158.504659574468,361452.981710298,3649.73685106383,1210528.54242553,735.233361702128,2854.0599787234,3920.94425531915,6022.35112765957,1063.43036170213,122.163468085106,28.307085106383,54.2114468085106,184.634276595745,504.046319148936,1161.4915106383,809.192191489361,1905.66,59.0176444680851,56.313829787234
"QCS-063-3f",1.1815,0.8016,0.049,1.4998,0.0545,0.0907,0.002,3.54472553770558,72.247640212766,307.428459574468,3344.51364106383,178.852723404255,13.4402340425532,226190.621206617,1644550.47611943,1365.57282978723,390785.045044213,6464.97782978723,1258024.75274468,1611.47655319149,929.703787234042,1227.41623404255,4049.26470212766,999.532936170213,312.354042553191,47.2285319148936,161.357893617021,305.971808510638,1131.68272340426,1582.56878723404,369.418723404255,618.551106382979,58.4807859574468,22.6006170212766
"QCS-064-1f",0.4024,0.5264,0.1291,0.6662,0.191,0.2304,0.0044,2.81913000911227,30.0903393181818,1051.51688090909,4.61095931818182,127.846045454545,0.0802045454545454,124240.450113636,1852110.83208909,392.360636363636,85960.5850681818,2183.00731818182,736837.715409091,961.973318181818,831.721136363636,1559.49718181818,4110.56315909091,3216.36268181818,18.8480681818182,82.8512954545454,111.404113636364,249.756954545455,3567.49818181818,366.775386363636,237.084636363636,829.074386363636,5.87738909090909,41.6261590909091
"QCS-064-2f",0.9676,1.2477,0.0915,0.9771,0.1028,0.3118,0.0776,4.89057573139109,110.754456818182,678.040404772727,6674.42817772727,189.282727272727,16.6023409090909,36697.5897727273,2302181.65876882,4473.96995454545,175495.966931818,43453.7800681818,2245836.83213636,1763.69795454545,7416.99554545454,27977.5109772727,9459.24388636363,1320.96886363636,2245.48665909091,295.874568181818,1343.02511363636,799.398704545455,2052.51452272727,16852.2582727273,299.243159090909,2070.31993181818,206.675082954545,663.612409090909
"QCS-064-3f",1.0563,1.5266,0.05,1.1822,0.0665,0.2287,0.0015,2.65658008361133,37.9444570114943,28.8907466666667,5997.76671034483,63.116367816092,4.05632183908046,16632.7043218391,1057205.81044793,8385.06625287356,304084.222572828,36030.2787356322,1183443.82213793,2116.18310344828,6808.7795862069,27858.3316321839,1063.16195402299,97.8384827586207,1246.34544827586,339.919770114943,321.504068965517,231.615977011494,420.47832183908,3963.91882758621,79.098275862069,2.92055172413793,19.6058259770115,96.7027126436782
"QCS-065-1f",0.0395,0.0169,0.0121,0.017,0.0624,0.0083,0.0028,3.71756309218113,72.7699049090909,2374.49406636364,774.485247818182,27.4620363636364,8.14878181818182,663386.388318691,1861426.32376455,2013.96821818182,426860.187588073,3416.20032727273,734995.930309091,4697.54814545455,1696.7432,4372.30267272727,5483.10354545455,92.7806181818182,178.054090909091,20.9173454545455,26.6920727272727,394.285545454545,3910.19616363636,41.4497090909091,78.6004545454546,1196.52349090909,0.661527090909091,16.8750363636364
"QCS-066-1f",0.5911,0.8426,0.1188,0.4362,0.1483,0.0138,4e-04,6.28331224114764,2301.60111146067,1439.89623573034,174417.353098427,1904.54975280899,27.8354831460674,48738.2656179775,1355762.32692,196039.756561798,138860.836674157,261750.44712,1933325.77393258,46508.4134382022,572908.010831461,1308737.93878831,2087.10611235955,845.929056179775,67725.3165617978,3227.17137078652,29735.4333033708,1960.53793258427,4899.60015730337,115324.072044944,7739.29525842696,6847.68746067416,127.933783820225,69.1525393258427
"QCS-066-2f",0.184,0.1083,0.0015,0.0078,0.0023,2e-04,0,2.72529977295744,946.722367906977,5.93610627906977,11742.6564025581,5824.49139534884,2246.49574418605,6.31937209302326,1876.77144186046,26541.4448604651,1279.87802325581,665641.700182326,21547.335372093,2758.20074418605,17696.2115348837,189005.935790698,1342.08690697674,503.990441860465,48572.3353023256,53205.0916046512,68715.0466046512,5916.57367441861,5373.51802325581,1590756.82506977,3344.91751162791,2.95451162790698,446.169828604651,0.164139534883721
"QCS-066-3f",0.6186,0.704,0.1104,0.6085,0.1391,0.2682,0.0017,3.26929009195944,790.88577963964,247.455387567568,12188.9536241441,1054.94845045045,163.414954954955,69804.1286846847,410408.292905189,189850.353072631,417346.116529946,218679.355783027,785324.838666667,41071.4557837838,130842.284954955,348740.917715315,2196.75481081081,896.556756756757,199477.51981982,35006.0267747748,88265.821945946,3646.88767567568,10445.7128288288,300038.632108108,939.985711711712,1433.28268468468,342.141954774775,87.3665945945946
"QCS-067-2f",0.7607,1.1531,0.1559,1.2005,0.189,0.0204,6e-04,3.629699076286,571.284322777778,787.848596481481,21839.0661907407,5136.65555555555,545.622611111111,192249.874309389,2185283.43836106,3622.12638888889,452766.618123333,11344.6893703704,703508.371962963,1917.94614814815,7995.14555555555,10764.0381666667,4110.17401851852,387.732537037037,1008.90188888889,81.6898148148148,108.091962962963,432.041092592593,396.29362962963,5388.26018518518,12573.0427777778,5344.40909259259,1078.18530814815,457.528314814815
"QCS-067-3f",0.7264,0.545,0.1202,0.8451,0.1439,0.1473,0.0075,4.57095530385069,667.048371818182,2362.26704381818,3490.540958,1660.42658181818,83.4127272727273,212260.614890873,2817662.16346113,2282.04389090909,313789.248715418,10665.3438,1158216.58089091,2689.098,2626.85927272727,8952.55969090909,12030.5534909091,1307.39825454545,314.401818181818,46.3261454545454,273.272927272727,669.675872727273,1031.23796363636,2180.40869090909,8238.48258181818,6815.14063636364,524.830955090909,115.366218181818
"QCS-068-1f",0.1882,0.242,0.1265,0.8482,0.2131,0.2866,0.0041,3.71723924107623,135.102105283019,878.589161886792,29.0836209433962,23.4378867924528,5.79288679245283,91446.0448113208,2050102.21103736,481.408867924528,118573.401226415,2936.99360377359,1432662.2705283,600.595849056604,1451.21801886792,3122.36598113208,4920.15843396226,2605.66711320755,0.99877358490566,0.665849056603774,72.6441320754717,517.03179245283,5213.79786792453,239.90541509434,36.7548679245283,1120.55737735849,0.68649037735849,61.8573773584906
"QCS-068-2f",0.8795,0.8408,0.087,0.9887,0.0942,0.1559,0.0018,3.14624078530204,66.5108469387755,545.355095306122,27499.5070761224,157.580653061224,16.8527755102041,12090.786122449,1111248.95044653,5555.65428571428,72960.9946938775,44910.2700612245,1750601.0695102,1393.45085714286,17111.6168571429,41272.0151020408,5206.13924489796,2404.47334693878,5292.85181632653,750.164571428571,7838.34112244898,617.430959183673,5138.44006122449,31320.2351020408,199.424510204082,1888.8072244898,49.145286122449,104.717673469388
"QCS-068-3f",0.1195,0.2918,0.0429,0.4694,0.0756,0.0229,0.0012,2.27149973077683,189.231515185185,102.156707777778,7613.97042333333,106.719574074074,23.9187777777778,39008.1282592593,970184.5721225,322.576740740741,181170.678993778,2809.2147037037,1041517.1682963,5820.56268518518,11376.188962963,1287.10472222222,5276.90062962963,1332.72031481481,17.1221851851852,35.0285925925926,431.648981481481,278.137481481481,1139.08277777778,1095.55844444444,130.703703703704,192.722611111111,16.3464587037037,21.5661111111111
"QCS-069-1f",0.8411,0.5461,0.0541,1.3611,0.0544,0.1726,0.1495,0.608156422491666,226.782689259259,139.387004259259,11035.2111012963,288.397722222222,13.3317777777778,27301.651037037,338454.017587407,955.901537037037,27800.5470740741,6308.93707407407,185186.0395,593.852277777778,1140.78192592593,2120.07942592593,2579.8297037037,651.296555555555,74.109,29.0815740740741,47.9682592592593,154.23037037037,357.278574074074,1425.8467037037,985.505925925926,243.631703703704,24.3625168518519,18.3638703703704
"QCS-069-2f",0.9243,0.8206,0.1514,2.1361,0.1851,0.2775,0.0066,1.18139218389569,19.2081394117647,197.521589803922,510.921008431373,98.4660196078431,20.6896274509804,62840.903,582108.167345686,322.038549019608,97794.4024705882,1283.65645098039,429807.081823529,636.949901960784,741.435980392157,1352.78333333333,1726.7881372549,510.943843137255,1.03794117647059,27.3324509803922,43.3167450980392,350.547333333333,497.727392156863,292.491823529412,125.383294117647,23.7342549019608,28.7627339215686,29.8927058823529
"QCS-069-3f",0.7902,1.1057,0.0509,1.1747,0.0395,0.0693,0.0017,1.04052499094377,45.2009178947368,66.0678329824561,34301.2874994737,126.920175438596,73.1184035087719,22130.978122807,395522.869785702,1374.57645614035,53712.3705964912,5979.48807017544,505067.198649123,795.820456140351,2420.8320877193,11207.5467894737,1002.73129824561,330.611578947368,378.593596491228,139.921754385965,3009.43214035088,106.551035087719,448.802122807017,1577.83447368421,104.569842105263,17.2735263157895,49.2858901754386,535.107842105263
"QCS-070-1f",1.1301,1.0729,0.3312,1.3016,0.3962,0.4781,0.0213,3.9878144950436,49.5362521818182,600.629383636364,459.901846545454,324.218854545455,75.0714545454545,713144.656948509,1242543.27424909,346.804454545455,1426220.30564945,6882.89743636364,577456.108890909,5857.17754545454,1232.51929090909,2121.31398181818,5174.47645454545,167.595418181818,445.423963636364,100.031109090909,68.0776181818182,772.722672727273,999.733618181818,1305.85832727273,360.856290909091,907.6588,86.7056050909091,110.938927272727
"QCS-070-2f",0.7663,0.8233,0.142,1.3397,0.1495,0.2288,0.0046,3.90154089962561,416.959398596491,526.695201403509,807.749095263158,352.033228070175,23.7743157894737,127820.565736842,1392915.34050281,6748.06712280702,455801.677614035,20507.5762105263,1842893.94894737,8280.58180701754,7982.7218245614,15403.4039649123,451.030964912281,1315.26449122807,2478.22477192982,538.265368421053,2872.35835087719,441.558385964912,1230.75422807018,7926.0720877193,1321.76528070175,2340.96524561403,106.769585438596,36.7758947368421
