Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Label,env_biome,env_feature,env_material,env_broad_scale,env_local_scale,env_medium,Sample_Label
SRR7456054,AMPLICON,502,127257502,PRJNA296814,SAMN09515621,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",75787653,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326555,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700158065314_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700158065314,SRP064159,nhbcs_0618700158065314,human,breast,breast milk,,,,
SRR7456055,AMPLICON,502,163747380,PRJNA296814,SAMN09515622,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",109059586,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX4326554,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700158235336_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700158235336,SRP064159,nhbcs_0618700158235336,human,gastrointestinal tract,stool,,,,
SRR7456056,AMPLICON,502,70061128,PRJNA296814,SAMN09515620,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",41784008,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326556,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700157625301_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700157625301,SRP064159,nhbcs_0618700157625301,human,breast,breast milk,,,,
SRR7456057,AMPLICON,502,83499668,PRJNA296814,SAMN09515618,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",42654268,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326558,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700156825170_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700156825170,SRP064159,nhbcs_0618700156825170,human,gastrointestinal tract,stool,,,,
SRR7456058,AMPLICON,502,124435258,PRJNA296814,SAMN09515623,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",83217289,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4326553,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700158235341_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700158235341,SRP064159,nhbcs_0618700158235341,human,gastrointestinal tract,stool,,,,
SRR7456059,AMPLICON,502,153008094,PRJNA296814,SAMN09515624,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",95698075,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX4326552,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700158445194_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:14:00Z,1,nhbcs_0618700158445194,SRP064159,nhbcs_0618700158445194,human,breast,breast milk,,,,
SRR7456060,AMPLICON,502,4940684,PRJNA296814,SAMN09515733,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",3420847,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326550,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700187075584_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:12:00Z,1,nhbcs_0618700187075584,SRP064159,nhbcs_0618700187075584,human,breast,breast milk,,,,
SRR7456061,AMPLICON,502,166441614,PRJNA296814,SAMN09515725,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",110587470,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4326548,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700185825543_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700185825543,SRP064159,nhbcs_0618700185825543,human,gastrointestinal tract,stool,,,,
SRR7456062,AMPLICON,502,128751956,PRJNA296814,SAMN09515728,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",64596387,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4326547,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700186955600_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700186955600,SRP064159,nhbcs_0618700186955600,human,breast,breast milk,,,,
SRR7456063,AMPLICON,502,4460772,PRJNA296814,SAMN09515726,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",3090308,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4326549,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700185945564_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700185945564,SRP064159,nhbcs_0618700185945564,human,breast,breast milk,,,,
SRR7456064,AMPLICON,502,60793706,PRJNA296814,SAMN09515734,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",31381442,MARINE BIOLOGICAL LABORATORY,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326551,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700187075585_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700187075585,SRP064159,nhbcs_0618700187075585,human,gastrointestinal tract,stool,,,,
SRR7456065,AMPLICON,502,10046526,PRJNA296814,SAMN09515727,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",6683608,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4326546,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700186815580_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700186815580,SRP064159,nhbcs_0618700186815580,human,breast,breast milk,,,,
SRR7456066,AMPLICON,502,60795212,PRJNA296814,SAMN09515730,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",32843010,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4326545,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700186955602_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700186955602,SRP064159,nhbcs_0618700186955602,human,gastrointestinal tract,stool,,,,
SRR7456067,AMPLICON,502,176281316,PRJNA296814,SAMN09515732,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",118511774,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326543,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700187035570_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700187035570,SRP064159,nhbcs_0618700187035570,human,gastrointestinal tract,stool,,,,
SRR7456068,AMPLICON,502,86296812,PRJNA296814,SAMN09515657,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",56830096,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326541,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700169945443_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700169945443,SRP064159,nhbcs_0618700169945443,human,gastrointestinal tract,stool,,,,
SRR7456069,AMPLICON,502,48407860,PRJNA296814,SAMN09515658,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",30562693,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4326540,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700171185431_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700171185431,SRP064159,nhbcs_0618700171185431,human,breast,breast milk,,,,
SRR7456070,AMPLICON,502,70317148,PRJNA296814,SAMN09515731,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",39475993,MARINE BIOLOGICAL LABORATORY,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326542,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700187035568_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700187035568,SRP064159,nhbcs_0618700187035568,human,gastrointestinal tract,stool,,,,
SRR7456071,AMPLICON,502,99362366,PRJNA296814,SAMN09515729,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",56278953,MARINE BIOLOGICAL LABORATORY,2016,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX4326544,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700186955601_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700186955601,SRP064159,nhbcs_0618700186955601,human,gastrointestinal tract,stool,,,,
SRR7456072,AMPLICON,502,80316988,PRJNA296814,SAMN09515655,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",50221502,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326539,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700167765210_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700167765210,SRP064159,nhbcs_0618700167765210,human,gastrointestinal tract,stool,,,,
SRR7456073,AMPLICON,502,20748162,PRJNA296814,SAMN09515656,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",10904337,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326538,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700168735363_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700168735363,SRP064159,nhbcs_0618700168735363,human,breast,breast milk,,,,
SRR7456074,AMPLICON,502,224724316,PRJNA296814,SAMN09515662,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",131944206,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX4326536,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700173565449_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700173565449,SRP064159,nhbcs_0618700173565449,human,breast,breast milk,,,,
SRR7456075,AMPLICON,502,73389388,PRJNA296814,SAMN09515660,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",39130140,MARINE BIOLOGICAL LABORATORY,2016,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326534,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700173295416_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700173295416,SRP064159,nhbcs_0618700173295416,human,gastrointestinal tract,stool,,,,
SRR7456076,AMPLICON,502,70531000,PRJNA296814,SAMN09515663,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",38932221,MARINE BIOLOGICAL LABORATORY,2016,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326533,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700173805453_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700173805453,SRP064159,nhbcs_0618700173805453,human,gastrointestinal tract,stool,,,,
SRR7456077,AMPLICON,502,5292586,PRJNA296814,SAMN09515659,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",3620177,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326535,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700173295415_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700173295415,SRP064159,nhbcs_0618700173295415,human,breast,breast milk,,,,
SRR7456078,AMPLICON,502,69153512,PRJNA296814,SAMN09515661,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",38592296,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326537,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700173295417_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700173295417,SRP064159,nhbcs_0618700173295417,human,gastrointestinal tract,stool,,,,
SRR7456079,AMPLICON,502,61484458,PRJNA296814,SAMN09515664,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",39412654,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326532,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700174125404_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700174125404,SRP064159,nhbcs_0618700174125404,human,breast,breast milk,,,,
SRR7456080,AMPLICON,502,95847362,PRJNA296814,SAMN09515892,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",65360267,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4326531,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800162773188_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800162773188,SRP064159,nhbcs_0915800162773188,human,breast,breast milk,,,,
SRR7456081,AMPLICON,502,45539934,PRJNA296814,SAMN09515890,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",31360796,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326529,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800161409400_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800161409400,SRP064159,nhbcs_0915800161409400,human,breast,breast milk,,,,
SRR7456082,AMPLICON,502,42397916,PRJNA296814,SAMN09515888,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",28121361,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326527,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800157887540_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800157887540,SRP064159,nhbcs_0915800157887540,human,breast,breast milk,,,,
SRR7456083,AMPLICON,502,4553140,PRJNA296814,SAMN09515887,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2891504,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4326526,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800156823665_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800156823665,SRP064159,nhbcs_0915800156823665,human,breast,breast milk,,,,
SRR7456084,AMPLICON,502,76009828,PRJNA296814,SAMN09515889,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",50722818,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326528,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800158235094_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800158235094,SRP064159,nhbcs_0915800158235094,human,breast,breast milk,,,,
SRR7456085,AMPLICON,502,47534882,PRJNA296814,SAMN09515891,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",32653349,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4326530,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800161863910_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800161863910,SRP064159,nhbcs_0915800161863910,human,breast,breast milk,,,,
SRR7456086,AMPLICON,502,34505974,PRJNA296814,SAMN09515886,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",22791781,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4326525,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800154803793_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800154803793,SRP064159,nhbcs_0915800154803793,human,breast,breast milk,,,,
SRR7456087,AMPLICON,502,63523582,PRJNA296814,SAMN09515885,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",42828975,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4326524,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800152986390_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800152986390,SRP064159,nhbcs_0915800152986390,human,breast,breast milk,,,,
SRR7456088,AMPLICON,502,40416522,PRJNA296814,SAMN09515893,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",27836795,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326522,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800162872419_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800162872419,SRP064159,nhbcs_0915800162872419,human,breast,breast milk,,,,
SRR7456089,AMPLICON,502,83190436,PRJNA296814,SAMN09515792,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",47044174,MARINE BIOLOGICAL LABORATORY,2013,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX4326520,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800080579388_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800080579388,SRP064159,nhbcs_0915800080579388,human,gastrointestinal tract,stool,,,,
SRR7456090,AMPLICON,502,4779542,PRJNA296814,SAMN09515789,"MIGS/MIMS/MIMARKS.human-associated,MIMARKS.survey",2952649,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4326519,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700196655665_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700196655665,SRP064159,nhbcs_0618700196655665,human,breast,breast milk,,,,
SRR7456091,AMPLICON,502,12303016,PRJNA296814,SAMN09515791,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",8015991,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4326521,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700197285660_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700197285660,SRP064159,nhbcs_0618700197285660,human,breast,breast milk,,,,
SRR7456092,AMPLICON,502,80234660,PRJNA296814,SAMN09515894,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",55667751,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4326523,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800163194301_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0915800163194301,SRP064159,nhbcs_0915800163194301,human,breast,breast milk,,,,
SRR7456093,AMPLICON,502,20982094,PRJNA296814,SAMN09515790,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",12799914,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4326518,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700196745657_Bv4v5,PAIRED,PCR,METAGENOMIC,human milk metagenome,ILLUMINA,2018-06-29T00:00:00Z,2018-06-29T11:13:00Z,1,nhbcs_0618700196745657,SRP064159,nhbcs_0618700196745657,human,breast,breast milk,,,,
