"","3-oxo-Δ4,6-LCA","3-oxo-Δ4-LCA","3-oxoalloLCA","3-oxoLCA","7-oxoCA","3-oxo-Δ4-CDCA","7-oxoCDCA","βMCA","12-oxoDCA","3-oxoDCA","CDCA","MDCA","DCA","alloCDCA","3-oxoCA","UCA","CA","isoCA","TLCA","Δ5-3b-ol","isoalloLCA","isoLCA","LCA","alloLCA","3-oxoCDCA","isoDCA","isoCDCA","GDCA","GCDCA","UDCA","HDCA","ωMCA","αMCA","HCA","LCA-3S","GCA","UDCA-3S","CDCA-3S","DCA-3S","CA-3S","TUDCA","TCDCA","TDCA","T-βMCA","TCA","TLCA-3S","TCA-3S"
"KWS10656",2.543207798,"5.657728892",11.18199343,291.0307229,NA,NA,NA,NA,2440.000928,281.2955394,28.47601867,NA,"4817.514897",NA,0.727124267,"0.242029888",25.51158662,NA,NA,2.37938899,"121.3887732",475.6793382,2887.078672,21.66596056,7.450934714,230.5778538,29.53453643,20.81929686,13.79370962,NA,12.62150994,NA,NA,NA,2.080251549,11.64436386,0.454657759,"0.300582453",3.376351224,NA,0.078530789,1.913490104,1.288259794,NA,1.054955705,NA,NA
"KWS10657",1.912435213,"3.236770275",12.49080068,421.2796747,NA,NA,NA,NA,672.072279,497.2093105,26.16414279,NA,"20599.52198",NA,0.152622631,"0.909675619",23.01196131,NA,NA,20.76886768,"396.3685376",3905.684807,15198.13649,68.43360804,10.81742658,2417.0659,238.600346,174.3757744,68.80879083,NA,21.24739784,NA,NA,NA,17.12121949,41.90433398,1.330813145,"0.590868994",5.637270176,NA,NA,7.109326236,10.54376612,NA,11.99901518,1.22638143,NA
"KWS10659",3.197528082,"0.343050659",NA,NA,1878.581771,NA,49.57949972,NA,NA,NA,156.1664092,NA,"&lt; 0",NA,75.98311151,"12325.71989",5121.638459,496.1497872,NA,0.323704649,"0.818655644",3.049772467,30.53469774,21.57148848,4.000846789,NA,10.36369974,NA,29.12902678,218.0228534,1.576551139,NA,NA,11.7515755,5.388041932,5.611320982,1909.136172,"1053.819639",NA,75.13179467,2.060891992,3.950266224,NA,NA,13.82971188,NA,0.463217021
"KWS10661",1.397539327,"0.972528165",NA,82.9492712,1.881400882,NA,NA,NA,489.7386824,143.0366669,7.799951556,3.908384194,"10532.37104",NA,NA,NA,2.926298496,NA,NA,3.502645986,"32.75852365",458.8883922,3683.830633,NA,2.412166545,352.1158172,34.61636298,3.743634924,4.035911942,NA,19.48063451,NA,NA,NA,4.99611655,1.779585538,NA,"0.079751364",0.558863266,NA,NA,0.652031738,0.227067005,NA,0.231884932,0.20463309,NA
"KWS10784",1.42076197,"2.496086984",4.349937938,263.4350382,1.825231464,NA,3.360902008,NA,364.6135497,122.2791757,20.71460931,NA,"3129.286999",NA,NA,NA,7.56914519,1.200489212,NA,1.096638426,"35.25454866",279.5914893,1948.236832,NA,3.833884571,81.06890489,12.10034539,9.933214688,14.37819109,4.746006259,6.914418657,NA,NA,NA,151.0595179,7.219182471,15.0899072,"22.45317104",177.6617922,5.9909683,0.176822775,2.80177953,1.089641462,NA,1.205293143,0.655316431,NA
"KWS10893",2.175941218,"1.378948029",NA,168.2861769,34.55982002,NA,75.12897591,NA,969.4306897,221.418586,373.8918094,2.306922579,"12927.01921",NA,3.021385259,"6.962049848",269.7350673,28.7362991,3.889550227,4.731118038,"28.77089471",684.9104613,6282.863132,NA,5.981731917,500.4333418,52.92541104,284.6721397,906.2044238,44.64312123,23.14074752,NA,NA,1.235105972,20.02654656,992.9846016,2.524707711,"14.08663697",19.46845701,24.32481301,1.939193545,253.939363,41.10310814,NA,197.6835657,12.27413117,0.137477998
"KWS10894",5.825832815,"7.449724126",NA,266.2228083,18.83538131,NA,95.46420888,NA,1014.604224,176.0570297,330.8172173,NA,"2370.701883",NA,5.544344313,"4.408887369",136.5157611,2.376256425,NA,2.325134848,"68.83923792",276.6587203,1416.12163,NA,20.50981712,150.8414076,23.58147253,305.0961198,754.8887075,25.04968595,25.54707573,NA,NA,0.607518654,36.93144926,323.2304582,4.76646312,"14.08946315",54.88396115,1.520700642,5.095577525,219.8283126,49.73691008,NA,80.45818611,15.02929876,NA
"KWS10895",1.247982736,"2.117881943",NA,320.8437438,4.38902436,NA,7.776338631,NA,1420.567419,242.2457233,58.28165848,2.619166908,"8603.246473",NA,NA,NA,32.78068391,0.405895579,NA,5.618006512,"97.01130609",1468.92663,4617.362175,NA,5.405844907,467.041809,51.29525591,68.49340051,68.61912653,2.058587916,11.19895501,NA,NA,0.051865727,10.53545402,51.13953443,NA,"1.833832931",9.884581086,NA,0.228584728,11.1153299,4.616056327,NA,3.679505228,0.659062166,NA
"KWS10896",1.397098245,"0.826879288",NA,87.53885923,2.5750152,NA,6.441583677,NA,483.8245879,116.970476,37.71540534,NA,"3111.463721",NA,0.184774937,"1.808900235",15.33978355,NA,NA,1.915024605,"28.76404533",215.0043754,1616.245931,NA,4.093888325,139.8271682,19.35902018,8.008732538,12.09767998,3.333954101,5.836700954,NA,NA,NA,7.893681837,15.21056121,1.3287224,"2.37321565",9.258890213,0.367322181,0.154390921,2.961523723,0.943859852,NA,2.780599127,0.281506631,NA
"KWS10897",1.131230353,"2.750350083",NA,376.6798099,18.95913618,NA,35.13610497,NA,388.5613447,179.0880763,124.9734291,4.641687094,"4125.870267",NA,3.613486111,"14.57563399",116.785754,5.719178033,NA,1.328177554,"36.68326453",133.678167,1618.159921,NA,10.46085695,94.33560183,12.35366443,64.55071628,151.5199724,67.73827579,20.64197023,NA,NA,1.119296683,3.474900415,228.5832769,4.01947707,"4.195434097",9.86204489,0.919262857,3.823682735,29.90455678,6.460725239,NA,32.35886796,0.216959488,NA
"KWS10900",1.954904758,"2.042287395",NA,231.6459728,17.23663751,NA,15.60509959,NA,2842.081257,556.8417699,115.5907739,3.331143639,"20400.59555",NA,2.555080373,"2.895109499",187.6608439,7.371005895,NA,2.489809999,"42.6208477",1133.275105,7073.715092,NA,10.42174031,984.5567348,106.2864142,13.06482123,8.755945598,12.31934459,18.45101401,NA,0.149803366,NA,10.34090386,6.690230415,0.214117986,"0.239827991",3.161993016,NA,NA,1.84918906,1.251302868,NA,1.052608087,0.716383709,NA
"KWS10903",1.679433089,"0.651672793",NA,99.85726452,8.98077349,NA,18.21742501,NA,171.5647097,58.22180435,64.71449573,1.186881713,"1675.367404",5.122579327,2.987545329,"2.289772639",49.52430103,23.15474938,NA,0.678824113,"8.724764757",150.6164723,1241.232985,NA,2.674153135,63.24327067,9.25376587,12.08896834,100.5219926,15.32085039,11.58321894,NA,NA,6.04272993,33.40650286,95.87785985,2.470702778,"21.991026",16.67637628,2.186805342,1.427356999,40.09892926,3.871337131,NA,28.1723507,1.10086983,NA
"KWS10904",1.811526262,"0.99543204",NA,193.6502623,2.085645775,NA,4.461927859,NA,624.8635721,184.9706194,27.0397105,NA,"9921.835162",NA,0.104130474,NA,14.68699896,21.38522001,NA,1.876908922,"49.89569015",658.5180892,3928.334669,NA,3.679955151,321.9309309,37.28350989,20.92813125,34.98198562,NA,15.14117352,NA,NA,0.123982017,5.309681719,21.51791195,1.117373103,"6.055658463",1.266136693,1.864204138,0.075706314,8.985713532,2.804506666,NA,4.732458551,0.49772294,NA
"KWS10905",4.514569309,"5.147656164",12.84411792,382.0355172,12.93787586,NA,23.98727288,NA,433.8462147,138.6606074,48.45272721,9.032464843,"4111.03021",NA,0.590237321,"8.877005913",33.38604383,2.760653285,NA,5.021954662,"221.1732045",1291.822732,4985.355686,NA,1.725951044,213.2228756,22.6165634,44.11057498,49.87071383,44.67148909,19.59506683,2.507122796,NA,0.246724844,25.34546361,39.61053924,6.491821935,"3.723107313",27.14091785,0.291594376,2.073300205,10.47913042,4.528835601,NA,6.019163171,0.469489481,NA
"KWS10906",2.013749251,"0.444127006",NA,74.64847782,2.800268386,NA,3.687451955,NA,388.8816855,75.10269587,36.11993985,NA,"4172.883401",NA,NA,NA,35.31625263,0.718003806,NA,1.391143709,"15.62841013",210.2798661,2243.778476,NA,1.926083246,108.6624701,14.39179425,45.36668293,72.44922201,4.400176005,16.66161815,NA,NA,0.15813583,3.597237802,96.47605548,1.35377,NA,4.458799225,22.99786409,0.315587628,7.879591143,2.652532981,NA,8.234414256,0.217917293,NA
"KWS10909",4.394281157,"0.101678389",NA,69.99158024,89.27501867,NA,133.1519534,NA,1282.770365,221.1343574,569.2694252,5.922324947,"25385.19646",NA,4.962581166,"127.5667849",707.7701522,53.41991011,NA,10.30345421,"34.56966578",646.1630238,6678.455205,NA,9.175350094,906.8782624,115.6353254,410.7589275,306.186021,466.3440944,18.87322643,NA,NA,0.995698323,30.18750294,424.995372,2.84890094,NA,8.846007344,1.408042873,1.461955522,21.14222825,18.38610335,NA,18.40743725,1.34493049,NA
"KWS10910",1.064685943,"1.466481357",7.023255283,246.4864331,6.134444128,NA,12.3688501,NA,1092.782776,273.6705287,346.492267,1.426230646,"9704.175961",NA,11.86927946,"2.308487201",299.3364389,8.210350488,NA,5.899765668,"73.43425192",400.7642747,3695.523179,NA,16.41030591,322.3008523,35.57879072,350.7595724,271.2987522,12.85937094,38.47467958,NA,NA,0.452834916,17.50686643,410.3711439,0.629886321,"4.878629102",41.225237,0.620780882,1.035656908,48.85462717,33.77850573,NA,56.99880765,0.511858526,NA
"KWS10911",2.008929182,"1.035560124",3.575226941,111.1229783,3.005349194,NA,6.895776362,NA,1206.466181,165.3320333,79.58378228,1.554891209,"5260.068143",NA,0.533199351,"1.298874659",38.9686082,1.335054967,NA,2.459586222,"10.52769506",327.8134138,2408.210747,NA,6.651564776,189.3636089,24.96610942,31.36931354,41.94026852,2.781790696,8.688222142,NA,NA,NA,1.160824516,68.24720651,0.068387837,"0.239852825",1.120214677,NA,0.197418976,6.832938732,2.414086735,NA,6.161172546,0.456348467,NA
"KWS10912",2.128610965,"1.773703264",NA,166.2138082,13.64575901,NA,18.8437689,NA,962.9748594,139.6412763,329.9150802,NA,"4621.486759",NA,2.545173529,"5.889249104",484.0574042,3.529984295,NA,1.746804366,"11.49202414",315.2549034,2402.200581,NA,11.0038459,146.705788,21.7071733,186.4897122,351.5575332,25.41005614,9.479968195,NA,NA,0.760293154,10.41473589,637.00717,0.560284787,"7.578385219",13.9146444,1.158846195,1.64264117,120.3100367,33.52071936,NA,163.088059,1.6226986,NA
"KWS10915",0.985339805,"&lt; 0",NA,37.55199057,27.14197235,NA,41.14121752,NA,347.1456696,109.0814523,187.1307062,0.50855059,"5226.528901",NA,1.582192065,"33.93854846",394.7006844,13.26979212,NA,2.568963994,"4.262504356",125.905633,1749.207595,NA,3.201595506,195.4345331,22.98941096,97.94223895,330.9187506,79.24046082,7.244879019,NA,NA,1.257646184,1.883201544,496.3528887,2.18731774,"2.621324485",5.293485631,0.649677389,4.978243708,62.44752814,8.327936984,NA,54.38583695,0.699578443,NA
"KWS10917",1.333886861,"0.360023697",NA,9.919611902,369.162832,NA,137.4476502,NA,12.20321152,13.72422055,202.2096193,0.757322962,"222.008488",NA,26.82082735,"152.7549996",860.7446853,131.7523103,NA,10.51952115,"0.418770154",3.70056219,36.51371901,NA,16.05269178,9.387435866,16.74871167,NA,12.09329599,211.5121026,0.589556901,NA,NA,6.449470088,8.677839803,6.766506867,56.38264987,"221.837486",15.37358305,15.75415859,0.258282793,5.472504565,0.091504382,NA,1.031511238,NA,NA
"KWS10919",2.92628889,"3.805661714",NA,288.866668,NA,NA,4.638360886,NA,2351.791213,323.1389761,54.44818127,NA,"21119.32356",NA,0.28875777,"0.425484047",57.87353553,2.428309359,NA,2.5569078,"97.61696362",1262.420859,9326.156303,29.51848596,8.097622904,937.154382,105.8907818,16.0296052,21.13690569,NA,33.60211563,0.152268079,NA,NA,19.32881368,6.420057376,NA,"1.986393967",12.53597081,0.589633899,NA,1.109834165,0.78105201,NA,0.53252267,NA,NA
"KWS10983",2.622044822,"5.737984281",26.82442468,427.7616488,NA,NA,4.801132776,NA,1989.32044,275.1535584,23.66341859,NA,"3542.986202",NA,0.220274255,"1.476502266",9.573374181,NA,NA,3.462102434,"188.2048747",467.2818865,2776.190901,29.76710289,NA,146.5856767,18.88505426,15.86468547,11.16428437,3.847709109,11.98483439,NA,NA,NA,2.613236284,4.683642789,NA,"0.157202811",3.016588668,NA,0.369888757,2.494186609,1.40947154,NA,0.926614509,NA,NA
"KWS10984",2.979670412,"1.120988368",NA,46.42069137,109.6406701,NA,111.0193233,NA,508.2304163,94.2717373,410.0557735,NA,"9457.098188",5.066326391,3.401747933,"283.5024573",545.4437605,69.85194117,NA,1.026942742,"3.243609835",393.4744102,4372.125642,12.3779401,5.323359184,270.1739652,42.20253913,27.7623569,90.90673315,331.0574096,2.546683828,NA,NA,1.144104224,2.928894016,39.52614724,8.030156064,NA,NA,6.790680213,0.305745535,2.742924164,0.677694154,NA,1.46301352,NA,NA
"KWS10985",2.041618525,"2.736348421",NA,386.7981812,28.03556055,NA,28.75929965,NA,2916.695389,444.263817,159.8107345,NA,"11227.08023",NA,3.85945554,"4.255041659",336.7100482,2.708533696,NA,4.301031144,"47.82673983",723.4137896,5149.672185,17.73040493,13.40796081,460.040392,58.79258258,74.60447366,116.5200167,29.34581822,17.57860101,NA,NA,NA,7.196174504,153.5206511,0.60499817,"1.714047771",4.926123264,NA,0.903550853,12.59224354,3.87886865,NA,15.48147279,1.175017814,NA
"KWS10986",2.611348502,"4.216270458",NA,181.9703245,74.8756546,NA,64.21150091,NA,781.3053692,181.9222062,191.6203703,NA,"4297.016565",3.906680205,7.071388771,"172.3933883",405.4358119,123.5038678,NA,0.675512067,"4.67412359",257.8864472,2133.889829,7.365136258,11.0602683,206.1145181,33.3705174,43.35289955,132.4454253,253.8966392,5.547298097,NA,NA,17.52912472,1.349520789,95.77657442,4.177215373,"8.261040157",1.907724018,20.95738319,6.281790751,29.89522135,6.541120979,NA,23.5838267,NA,NA
"KWS10987",1.713729662,"0.708614119",NA,51.76123615,7.645157391,NA,13.60918259,NA,321.4457993,101.4131197,62.61487339,NA,"6735.445436",9.659357687,0.336370053,"0.39176445",64.97169759,24.51659346,NA,1.90409128,"4.180913",341.6938686,3458.944273,23.95781652,132.6288131,282.9914943,29.88278776,46.50856253,43.99637115,4.253865713,4.035490672,NA,NA,NA,18.54604312,26.36641848,NA,"6.774100807",35.4562128,4.111865214,NA,1.926548135,1.375207694,NA,1.546871649,NA,NA
"KWS10988",2.353402374,"1.383731489",NA,37.33632784,13.88020749,NA,53.21542156,NA,590.9331575,140.9657242,613.6694068,NA,"13621.37039",NA,0.957778822,"39.04479699",152.8203329,20.94413296,NA,5.21485673,"13.43724464",346.5884525,3308.88329,8.125997412,9.27716356,775.3287247,122.3711217,11.48396403,28.60426935,365.6823501,11.77297845,NA,NA,2.247435018,31.42480339,6.201585432,6.475853881,"3.651930954",7.932703361,NA,4.239683638,15.66843307,3.617077869,NA,1.724553386,7.666870846,NA
"KWS10989",4.254031237,"2.137640928",NA,105.2917394,82.59789911,NA,74.55953723,NA,1736.584513,272.3939087,1490.33243,NA,"13659.31173",NA,9.873195308,"39.54924178",2567.680025,29.62916339,NA,2.371293111,"14.24313532",341.0574569,3062.223545,NA,20.99065716,677.9550664,86.86774286,308.4920246,887.4416754,117.6400228,5.258133286,NA,NA,4.898600378,56.92609354,994.6716752,17.20136224,"39.39989833",259.4369712,35.03015579,3.458999609,273.528292,53.7637298,0.291759195,275.865542,3.663553944,NA
"KWS10991",0.350844052,"1.012259054",NA,263.115982,NA,NA,NA,NA,110.3995821,27.60337303,46.45409096,NA,"791.3016736",NA,0.24114217,"134.6094177",16.05280987,23.75303104,NA,2.332750994,"3.653291598",158.4893148,1848.902805,9.364140408,1.482620429,23.5715939,3.503987672,2.824082107,10.26035909,31.3561847,NA,NA,NA,NA,115.9629922,2.016786887,105.6173865,"296.9976949",502.5751324,8.532830855,0.281190574,2.149849971,0.967695109,NA,0.548554467,NA,NA
"KWS10993",3.617217005,"1.180577347",NA,110.7815999,9.408705414,NA,NA,NA,3175.307728,476.1043209,533.9625068,NA,"25158.19742",NA,2.616895619,"23.51368626",667.0114652,26.78477007,NA,2.50884862,"28.60316014",819.1061809,9460.005723,NA,14.06731431,1119.658408,140.5088356,153.7390691,230.4644677,59.56372542,46.24384983,NA,NA,0.493949145,1419.749421,86.25298071,143.7574277,"279.4246436",1812.729675,29.81187749,1.026963458,16.41217233,5.800390115,NA,5.671108627,NA,NA
"KWS10994",1.788414087,"&lt; 0",NA,NA,726.6039744,NA,431.2276273,NA,NA,NA,897.6446128,NA,"0.53362146",7.046713494,94.38855215,"2595.77868",2384.927494,245.2986232,NA,1.778544251,"0.103722228",0.567081775,3.80746596,0.548080122,49.4925933,NA,65.52800219,NA,15.60773037,1027.733337,0.983284672,NA,NA,9.16170328,5.677008719,9.441124259,162.7015472,"189.7267969",NA,18.31883564,1.080416893,5.951086006,NA,NA,1.877640852,NA,NA
"KWS10995",0.225593563,"&lt; 0",NA,12.79925483,NA,NA,NA,NA,58.01794365,5.291257929,6.365736601,NA,"92.51902278",NA,0.189577016,"&lt; 0",1.447253125,NA,NA,0.465784602,"4.113336608",24.12541372,159.6575843,NA,0.788932285,4.801639163,0.928200921,0.389267761,0.785533212,0.792340707,2.33675031,NA,NA,NA,5.025889446,0.769591524,NA,"0.21413571",0.297234846,NA,NA,0.805495832,0.027056191,NA,0.340595303,NA,NA
"KWS10996",2.43832253,"4.073723371",4.236203413,421.9932304,12.16339274,NA,32.26482771,NA,1224.412422,254.8052946,105.1340277,NA,"2722.516595",NA,0.787872906,"2.084319619",71.80183878,10.70462488,NA,1.988898377,"32.78204547",238.8347335,1982.286597,NA,13.90008988,117.0324374,16.98545653,173.655703,211.010086,26.53343399,15.14188916,NA,NA,NA,10.83696194,122.9199461,1.075248499,"2.689769403",14.0404342,0.264732395,3.807142119,61.95043091,29.56217196,NA,29.37490796,2.312595409,NA
"KWS10997",3.349482182,"1.67358492",NA,189.7882583,NA,NA,2.349081013,NA,1006.509464,138.9214786,27.66427618,NA,"3399.565295",NA,0.129594964,"1.119114836",12.65726066,NA,NA,1.092790288,"44.4405378",421.7211646,3185.446641,NA,2.795728869,155.9176091,19.76287661,12.26814005,13.88960582,NA,15.28767472,NA,NA,NA,1.990036696,8.271322498,NA,"0.202442294",1.798337082,NA,NA,2.404083629,0.950514241,NA,1.768898825,NA,NA
"KWS10998",2.804355653,"17.76340241",21.42960592,1456.520033,NA,NA,20.08416852,NA,13772.09079,1236.547823,14.33040453,NA,"8584.072641",NA,0.368843816,"0.359390715",51.22871836,NA,NA,7.905294255,"68.46426709",986.1352188,6992.267019,32.21492087,22.01197532,337.7669864,60.09297481,4.44345385,2.143827459,NA,28.17853277,NA,NA,NA,0.271844521,1.546006206,NA,"0.047759454",0.492920495,NA,NA,0.391651793,0.474462749,NA,0.967337443,NA,NA
"KWS10999",2.425017902,"1.861984989",NA,82.04979742,2.35686237,NA,3.537191007,NA,964.7828315,94.63022834,12.89786142,NA,"1379.428061",8.664851219,0.332913765,"0.59396865",9.366229115,8.218762261,NA,4.592269606,"13.85600184",228.6024685,1840.938084,10.07871041,NA,98.5580596,12.78924854,5.890125672,5.23042922,NA,9.534692193,NA,NA,NA,2.467660946,1.765807212,NA,"0.696639261",0.720969426,0.380001796,0.101703956,1.607991118,1.092857434,NA,0.863826213,NA,NA
"KWS11000",6.231280627,"0.075367379",NA,NA,43.32336252,NA,78.56527856,NA,475.1034029,57.39373988,1146.270819,NA,"4560.614053",12.84484016,6.322627696,"162.7597971",1119.718669,78.18784226,NA,8.858664826,"&lt; 0",22.58405062,737.5264915,1.142633463,13.12299943,179.1061641,59.68968262,40.18776051,94.93290901,530.9171496,26.0392245,NA,NA,13.89440219,397.4991407,115.7274096,65.05838178,"290.7919071",831.5645141,29.70032393,17.3731533,71.83318068,20.5614655,NA,73.1603395,14.75974427,NA
"KWS11001",5.380828416,"&lt; 0",NA,NA,2244.792415,NA,1211.04458,NA,212.5890752,66.63717201,3675.48978,NA,"5273.30059",16.69522214,142.5048748,"2722.704684",8138.621401,748.8854495,NA,2.821563745,"1.041774296",40.14417543,360.1771859,3.156976558,68.29489837,220.5724483,294.3207422,4.438713124,10.86271934,1471.979104,2.553017766,NA,NA,14.20883846,935.0875429,4.391967324,203.8573418,"522.1374374",1128.244381,31.21387655,0.777780157,3.28067108,1.129073415,NA,6.193690552,1.409025224,0.455156132
"KWS11002",3.503817715,"15.81739424",NA,913.4381892,11.78117757,NA,42.94357962,NA,1462.308245,751.5335388,73.81728713,NA,"4638.526184",NA,2.655754409,"78.94216793",51.38173773,24.81123565,NA,NA,"10.42325302",276.3921952,2154.176702,8.74335152,NA,194.0975335,26.23307686,11.09891293,39.8016536,65.26173728,7.66890847,NA,NA,4.550439521,0.502962709,18.31598356,0.808076436,"0.044592874",0.27810907,NA,1.33035599,4.056479371,0.55961504,NA,1.795853065,NA,NA
"KWS11003",2.157680496,"0.928256507",NA,110.6373426,4.764685046,NA,17.98008562,NA,1460.090162,154.7014117,115.5368763,4.008950084,"2905.466451",NA,0.420294016,"22.34925976",51.90148735,5.041434593,NA,1.568076615,"35.5902673",175.547413,1729.176669,1.487476144,NA,132.1572243,24.3040426,4.929395741,13.22430483,8.817689892,18.03668527,NA,NA,NA,3.233836073,10.26129736,NA,"1.010470721",0.833288517,0.643192227,0.249142737,4.141776965,0.772796381,NA,3.5329526,NA,NA
"KWS11004",6.372876933,"0.571142996",NA,NA,510.0425565,3.342848852,525.34582,NA,NA,14.90700612,1136.318554,NA,"3.90290378",NA,29.80477008,"6826.296262",2538.617553,122.6522808,NA,14.44268545,"0.673262201",0.028259856,3.763037943,0.876802208,153.8146224,NA,60.27463253,NA,72.78529456,3486.574129,NA,NA,NA,24.99075167,23.11550215,19.0536287,476.1387893,"917.6242061",1.623559752,38.6970648,1.563076227,11.64706068,NA,NA,2.670361523,NA,NA
"KWS11005",3.512129982,"2.719794983",NA,86.89659359,49.62687112,NA,77.36510511,NA,1131.10452,179.1042576,303.1014498,NA,"5180.565809",3.979931153,4.318555544,"23.90636341",244.9909499,56.47107187,NA,1.357591321,"10.05999804",241.8487755,2853.404654,14.00470137,14.21099395,239.8426577,49.92527969,5.320410187,12.9344237,121.9569004,8.443123828,NA,NA,8.135988689,3.911076711,5.945207586,3.021411191,"1.897259296",1.843220158,0.860600987,0.909570459,5.907390928,0.862266306,NA,1.403739196,0.667707286,NA
"KWS11006",1.48714091,"2.331105477",NA,235.9453022,3.126203328,NA,13.53357344,NA,1532.817763,193.8712145,51.67214868,NA,"2991.426188",NA,0.440266492,"1.852691492",42.66621516,3.57180577,NA,1.958160147,"18.47641583",211.7083618,1886.289621,3.841880527,6.761857278,105.0445834,17.3692838,4.390430487,9.7324861,5.232088123,17.56821688,NA,NA,0.508467462,2.884583393,11.35789981,0.601054023,"0.540334903",1.546529388,NA,NA,3.376242118,0.616468185,NA,1.487079557,NA,NA
"KWS11007",4.457999959,"3.577783071",NA,282.9672537,9.677648784,NA,8.854894849,NA,1569.195287,512.0732364,177.2772777,5.851354122,"21829.26868",NA,0.919609915,"0.709161189",257.5672198,5.519646236,NA,5.779194359,"96.32536401",1245.961065,7260.683209,27.96812267,11.97812893,951.4517338,95.8446113,354.9936228,266.4733152,NA,18.39441944,NA,NA,NA,3.005006687,202.5699954,NA,"1.14358718",3.792198188,NA,0.345163431,33.20098782,27.52240533,NA,26.12735461,0.949566107,NA
"KWS11008",3.870260693,"2.029306746",NA,205.5293489,4.570820554,NA,10.121198,NA,533.1709217,110.2093372,38.14498998,NA,"3693.952716",NA,0.217444832,"81.90725139",17.993683,97.07869231,NA,0.555298937,"10.68397703",396.2727932,2832.674744,9.343024015,2.798930463,133.877123,15.37489088,32.34818902,41.33461591,50.1070378,7.455954548,NA,NA,NA,1326.909037,15.01042305,230.5897997,"325.5519212",2912.344697,33.45787684,1.720857541,8.990758726,3.34795552,NA,3.274552008,0.524070027,NA
"KWS11009",6.283843071,"8.562392234",4.423392297,341.9586141,20.73449809,NA,29.2560536,NA,1489.772747,217.2626917,402.4285284,NA,"2704.715567",NA,3.238701571,"14.33317771",579.5948338,16.23344387,NA,5.219851582,"23.99508531",330.8542565,3120.950524,9.784682753,14.95532069,148.3480046,41.86917183,97.16213739,359.599769,28.10580823,6.277164494,NA,NA,0.639235707,80.12164308,301.7133733,32.7362176,"80.19669418",411.8466439,50.22639657,1.894046573,65.53709346,13.16898629,NA,51.99843404,3.285099157,NA
"KH002",3.3227952,"0.027614862",NA,NA,699.9382395,0.57616848,210.4293875,NA,2.691048007,1.445354142,2709.074354,NA,"167.864915",18.7220835,58.07353554,"7259.474083",9067.400865,582.6420465,NA,31.34114031,"0.99330187",2.955772504,14.05864626,0.51693357,15.62069374,7.274133727,112.4282139,NA,22.09475178,1780.278804,NA,NA,NA,24.78366432,NA,16.29064612,4.444376945,NA,NA,15.82855484,0.544718122,4.063173192,0.049299145,NA,1.877594883,NA,NA
"KH003",0.387411618,"&lt; 0",NA,NA,43.6140682,NA,17.17890396,NA,7.993395284,2.802888215,1216.820537,NA,"512.2757479",NA,6.736039848,"182.924311",1586.90852,73.05878947,NA,4.472499477,"&lt; 0",3.123588622,48.77448593,NA,5.797964615,20.67514288,51.73144076,3.059697353,17.71771916,266.6868919,0.73406549,NA,NA,5.486951708,0.654254125,12.46987857,1.283712524,"0.925792004",0.472574898,2.3896606,17.24900746,96.0239418,8.450159371,NA,32.43976973,2.647478592,1.986621512
"KH004",3.506950171,"0.445739373",NA,66.18287299,148.2785624,NA,363.4434746,NA,397.9580374,179.6290555,682.1602532,NA,"6691.722745",NA,17.44324172,"501.7889524",451.8865944,88.83154287,NA,2.782885199,"0.448943756",245.64899,3583.045198,NA,28.56854352,334.2601536,114.6101728,4.505871206,37.87425479,988.1282362,7.840503339,NA,NA,24.27012841,3.92464,16.63814426,76.6337477,"2.853236742",0.948870299,15.23768515,1.098618133,8.522146539,0.747006899,NA,2.281790851,0.746610289,NA
"KH005",6.077482721,"3.83476521",4.030582411,296.2632047,30.15561557,NA,57.41598698,NA,1231.135998,223.0475623,243.6014475,NA,"8841.221142",NA,4.012803524,"16.95244632",145.307034,4.946828669,NA,6.391978861,"80.55327819",926.369618,6908.806666,NA,9.654744385,330.6547925,47.62432474,15.18390629,18.49367035,31.20480512,26.34015611,NA,NA,1.245700197,22.41467566,8.767256616,NA,"2.758735343",11.99029536,0.235227413,0.150238426,3.832943877,1.898251206,NA,1.796889168,0.996813848,NA
"KH006",2.24686802,"0.1438723",NA,NA,97.05663213,NA,160.402765,3.19764911,399.0327375,70.32254286,1301.069016,NA,"8642.203573",NA,7.177387678,"977.4624355",1200.518716,93.32920958,NA,24.85919283,"0.742258153",112.2744188,3029.382282,5.167143159,8.172272674,378.4984058,78.8342864,10.27625536,37.63537699,1169.244788,6.704004112,NA,NA,26.91193888,1073.490131,18.3661269,275.7522316,"834.0176643",1634.21798,85.97650398,4.62269918,24.86595828,50.37526265,NA,285.7266664,5.318874689,11.19908444
"KH007",3.674461091,"0.264896552",NA,89.18531708,NA,NA,5.121514232,NA,473.3841525,137.813409,44.3836965,NA,"5819.1123",NA,0.661315761,"34.01722313",33.77097338,34.39473546,NA,NA,"8.187066169",420.0718954,4068.227937,26.90461447,4.050828175,382.5559255,43.90757962,10.74060667,19.43686511,48.01330401,31.06377948,3.230207157,NA,2.303539433,2.948624406,15.15964262,NA,NA,NA,21.77434117,1.046875194,7.009347635,2.160555077,NA,3.509975798,0.632486625,NA
