database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC_Inf_1_GC	QC_Inf_2_GC	QC_Inf_3_GC	QC_Inf_4_GC	QC_Inf_5_GC	QC_Inf_6_GC	QC_Inf_7_GC	QC_Inf_8_GC	QC_Moth_1_GC	QC_Moth_2_GC	QC_Moth_3_GC	QC_Moth_4_GC	QC_Moth_6_GC	QC_Moth_7_GC	QC_Moth_8_GC	QC_Gran_1_GC	QC_Gran_2_GC	QC_Gran_4_GC	QC_Gran_5_GC	QC_Gran_6_GC	QC_Gran_7_GC	QC_Gran_8_GC	Inf_02	Inf_03	Inf_04	Inf_05	Inf_06	Inf_07	Inf_08	Inf_09	Inf_10	Inf_11	Inf_12	Inf_13	Inf_14	Inf_15	Inf_16	Inf_17	Inf_18	Inf_19	Inf_20	Inf_21	Inf_22	Inf_23	Inf_24	Inf_25	Inf_26	Inf_27	Inf_28	Inf_29	Inf_30	Inf_31	Inf_32	Inf_33	Inf_34	Inf_35	Inf_36	Inf_37	Inf_39	Inf_40	Inf_41	Inf_42	Inf_43	Inf_44	Inf_45	Inf_46	Inf_47	Inf_48	Inf_49	Inf_50	Inf_51	Inf_52	Inf_53	Inf_54	Inf_55	Inf_56	Inf_58	Inf_59	Inf_60	Inf_62	Inf_63	Inf_64	Inf_65	Inf_66a	Inf_66b	Inf_67a	Inf_67b	Moth_01	Moth_02	Moth_03	Moth_04	Moth_05	Moth_06	Moth_07	Moth_08	Moth_09	Moth_10	Moth_11	Moth_12	Moth_13	Moth_14	Moth_15	Moth_16	Moth_17	Moth_18	Moth_19	Moth_20	Moth_21	Moth_22	Moth_23	Moth_24	Moth_25	Moth_26	Moth_27	Moth_28	Moth_29	Moth_30	Moth_31	Moth_32	Moth_33	Moth_34	Moth_35	Moth_36	Moth_37	Moth_38	Moth_39	Moth_40	Moth_41	Moth_42	Moth_43	Moth_44	Moth_45	Moth_46	Moth_47	Moth_48	Moth_49	Moth_50	Moth_51	Moth_52	Moth_53	Moth_54	Moth_55	Moth_56	Moth_57	Moth_58	Moth_59	Moth_60	Moth_61	Moth_62	Moth_63	Moth_64	Moth_65	Moth_66	Moth_67	Gran_01	Gran_02	Gran_03	Gran_04	Gran_05	Gran_06	Gran_07	Gran_08	Gran_09	Gran_10	Gran_11	Gran_12	Gran_13	Gran_14	Gran_15	Gran_16	Gran_17	Gran_18	Gran_19	Gran_21	Gran_22	Gran_24	Gran_25	Gran_26	Gran_27	Gran_28	Gran_29	Gran_30	Gran_31	Gran_32	Gran_33	Gran_34	Gran_35	Gran_36	Gran_37	Gran_38	Gran_39	Gran_40	Gran_41	Gran_42	Gran_43	Gran_44	Gran_45	Gran_46	Gran_47	Gran_48	Gran_49	Gran_50	Gran_51	Gran_52	Gran_53	Gran_54	Gran_55	Gran_56	Gran_57	Gran_58	Gran_59	Gran_61	Gran_63	Gran_64	Gran_65	Gran_66	Gran_67
CHEBI:30768	C3H6O2	CCC(O)=O	InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)	Propionic Acid	57.0335			Positive	4.487												22572.362	18999.629	15037.491	19220.61	15621.599	18143.176	19266.001	18144.371	18572	18614.706	17287.928	18962.144	16196.394	15704.19	19339.259	18971.517	17900.771	16163.829	20767.833	18117.134	18572	18807.484	6152.841	11952.112	1657.958	4739.754	15631.155	12601.917	2963.541	30874.099	5457.645	4730.198	6333.21	7398.699	8293.375	618.748	21038.631	34962.853	8607.527	19981.503	9885.636	19279.141	5998.751	31396.093	5335.807	26404.3	26722.036	20472.441	13190.802	874.37	5493.48	8668.446	12609.084	17205.498	8043.726	2047.364	2539.495	6246.012	27484.123	5595.012	23474.205	10728.949	18703.394	39179.419	3250.219	11641.543	88.393	6600.776	25347.173	19813.08	35064.385	23457.482	14914.458	5891.247	2292.235	696.39	3901.219	24911.182	0	483.77	9971.64	7260.137	1232.718	20386.437	7428.561	11454.007	2325.681	12515	4893.083	13791.834	27577.878	61360.417	10491.899	29935.389	6741.018	9891.845	30224.92	28924.2	15253.245	36569.28	12685.824	14944.894	27944.859	23567.867	17594.107	23520.818	18835.474	15717.219	11963.443	20599.445	22661.633	12216.059	39895.997	39792.49	38166.77	15517.442	84420.156	17809.084	17452.237	4865.577	23993.478	16096.505	9432.213	19465.205	28263.344	131.013	26067.971	25548.986	5307.113	22601.555	13658.65	24485.682	24289.524	56027.246	9444.519	18920.162	23171.932	18536.532	7320.805	32839.39	9883.159	73745.128	23399.938	64724.774	57845.504	21961.69	32552.754	35427.802	14311.544	26550.041	27807.332	62827.618	14478.748	22285.242	19968.8	16426.484	6555.297	7907.818	11624.23	10957.027	30053.33	8156.384	11163.327	50143.897	571.601	9444.499	20716.51	17268.79	18410.986	17667.301	22202.874	19652.809	12690.951	9236.186	27916.871	11484.349	23740.561	29658.845	24647.273	25976.648	7283.887	24313.168	13839.184	19533.054	11931.164	13162.924	10394.483	28583.068	10498.136	47296.962	5720.035	7496.225	12732.21	10490.086	10439.769	7428.8	15463.417	30646.064	32788.562	17244.638	16130.62	23440.672	22178.722	11172.384	20701.415	17098.719	3428.6	10966.084	26835.056	18693.767	21476.297	14186.371	51824.484	31026.461	23004.927	6630.773	7683.404
CHEBI:17418	C5H10O2	CCCCC(O)=O	InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)	Valeric Acid	85.0648			Positive	6.383												331374.029	356566.654	350006.479	342053.183	394490.375	380721.987	263956.476	356151.521	330093.029	383952.192	374799.712	304239.14	353079	250711.164	421677.312	315590.704	353079	368956.883	317837.625	311736.01	401155.552	365486.578	111345.064	0	2786.241	3059.043	45799.382	12205.98	860.457	0	3188.435	0	4981.593	22583.22	17316.965	0	8965.788	3507.602	25695.098	629052.22	14488.671	14869.299	3234.8	191091.519	5460.343	9620.296	310759.724	25375.931	4964.34	2874.659	7151.065	3083.843	15839.739	9536.192	23884.688	0	4847.887	5157.35	58154.163	11013.417	40437.161	12749.427	13297.186	71333.818	3414.871	32085.985	0	4519.016	953.188	0	43609.422	67.931	222101.394	363647.632	2784.085	3811.673	3613.272	7712.842	0	0	113248.205	25683.237	0	1727.383	23058.735	849.674	2304.256	648153.23	154188.378	498078.495	507182.14	968249.386	399620.086	585322.72	182127.946	369274.307	844600.349	539499.946	479460.995	824776.192	27806.383	244967.335	792705.223	411051.806	409966.791	866873.336	570116.534	483025.028	317989.168	868663.343	713672.303	458652.157	54702.668	968734.18	1502438.799	397059.38	1977779.935	668052.858	345910.091	158659.846	765023.146	602822.353	457660.372	839611.236	659759.866	1971.139	686111.868	580534.272	201213.37	654108.379	301737.924	568908.101	570584.458	1687168.294	220467.494	450541.185	938449.666	250540.687	255848.557	1389624.812	316811.812	1421923.084	267857.413	106213.333	1813234.196	381363.961	658838.226	741430.739	328130.769	713480.516	925639.037	721471.622	540135.683	680920.313	596919.461	432589.943	351842.113	264257.197	354472.523	452961.669	886089.037	167754.812	274131.587	1209951.76	0	187078.695	424055.964	409896.579	205340.331	368596.799	798183.646	552031.449	342390.821	231023.288	799442.138	375002.685	743549.073	1018227.988	438931.914	1981701.674	219113.525	872646.219	604266.965	604210.252	318794.547	435647.953	192908.447	846597.776	231602.122	642413.314	280666.203	415151.098	483596.675	625748.648	289274.9	209306.651	343552.99	850897.174	947898.274	420128.353	487055.277	880117.051	417912.939	273055.838	763685.844	325262.548	152431.458	316931.115	633909.041	470829.013	418501.675	292101.556	1222007.356	550159.915	662325.933	195035.64	250600.129
CHEBI:28484	C5H10O2	CC(C)CC(O)=O	InChI=1S/C5H10O2/c1-4(2)3-5(6)7/h4H,3H2,1-2H3,(H,6,7)	Isovaleric Acid	74.0362			Positive	5.762												526386.177	613383.35	599153.527	560308.829	668989.706	586769.473	523878.72	601751.532	574289.243	662432.208	592961.5	572534.255	662381.677	565247.07	658626.819	588110.752	589949.055	614392.557	588001.046	615146.657	612707.446	592961.5	135935.549	17303.78	12231.982	27563.461	466300.062	553359.921	370127.452	40617.332	10432.649	40220.318	238249.109	159862.035	426017.058	10402.467	447552.172	878124.445	513677.082	1665352.389	197240.567	118464.605	31475.559	419236.475	33670.745	31155.162	643343.986	750493.689	24001.942	14268.131	220493.754	45655.464	30332.112	169278.932	17799.467	1182.916	13638.945	32737.414	167869.647	47258.612	1444972.399	698357.143	1003157.197	101112.07	26957.492	81154.564	0	82529.022	341747.907	36942.049	700170.407	147877.316	536376.539	82360.698	91429.336	15084.215	13592.51	275902.765	0	1929.349	331566.003	1671183.389	12723.026	155116.439	130650.153	44831.254	42012.685	1014972.972	693826.671	1222514.405	1714415.411	1053199.839	1050096.056	1210056.516	471465.987	1438995.004	2375626.124	1228905.632	880174.144	1543599.485	683211.228	793458.686	1621585.675	1296782.663	898394.536	1605852.975	668404.609	1593437.843	285990.177	1118609.586	1650304.899	1647459.603	238587.036	1407679.253	1348943.514	962442.855	2320519.886	1243772.5	901294.25	552008.863	1395635.331	733712.322	1280535.905	1820941.05	1487164.86	12262.566	1620280.609	1189260.004	800853.736	1565487.277	788651.418	1018821.119	1434021.566	3966035.981	520056.613	206016.75	986500.574	1019693.754	997643.679	2739350.807	676354.531	540727.768	936505.764	1009308.617	1547243.563	629755.029	542128.066	1449358.762	989461.509	1475243.379	1358948.695	874860.592	1563512.672	1646006.83	1001814.957	830065.057	859533.255	897019.815	953075.214	520986	2675837.108	593093.937	676623.074	1743902.381	149826.653	371731.593	737406.668	972899.239	1597486.472	854146.828	569668.419	384363.503	1061087.387	733750.817	1721648.04	812308.629	941845.751	442114.885	767982.79	2002648.498	587738.149	1345367.141	1057463.163	561158.855	773757.632	680702.921	917735.318	837511.173	295460.788	418417.576	944209.849	930453.213	400581.093	1737004.79	780886.492	595196.126	651018.278	702259.497	1819886.568	782430.272	1103156.857	1343517.966	1384691.016	469908.844	1151173.139	447907.517	602999.031	1077548.108	710362.856	333292.277	1218410.562	1105417.18	1373634.512	183862.935	899625.066	591787.358	596206.204
CHEBI:30776	C6H12O2	CCCCCC(O)=O	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	Caproic Acid	87.0441			Positive	7.898												116335.234	120286.211	121847.899	117397.789	122635.756	116795.791	117064.645	121428.253	117249.807	133959.83	118842	102539.676	177432.065	115346.896	156205.337	118842	111325.854	134014.42	76319.161	122800.391	208700.945	112206.124	11665.903	381.071	2354.221	2146.152	5460.063	3061.423	3025.186	1700.79	2915.307	1332.578	2002.374	4323.865	2314.478	0	2703.731	4590.381	7222.807	109489.991	1670.398	3205.201	0	8529.669	3745.246	3230.917	24293.833	5901.918	267.685	2220.963	1719.493	1207.503	1063.725	1481.032	2481.634	4647.658	1350.112	492.119	5536.044	3394.567	2640.609	4211.648	5507.989	4794.943	1532.465	3275.337	0	1599.094	455.882	1140.874	4702.598	2177.713	1023.981	66223.285	2475.79	1609.614	2219.795	3523.149	0	714.215	9608.589	3687.968	2332.012	749.283	2119.267	6508.592	358.861	727263.099	24944.984	247616.61	29911.76	670388.572	28460.803	19393.494	81429.702	197086.374	249068.509	19644.893	21710.695	27313.03	7379.075	111134.317	311051.989	29362.826	209838.042	292611.362	62834.658	140170.418	736601.579	55142.04	286042.978	180983.663	9959.916	30058.645	286091.94	79318.704	2450783.288	503551.04	210148.76	12114.225	468338.247	107583.661	266453.637	853060.469	30111.373	5158.856	22778.434	20049.768	19958.436	652071.291	19946.195	18543.258	208775.011	1136237.311	13801.517	11653.798	1467303.288	134725.326	187192.369	1017328.459	282706.058	1497416.544	10431.642	13938.044	129391.338	22092.031	444797.141	101887.169	225032.139	356083.463	739070.373	131527.758	225159.251	345364.642	545743.463	462631.368	173474.184	120750.191	237795.915	189789.261	45956.453	11058.853	58280.224	402805.031	1693.766	120724.798	231426.188	17216.036	48750.556	13410.941	748579.707	1120611.049	13341.347	38053.779	890689.595	159623.109	378135.859	794072.514	348549.97	335934.657	13876.468	1040445.412	20869.718	53158.486	247759.134	449954.926	57400.895	44481.814	234196.779	17780.312	41248.517	182372.804	8230.894	764627.694	200449.36	23897.995	20755.923	353056.648	715872.436	548872.369	114850.693	1014558.347	16522.918	179210.042	564406.865	199935.87	22569.127	99002.084	311442.292	71908.41	15011.601	33231.107	468815.824	92456.492	43236.647	9860.709	79698.229
CHEBI:37070	C5H10O2	CCC(C)C(O)=O	InChI=1S/C5H10O2/c1-3-4(2)5(6)7/h4H,3H2,1-2H3,(H,6,7)	2-Methylbutanoic Acid	88.0519			Positive	5.759												283578.271	309144.594	308590.712	305932.288	320079.544	297223.439	273660.182	320201.102	303115.054	356197.174	307261.5	296575.79	350393.711	247083.873	391775.222	297534.99	307261.5	341647.624	265723.478	300959.569	341052.736	338843.53	169872.77	7026.062	2824.377	6446.811	608505.343	314429.732	150956.206	14834.323	5118.127	12367.221	125677.394	147580.061	241698.843	75.049	175166.363	289631.867	200558.277	664731.805	99972.601	98941.999	14992.878	398738.242	14606.006	38614.27	1082741.772	358680.072	12151.588	3072.779	104460.739	28586.251	21453.429	46316.829	2703.876	771.63	3461.765	29936.075	173690.753	25373.944	722319.718	275458.186	432465.875	150690.892	24426.848	110572.472	19861.546	28319.88	140167.127	8236.358	366345.636	55586.96	288601.266	30084.059	39944.011	1888.908	3192.223	145649.928	7306.174	0	288428.97	470831.744	2538.98	51711.898	67124.415	9826.127	13206.501	536254.808	339918.787	666113.024	955780.673	644839.19	553268.02	461514.363	199875.479	812545.313	1247465.432	662037.816	473037.365	820002.866	390678.351	377094.324	945705.853	752726.805	512196.834	935684.706	304728.157	910137.564	180956.404	487125.913	960010.067	926468.647	129630.84	598503.217	783770.013	536254.808	1211387.742	772200.17	530900.242	259572.004	684915.97	320250.249	560875.855	977786.405	875254.331	5359.445	940605.988	753828.555	410163.426	549274.784	387880.549	411926.812	797242.791	1784266.723	261901.392	112212.644	457072.231	530663.107	404531.715	1464897.679	351927.769	425622.087	475388.221	520530.712	888329.932	447761.513	324611.385	679795.612	547640.212	698034.509	701236.319	425361.531	846482.934	860644.672	613276.736	385704.653	497804.884	486005.092	595724.887	274494.99	1284697.17	243850.306	437027.438	649490.773	13224.346	222921.54	304126.422	593979.941	1144909.926	565709.514	390975.68	154711.522	631587.64	308937.602	919389.06	359819.075	575837.617	280048.456	340556.702	739092.051	310306.551	721692.896	663317.068	363011.523	331074.679	393421.429	422995.491	433133.303	152105.135	197837.383	422563.006	596145.016	154685.926	951675.423	456984.435	271196.626	388539.639	431727.284	796490.815	349930.162	608907.75	929570.121	627026.243	261053.518	599657.857	207727.178	271102.185	410969.748	377991.407	179642.985	631168.394	542622.734	518197.014	162646.307	378894.331	350675.979	265400.438
CHEBI:39153	C5H8O3	[H]C(=O)CCCC(O)=O	InChI=1S/C5H8O3/c6-4-2-1-3-5(7)8/h4H,1-3H2,(H,7,8)	Glutarate semialdehyde	74.0362			Positive	9.297												3333.099	3939.386	3376.476	3942.344	3936.429	3390.277	3578.571	3941.358	3509.354	3613.32	4046.84	3757.5	4551.96	3398.522	4436.224	3736.526	3738.623	4058.478	3757.5	4035.406	4020.724	3750.159	869.504	922.739	1289.469	1217.503	3957.131	3420.838	2699.209	996.677	2482.326	583.613	6865.336	2919.05	3683.07	448.554	2009.126	2048.56	3286.765	2272.344	2176.718	11808.3	1591.133	1642.397	755.148	3258.176	2544.433	2371.913	2439.935	894.15	1740.98	1961.806	452.497	1541.842	1032.166	857.674	516.576	1004.563	5914.994	1929.274	5268.288	2177.704	4924.233	4896.629	2104.752	2374.87	782.751	1539.87	6600.148	2079.12	3200.998	1330.874	1640.425	1523.111	1511.281	978.932	1222.432	6510.437	4332.733	762.048	1391.009	5079.008	1060.756	4636.37	3501.677	1165.254	1195.815	4429.358	5687.743	7491.46	4834.434	3636.86	11570.668	3711.402	5864.289	10495.695	12981.079	2288.24	2901.249	3299.46	2388.283	7491.46	3839.888	2432.42	3615.282	4287.14	4583.346	7743.53	2340.223	3271.997	7843.573	6863.739	5885.867	3947.778	3629.994	4889.36	6077.126	3984.068	2546.194	7149.156	6787.236	2055.787	2333.357	3586.838	2614.851	2105.809	3062.103	3959.548	7106.981	2801.206	4791.278	2707.048	10794.843	4164.538	1782.14	1730.157	2647.218	9648.271	5500.407	3150.376	2687.431	5000.192	1541.84	11459.836	2486.365	1385.891	3185.685	9269.677	8080.93	2406.919	3209.225	8138.798	5008.038	3495.623	4072.111	5890.56	4237.806	8088.64	4326.945	8404.299	5344.186	8802.806	6321.577	7540.169	1828.937	3280.34	2915.392	2041.823	5652.505	1857.252	6272.288	6433.788	2726.626	5192.125	3777.425	2395.236	2513.739	1858.3	4044.844	3543.565	3667.312	5410.255	4286.046	2023.995	2515.837	3194.347	4382.527	4325.897	2139.352	1930.661	8272.163	4813.543	2443.476	6091.911	4930.998	4593.316	1965.268	3312.85	3174.422	2252.612	4209.491	4113.01	2853.519	3247.831	3619.071	2275.684	10484.925	5939.849	3382.065	2296.658	2973.071	9672.18	3820.422	7223.461	4676.163	1962.122	3728.136
CHEBI:45571	C7H14O2	CCCCCCC(O)=O	InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)	Enanthic Acid	129.0592			Positive	9.496												8588	8599	6822	11293	8189	8134	21797	8210	9317.534	7960.175	9373.409	8223.197	7968.352	8399	9342.065	7387.787	9136.977	7627.369	11268.378	7722.721	8753.966	8399	767	387	1397	8532	1700	6099	86	12043	14691	7376	391	1064	355	1418	14263	2742	299	598	1133	5730	428	4493	1608	6999	626	948	9666	2173	218	15836	1291	12361	11322	5110	895	8269	39304	409	688	238	351	38212	16248	25634	125	10315	5367	51755	1821	5679	407	1397	803	3549	1532	1965	59	2939	992	1917	2586	2102	708	17439	8422	1584.948	693.67	963.507	2109.63	9572.38	2049.667	2583.888	992.126	1246.971	1700.787	1463.658	1233.343	2350.848	791.793	2090.551	2225.469	2224.106	3250.303	1251.06	1668.08	1554.967	787.704	1225.166	3197.153	2314.052	1634.01	2506.208	3184.888	2831.92	4241.066	2844.185	2139.612	496.063	1771.653	1639.461	1463.658	1770.291	2766.505	313.446	3627.801	2872.804	1058.904	5339.491	1458.207	1849.334	2759.691	1797.547	1082.071	1000.303	1691.248	3685.039	978.498	3176.711	827.226	3051.332	52023.921	4453.664	2307.238	1544.064	1913.386	2344.034	985.312	1166.566	1737.583	3566.475	1114.779	1892.944	1316.5	1636.21	565.703	410.255	402.242	560.895	767.625	928.682	967.944	2858.16	1061.694	2157.843	964.739	1095.348	1477.557	1115.38	2494.38	1898.228	731.567	495.991	1075.316	475.959	672.273	1642.621	1081.726	1336.532	1241.981	1472.75	1078.521	854.964	474.357	993.585	733.971	1753.197	445.511	1193.905	570.51	618.587	580.927	766.823	717.144	898.233	937.496	1798.069	19209.047	1861.37	5064.881	1193.104	1729.159	610.574	823.714	964.739	481.568	854.964	1808.485	1244.385	1311.693	1081.726	3745.175	1631.403	9821.269	273.236	3007.198
CHEBI:28837	C8H16O2	CCCCCCCC(O)=O	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	Caprylic Acid	74.0359			Positive	10.993												279712.198	264611.256	264789.91	282264.544	271890.09	258264.347	228369.622	282957.219	293702.951	268340	290663.334	251298.276	247429.756	240756.216	291089.285	262243.974	268340	299421.602	257048.535	297789.493	296093.443	255550.809	11046.234	8018.523	5779.605	12829.637	68826.613	135428.934	33069.747	4155.005	127500.261	9087.311	12413.823	29275.183	4772.458	22705.741	19080.428	29522.791	61691.956	33543.022	30636.504	8905.523	12943.515	6390.789	2826.072	17939.551	7771.96	30959.334	825233.991	256364.976	107158.809	230811.223	10217.74	14507.519	20398.913	16150.925	23041.108	5507.968	792703.34	1839853.479	29258.467	18373.126	12662.475	14741.545	994254.007	60178.1	1839.82	1582.809	2109.368	10010.878	8940	11945.771	14795.873	10701.463	14716.471	13430.373	5523.639	9235.667	14457.371	9372.53	6795.11	11389.959	17360.755	11263.543	3496.807	15157.359	78937.787	337711.152	13763.833	62183.342	17287.359	35466.18	38867.349	33767.895	26018.897	51338.609	49228.173	10381.983	113249.637	12405.941	33546.18	28477.086	42140.641	3632.084	746076.83	84317.16	14606.535	18820.047	198091.186	22529.41	69885.422	52977.094	36659.395	40912.466	14040.747	12999.329	184738.585	214421.765	18523.813	7774.758	142496.746	106564.136	129101.826	1049211.424	5502.405	8907.254	11007.57	21141.159	6160.191	175639.055	29084.273	16880.728	98987.174	443020.435	10763.775	8956.933	258210.091	79884.693	122361.126	501507.294	189190.372	87121.262	6629.382	10552.18	24700.565	18748.289	87137.822	26617.805	46902.461	2097788.061	115269.914	29161.551	25734.623	1050975.027	161119.31	95195.535	42440.259	22784.505	44241.431	116120.346	15455.186	4603.718	22336.921	62013.649	3177.519	7309.812	51842.769	20594.271	12395.794	11720.625	76880.365	327144.701	11087.722	9893.443	361027.765	27749.108	25322.619	146797.714	28149.008	23237.507	23708.933	108559.107	4803.126	9907.532	63962.209	129992.19	44991.378	5939.967	37267.578	23613.565	11210.185	62836.206	19305.706	589303.06	31259.335	17056.95	10066.841	81369.207	148424.404	37461.567	12106.436	453623.413	4293.769	109925.7	225383.882	32082.976	10179.55	41645.879	58986.769	169991.872	146869.24	8273.255	37853.88	11914.614	18210.047	1898.709	14127.607
CHEBI:29019	C9H18O2	CCCCCCCCC(O)=O	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	Pelargonic Acid	87.0441			Positive	12.177												9777.813	7196.76	9333.207	9770.793	10469.292	8446.336	7451.824	12467.677	9793.16	6561.298	6662.839	9718.591	12027.857	2490.929	9552	9128.752	9761.329	9723.686	8410.791	9552	9664.927	9385.822	7632.006	1203.945	3409.423	4085.691	11273.092	13313.597	10579.273	3967.52	29545.211	2194.948	5198.375	14913.007	4520.937	2003.065	2886.426	6334.46	5634.791	20461.217	7496.284	5930.805	9089.844	1776.082	6027.916	6633.983	7389.813	10131.157	3885.619	10264.539	9790.683	35.1	1246.066	8568.018	3163.72	2811.545	6098.117	3605.985	4389.895	10163.918	4580.608	6403.49	2397.36	3879.769	2495.641	3868.069	0	2199.628	2052.206	3154.36	511.296	4599.328	3228.071	8998.583	11380.733	2482.771	5461.629	11116.31	235.173	19513.505	3451.543	8077.781	3355.602	299.524	0	3051.398	5772.853	0	0	13715.184	957.501	0	3144.6	0	1290.682	2670.213	15633.358	745.692	0	0	0	3830.002	2920.099	3124.768	3498.407	18520.932	112.647	3190.611	3253.281	0	1197.867	6562.885	0	0	0	6506.561	6303.479	6506.561	0	5211.119	13988.869	0	13593.81	11124.3	2286.261	0	0	0	1082.047	0	17367.489	0	8063.789	13643.788	0	0	0	14414.865	16091.086	18520.139	2675.766	2060.966	0	3032.746	0	4564.588	0	19406.243	6738.202	3244.554	0	6639.834	7582.262	19092.101	9688.798	12215.433	7077.698	8859.746	7189.707	8373.149	21509.444	11496.554	9449.172	35397.67	10741.869	5505.896	6528.669	11187.151	16671.013	2907.649	8767.935	11529.606	7882.879	9967.903	28810.242	5225.873	3602.657	3526.454	13318.081	12999.497	7016.185	10892.438	11473.601	2782.787	3787.197	4694.288	12308.161	3308.863	4303.174	3777.098	16412.106	3563.179	4871.483	16424.96	9514.358	19922.953	3020.577	6156.835	17004.286	8207.889	7617.546	6030.136	7184.198	9638.302	11407.497	9740.212	11508.489	15733.624	8032.531	5337.882	19512.558	8547.589	7145.638	3498.911	12977.463	2791.05	23856.129
CHEBI:30813	C10H20O2	C(CCCCCC)CCC(=O)O	InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)	Capric Acid	74.0354			Positive	13.136												219841.236	220169.826	208916.638	221419.496	209782.267	215347.764	194787.258	221758.354	242552.233	217594.5	240227.765	209066.695	204232.371	200265.266	240344.523	212959.297	212802.474	217961.743	217594.5	221190.504	220939.39	212010.42	15173.68	5091.095	8661.433	26066.446	885508.553	1119054.055	186480.086	51277.531	1725991.004	144995.571	24849.636	148165.439	9237.493	10869.149	72683.131	16223.115	50666.559	39056.029	138094.149	20501.976	5308.786	33267.706	6180.577	33187.613	24703.824	219756.008	16850.517	860810.89	122733.583	160742.23	11935.013	39184.384	370434.135	13650.87	74772.759	37856.674	532025.566	1203867.299	39969.92	92813.389	16087.572	127843.161	446322.048	46021.115	2133.783	25908.312	7124.247	53774.817	35563.731	51859.752	400374.866	49997.056	226284.685	142988.09	7487.75	95215.178	63075.974	30664.656	21559.626	79699.559	198322.683	17149.329	6318.174	43424.225	145364.208	7031.339	11518.063	64193.836	109745.576	2815.566	128068.592	4664.089	12879.944	60011.931	23456.811	131680.966	72204.696	18236.561	15500.319	5305.813	0	13813.119	443259.576	18086.825	10895.055	9196.268	65822.211	53687.38	67786.601	35372.386	14875.529	49260.373	5567.851	4668.545	221879.793	67812.449	6612.436	9770.255	255085.468	80166.535	267064.325	1076429.481	7508.176	45963.514	18303.407	20410.403	8975.229	18879.177	39213.82	0	566915.421	146563.625	0	1851.197	13227.545	151728.616	222046.463	277968.293	13591.189	15256.999	48968.032	107122.527	49102.616	62649.241	265846.831	48612.41	8460.067	1698262.255	0	65658.215	7062.534	31885.684	16215.271	24253.924	18105.084	12594.452	28604.265	117503.889	20689.681	30172.493	35957.067	165016.21	2837.697	10516.055	12345.323	64427.339	83036.637	3312.136	13888.736	20290.676	22580.486	40867.206	135214.93	25643.492	17417.247	17692.183	12891.225	26533.808	14748.283	41895.487	11440.118	4949.841	20186.459	160773.063	34648.888	11027.218	25742.747	37055.819	35997.762	37682.117	13041.099	23410.257	31553.128	40537.68	13088.742	97877.228	157343.807	36765.002	10811.835	62617.922	23433.086	40410.634	57347.488	31278.192	38566.478	78030.221	202213.963	447324.895	74515.605	67193.572	8496.218	22403.813	33339.716	6409.88	18056.449
